frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65371,639,22,26,0,10
0,65342,663,23,32,0,10
0,65333,691,24,24,0,10
0,65392,644,22,30,65534,10
0,65363,668,23,37,65534,10
0,65356,698,24,28,65534,10
0,65350,634,22,50,65535,10
0,65342,663,23,61,65535,10
0,65333,691,24,47,65535,10
1,65371,639,22,26,0,10
1,65342,663,23,32,0,10
1,65333,691,24,24,0,10
1,65392,644,22,30,65534,10
1,65363,668,23,37,65534,10
1,65356,698,24,28,65534,10
1,65350,634,22,50,65535,10
1,65342,663,23,61,65535,10
1,65333,691,24,47,65535,10
2,65367,576,20,13,65530,10
2,65378,610,21,21,65530,10
2,65371,639,22,20,65530,10
2,65468,536,18,51,65531,10
2,65465,566,19,59,65531,10
2,65480,598,20,39,65531,10
2,65319,592,21,27,65531,10
2,65330,627,22,28,65531,10
2,65488,508,17,48,65532,10
2,65485,538,18,101,65532,10
2,65483,568,19,122,65532,10
2,65480,598,20,88,65532,10
2,65497,629,21,36,65532,10
2,65472,506,17,35,65533,10
2,65468,536,18,73,65533,10
2,65465,566,19,87,65533,10
2,65461,596,20,63,65533,10
2,65457,625,21,27,65533,10
2,64,506,17,23,65535,10
3,65367,576,20,13,65530,10
3,65378,610,21,21,65530,10
3,65371,639,22,20,65530,10
3,65468,536,18,51,65531,10
3,65465,566,19,59,65531,10
3,65480,598,20,39,65531,10
3,65319,592,21,27,65531,10
3,65330,627,22,28,65531,10
3,65488,508,17,48,65532,10
3,65485,538,18,101,65532,10
3,65483,568,19,122,65532,10
3,65480,598,20,88,65532,10
3,65497,629,21,36,65532,10
3,65472,506,17,35,65533,10
3,65468,536,18,73,65533,10
3,65465,566,19,87,65533,10
3,65461,596,20,63,65533,10
3,65457,625,21,27,65533,10
3,64,506,17,23,65535,10
4,12,390,13,16,65528,10
4,13,420,14,26,65528,10
4,14,450,15,27,65528,10
4,15,480,16,17,65528,10
4,65524,390,13,33,65529,10
4,65523,420,14,44,65529,10
4,65522,450,15,35,65529,10
4,65506,479,16,18,65529,10
4,24,389,13,35,65530,10
4,26,419,14,44,65530,10
4,28,449,15,31,65530,10
5,12,390,13,16,65528,10
5,13,420,14,26,65528,10
5,14,450,15,27,65528,10
5,15,480,16,17,65528,10
5,65524,390,13,33,65529,10
5,65523,420,14,44,65529,10
5,65522,450,15,35,65529,10
5,65506,479,16,18,65529,10
5,24,389,13,35,65530,10
5,26,419,14,44,65530,10
5,28,449,15,31,65530,10
6,206,218,10,20,1,10
6,217,249,11,20,1,10
6,197,227,10,11,2,10
6,1403,1482,68,134,65535,10
6,1424,1504,69,122,65535,10
7,None, None, None, None, None
8,None, None, None, None, None
9,263,328,14,16,1,10
9,281,351,15,16,1,10
9,223,356,14,15,2,10
9,207,331,13,16,3,10
10,263,328,14,16,1,10
10,281,351,15,16,1,10
10,223,356,14,15,2,10
10,207,331,13,16,3,10
11,239,381,15,15,3,10
11,270,397,16,39,3,10
11,287,422,17,56,3,10
11,321,435,18,49,3,10
11,339,459,19,27,3,10
11,225,390,15,22,4,10
11,255,407,16,63,4,10
11,287,422,17,100,4,10
11,304,447,18,95,4,10
11,321,472,19,54,4,10
11,240,416,16,28,5,10
11,271,432,17,52,5,10
11,287,458,18,52,5,10
11,303,483,19,31,5,10
12,239,381,15,15,3,10
12,270,397,16,39,3,10
12,287,422,17,56,3,10
12,321,435,18,49,3,10
12,339,459,19,27,3,10
12,225,390,15,22,4,10
12,255,407,16,63,4,10
12,287,422,17,100,4,10
12,304,447,18,95,4,10
12,321,472,19,54,4,10
12,240,416,16,28,5,10
12,271,432,17,52,5,10
12,287,458,18,52,5,10
12,303,483,19,31,5,10
13,267,504,19,11,0,10
13,281,530,20,10,0,10
13,236,486,18,19,1,10
13,250,513,19,27,1,10
13,263,540,20,21,1,10
13,1036,1794,69,57,1,10
13,236,486,18,15,2,10
13,250,513,19,22,2,10
13,263,540,20,18,2,10
13,263,540,20,35,3,10
13,276,567,21,40,3,10
13,289,594,22,31,3,10
13,250,513,19,29,4,10
13,263,540,20,51,4,10
13,276,567,21,59,4,10
13,289,594,22,49,4,10
13,302,621,23,32,4,10
13,244,549,20,12,6,10
13,256,576,21,24,6,10
13,289,594,22,34,6,10
13,302,621,23,30,6,10
13,315,648,24,16,6,10
14,227,620,22,34,2,10
14,237,648,23,56,2,10
14,248,677,24,52,2,10
14,235,713,25,26,2,10
14,206,627,22,27,3,10
14,237,648,23,42,3,10
14,225,684,24,38,3,10
14,235,713,25,18,3,10
15,227,620,22,34,2,10
15,237,648,23,56,2,10
15,248,677,24,52,2,10
15,235,713,25,26,2,10
15,206,627,22,27,3,10
15,237,648,23,42,3,10
15,225,684,24,38,3,10
15,235,713,25,18,3,10
16,None, None, None, None, None
17,None, None, None, None, None
18,None, None, None, None, None
19,None, None, None, None, None
20,197,599,21,17,65531,10
20,186,634,22,21,65531,10
20,173,668,23,17,65531,10
20,175,479,17,33,65534,10
20,186,507,18,38,65534,10
20,159,485,17,32,65535,10
20,169,513,18,37,65535,10
21,197,599,21,17,65531,10
21,186,634,22,21,65531,10
21,173,668,23,17,65531,10
21,175,479,17,33,65534,10
21,186,507,18,38,65534,10
21,159,485,17,32,65535,10
21,169,513,18,37,65535,10
22,79,413,14,25,65530,10
22,84,442,15,57,65530,10
22,90,472,16,71,65530,10
22,96,501,17,51,65530,10
22,101,531,18,21,65530,10
22,79,413,14,48,65531,10
22,84,442,15,97,65531,10
22,75,474,16,113,65531,10
22,80,504,17,79,65531,10
22,84,534,18,32,65531,10
22,85,381,13,20,65532,10
22,92,410,14,64,65532,10
22,98,439,15,109,65532,10
22,105,469,16,109,65532,10
22,112,498,17,66,65532,10
22,118,527,18,23,65532,10
22,73,383,13,16,65533,10
22,79,413,14,47,65533,10
22,84,442,15,74,65533,10
22,90,472,16,68,65533,10
22,96,501,17,36,65533,10
23,65468,354,12,12,0,10
23,65463,383,13,11,0,10
23,2814,14743,500,3,2,10
23,2814,14743,500,5,3,10
23,3290,14675,501,5,3,10
23,65470,293,10,74,65532,10
23,65474,324,11,84,65532,10
23,65468,354,12,67,65532,10
23,65475,385,13,40,65532,10
23,65470,415,14,19,65532,10
23,65461,291,10,81,65533,10
23,65464,322,11,120,65533,10
23,65457,351,12,130,65533,10
23,65463,383,13,99,65533,10
23,65457,413,14,51,65533,10
23,65474,324,11,69,65534,10
23,65468,354,12,94,65534,10
23,65463,383,13,80,65534,10
23,65457,413,14,42,65534,10
23,65457,351,12,14,65535,10
24,65468,354,12,12,0,10
24,65463,383,13,11,0,10
24,2814,14743,500,3,2,10
24,2814,14743,500,5,3,10
24,3290,14675,501,5,3,10
24,65470,293,10,74,65532,10
24,65474,324,11,84,65532,10
24,65468,354,12,67,65532,10
24,65475,385,13,40,65532,10
24,65470,415,14,19,65532,10
24,65461,291,10,81,65533,10
24,65464,322,11,120,65533,10
24,65457,351,12,130,65533,10
24,65463,383,13,99,65533,10
24,65457,413,14,51,65533,10
24,65474,324,11,69,65534,10
24,65468,354,12,94,65534,10
24,65463,383,13,80,65534,10
24,65457,413,14,42,65534,10
24,65457,351,12,14,65535,10
