frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,23,148,5,15,1,10
0,28,178,6,13,1,10
0,65494,144,5,12,65535,10
0,65485,173,6,10,65535,10
0,65494,144,5,14,1,10
0,65485,173,6,11,1,10
0,23,148,5,11,65535,10
0,23,179,6,10,65535,10
1,23,148,5,15,1,10
1,28,178,6,13,1,10
1,65494,144,5,12,65535,10
1,65485,173,6,10,65535,10
1,65494,144,5,14,1,10
1,65485,173,6,11,1,10
1,23,148,5,11,65535,10
1,23,179,6,10,65535,10
2,23,148,5,15,1,10
2,28,178,6,13,1,10
2,65494,144,5,12,65535,10
2,65485,173,6,10,65535,10
2,65494,144,5,14,1,10
2,65485,173,6,11,1,10
2,23,148,5,11,65535,10
2,23,179,6,10,65535,10
3,65513,179,6,78,1,10
3,65510,208,7,68,1,10
3,1421,15092,505,3,65535,10
3,1424,15122,506,3,65535,10
3,8527,12534,505,2,65535,10
3,8544,12558,506,3,65535,10
4,None, None, None, None, None
5,None, None, None, None, None
6,None, None, None, None, None
7,11,360,12,32,2,10
7,12,390,13,60,2,10
7,13,420,14,63,2,10
7,14,450,15,38,2,10
7,23,360,12,26,3,10
7,24,389,13,39,3,10
7,26,419,14,35,3,10
7,65522,450,15,28,3,10
7,65491,357,12,25,4,10
7,65499,389,13,68,4,10
7,65510,419,14,103,4,10
7,65508,449,15,92,4,10
7,65506,479,16,48,4,10
7,65502,359,12,21,5,10
7,65512,389,13,55,5,10
7,65510,419,14,82,5,10
7,65522,450,15,76,5,10
7,65521,480,16,45,5,10
8,11,360,12,32,2,10
8,12,390,13,60,2,10
8,13,420,14,63,2,10
8,14,450,15,38,2,10
8,23,360,12,26,3,10
8,24,389,13,39,3,10
8,26,419,14,35,3,10
8,65522,450,15,28,3,10
8,65491,357,12,25,4,10
8,65499,389,13,68,4,10
8,65510,419,14,103,4,10
8,65508,449,15,92,4,10
8,65506,479,16,48,4,10
8,65502,359,12,21,5,10
8,65512,389,13,55,5,10
8,65510,419,14,82,5,10
8,65522,450,15,76,5,10
8,65521,480,16,45,5,10
9,28,449,15,14,1,10
10,28,449,15,14,1,10
11,None, None, None, None, None
12,None, None, None, None, None
13,65512,780,26,8,0,10
13,65513,750,25,12,1,10
13,65512,780,26,16,1,10
13,65511,810,27,14,1,10
13,65512,780,26,9,2,10
13,65511,810,27,8,2,10
