frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,53,234,8,45,0,10
0,59,264,9,36,0,10
0,65521,240,8,43,0,10
0,65519,270,9,35,0,10
1,53,234,8,45,0,10
1,59,264,9,36,0,10
1,65521,240,8,43,0,10
1,65519,270,9,35,0,10
2,53,234,8,45,0,10
2,59,264,9,36,0,10
2,65521,240,8,43,0,10
2,65519,270,9,35,0,10
3,9,300,10,36,3,10
3,10,330,11,37,3,10
3,11,360,12,23,3,10
3,0,300,10,81,4,10
3,21,330,11,79,4,10
3,23,360,12,50,4,10
3,37,389,13,18,4,10
3,28,299,10,59,5,10
3,31,329,11,68,5,10
3,34,359,12,49,5,10
3,24,389,13,22,5,10
3,23,360,12,22,6,10
3,65489,296,10,51,5,10
4,56,447,15,9,0,10
4,60,477,16,11,0,10
4,1143,1314,58,30,0,10
4,1162,1336,59,28,0,10
4,1069,1336,57,51,1,10
4,1088,1359,58,73,1,10
4,1107,1383,59,66,1,10
4,39,418,14,64,4,10
4,42,448,15,119,4,10
4,45,478,16,131,4,10
4,48,508,17,86,4,10
4,51,538,18,33,4,10
4,39,418,14,95,5,10
4,42,448,15,182,5,10
4,45,478,16,202,5,10
4,48,508,17,135,5,10
4,51,538,18,54,5,10
4,26,419,14,57,6,10
4,28,449,15,118,6,10
4,30,479,16,143,6,10
4,16,510,17,106,6,10
4,17,540,18,48,6,10
4,13,420,14,21,7,10
4,0,450,15,53,7,10
4,0,480,16,74,7,10
4,0,510,17,62,7,10
4,65519,540,18,32,7,10
4,65071,14882,496,5,65530,10
4,64143,14794,495,4,65531,10
4,64140,14823,496,7,65531,10
4,64137,14853,497,6,65531,10
5,56,447,15,9,0,10
5,60,477,16,11,0,10
5,1143,1314,58,30,0,10
5,1162,1336,59,28,0,10
5,1069,1336,57,51,1,10
5,1088,1359,58,73,1,10
5,1107,1383,59,66,1,10
5,39,418,14,64,4,10
5,42,448,15,119,4,10
5,45,478,16,131,4,10
5,48,508,17,86,4,10
5,51,538,18,33,4,10
5,39,418,14,95,5,10
5,42,448,15,182,5,10
5,45,478,16,202,5,10
5,48,508,17,135,5,10
5,51,538,18,54,5,10
5,26,419,14,57,6,10
5,28,449,15,118,6,10
5,30,479,16,143,6,10
5,16,510,17,106,6,10
5,17,540,18,48,6,10
5,13,420,14,21,7,10
5,0,450,15,53,7,10
5,0,480,16,74,7,10
5,0,510,17,62,7,10
5,65519,540,18,32,7,10
5,65071,14882,496,5,65530,10
5,64143,14794,495,4,65531,10
5,64140,14823,496,7,65531,10
5,64137,14853,497,6,65531,10
6,80,504,17,25,2,10
6,84,534,18,57,2,10
6,89,563,19,69,2,10
6,94,593,20,49,2,10
6,64,506,17,33,3,10
6,68,536,18,77,3,10
6,71,566,19,95,3,10
6,75,596,20,68,3,10
6,79,625,21,27,3,10
6,68,536,18,31,4,10
6,71,566,19,39,4,10
6,75,596,20,30,4,10
6,59,628,21,17,4,10
6,20,630,21,14,5,10
6,0,660,22,22,5,10
6,0,690,23,22,5,10
6,23,720,24,15,5,10
7,80,504,17,25,2,10
7,84,534,18,57,2,10
7,89,563,19,69,2,10
7,94,593,20,49,2,10
7,64,506,17,33,3,10
7,68,536,18,77,3,10
7,71,566,19,95,3,10
7,75,596,20,68,3,10
7,79,625,21,27,3,10
7,68,536,18,31,4,10
7,71,566,19,39,4,10
7,75,596,20,30,4,10
7,59,628,21,17,4,10
7,20,630,21,14,5,10
7,0,660,22,22,5,10
7,0,690,23,22,5,10
7,23,720,24,15,5,10
8,None, None, None, None, None
9,None, None, None, None, None
10,103,652,22,33,1,10
10,108,682,23,29,1,10
11,103,652,22,33,1,10
11,108,682,23,29,1,10
