frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65371,286,11,8,0,10
0,65356,312,12,11,0,10
0,65341,338,13,8,0,10
0,65371,286,11,22,65535,10
0,65356,312,12,27,65535,10
0,65341,338,13,22,65535,10
0,65313,356,14,13,65535,10
1,65371,286,11,8,0,10
1,65356,312,12,11,0,10
1,65341,338,13,8,0,10
1,65371,286,11,22,65535,10
1,65356,312,12,27,65535,10
1,65341,338,13,22,65535,10
1,65313,356,14,13,65535,10
2,65453,320,11,21,0,10
2,65446,349,12,16,0,10
2,65453,320,11,18,65534,10
2,65446,349,12,13,65534,10
2,65443,317,11,40,65535,10
2,65435,346,12,31,65535,10
2,65426,374,13,15,65535,10
3,62,324,11,16,0,10
3,68,354,12,11,0,10
3,47,296,10,34,1,10
3,52,326,11,45,1,10
3,56,356,12,35,1,10
3,0,2461,82,73,1,10
3,0,2492,83,119,1,10
3,0,2522,84,116,1,10
3,45,357,12,13,2,10
3,0,2492,83,42,2,10
3,236,1238,42,9,65532,10
3,242,1268,43,13,65532,10
3,248,1297,44,11,65532,10
3,47,296,10,12,65535,10
3,41,328,11,17,65535,10
3,34,359,12,16,65535,10
3,12,390,13,14,65535,10
4,62,324,11,16,0,10
4,68,354,12,11,0,10
4,47,296,10,34,1,10
4,52,326,11,45,1,10
4,56,356,12,35,1,10
4,0,2461,82,73,1,10
4,0,2492,83,119,1,10
4,0,2522,84,116,1,10
4,45,357,12,13,2,10
4,0,2492,83,42,2,10
4,236,1238,42,9,65532,10
4,242,1268,43,13,65532,10
4,248,1297,44,11,65532,10
4,47,296,10,12,65535,10
4,41,328,11,17,65535,10
4,34,359,12,16,65535,10
4,12,390,13,14,65535,10
5,158,324,12,22,0,10
5,183,345,13,52,0,10
5,210,364,14,74,0,10
5,225,390,15,65,0,10
5,240,416,16,35,0,10
5,1324,2111,83,72,0,10
5,1261,2184,84,99,0,10
5,1276,2210,85,80,0,10
5,81,2580,86,43,0,10
5,191,305,12,90,1,10
5,195,338,13,178,1,10
5,210,364,14,225,1,10
5,225,390,15,182,1,10
5,240,416,16,94,1,10
5,1246,2158,83,139,1,10
5,1261,2184,84,190,1,10
5,1276,2210,85,155,1,10
5,191,305,12,132,2,10
5,207,331,13,226,2,10
5,210,364,14,261,2,10
5,225,390,15,198,2,10
5,240,416,16,97,2,10
5,1246,2158,83,78,2,10
5,1182,2227,84,109,2,10
5,1196,2254,85,91,2,10
5,191,305,12,66,3,10
5,207,331,13,99,3,10
5,210,364,14,101,3,10
5,225,390,15,70,3,10
5,240,416,16,31,3,10
5,58076,12920,497,8,65534,10
5,58061,12946,498,11,65534,10
5,58046,12972,499,9,65534,10
5,57562,12716,500,6,65534,10
5,195,338,13,9,65535,10
5,210,364,14,14,65535,10
5,225,390,15,12,65535,10
5,58076,12920,497,7,65535,10
5,58061,12946,498,9,65535,10
5,57578,12691,499,7,65535,10
5,234,2481,83,63,0,10
5,236,2510,84,90,0,10
5,159,2547,85,80,0,10
5,1210,2280,86,39,0,10
5,234,2481,83,106,1,10
5,158,2517,84,156,1,10
5,80,2550,85,140,1,10
5,156,2487,83,61,2,10
5,79,2520,84,91,2,10
5,80,2550,85,84,2,10
6,158,324,12,22,0,10
6,183,345,13,52,0,10
6,210,364,14,74,0,10
6,225,390,15,65,0,10
6,240,416,16,35,0,10
6,1324,2111,83,72,0,10
6,1261,2184,84,99,0,10
6,1276,2210,85,80,0,10
6,81,2580,86,43,0,10
6,191,305,12,90,1,10
6,195,338,13,178,1,10
6,210,364,14,225,1,10
6,225,390,15,182,1,10
6,240,416,16,94,1,10
6,1246,2158,83,139,1,10
6,1261,2184,84,190,1,10
6,1276,2210,85,155,1,10
6,191,305,12,132,2,10
6,207,331,13,226,2,10
6,210,364,14,261,2,10
6,225,390,15,198,2,10
6,240,416,16,97,2,10
6,1246,2158,83,78,2,10
6,1182,2227,84,109,2,10
6,1196,2254,85,91,2,10
6,191,305,12,66,3,10
6,207,331,13,99,3,10
6,210,364,14,101,3,10
6,225,390,15,70,3,10
6,240,416,16,31,3,10
6,58076,12920,497,8,65534,10
6,58061,12946,498,11,65534,10
6,58046,12972,499,9,65534,10
6,57562,12716,500,6,65534,10
6,195,338,13,9,65535,10
6,210,364,14,14,65535,10
6,225,390,15,12,65535,10
6,58076,12920,497,7,65535,10
6,58061,12946,498,9,65535,10
6,57578,12691,499,7,65535,10
6,234,2481,83,63,0,10
6,236,2510,84,90,0,10
6,159,2547,85,80,0,10
6,1210,2280,86,39,0,10
6,234,2481,83,106,1,10
6,158,2517,84,156,1,10
6,80,2550,85,140,1,10
6,156,2487,83,61,2,10
6,79,2520,84,91,2,10
6,80,2550,85,84,2,10
7,268,283,13,28,0,10
7,302,292,14,43,0,10
7,338,298,15,44,0,10
7,360,318,16,31,0,10
7,399,319,17,13,0,10
7,236,272,12,23,1,10
7,268,283,13,62,1,10
7,302,292,14,101,1,10
7,324,313,15,109,1,10
7,360,318,16,76,1,10
7,383,338,17,32,1,10
7,236,272,12,19,2,10
7,268,283,13,54,2,10
7,302,292,14,93,2,10
7,324,313,15,104,2,10
7,345,334,16,74,2,10
7,383,338,17,31,2,10
7,268,283,13,13,3,10
7,302,292,14,25,3,10
7,324,313,15,29,3,10
7,345,334,16,21,3,10
7,302,292,14,8,65535,10
7,324,313,15,9,65535,10
7,360,318,16,6,65535,10
8,268,283,13,28,0,10
8,302,292,14,43,0,10
8,338,298,15,44,0,10
8,360,318,16,31,0,10
8,399,319,17,13,0,10
8,236,272,12,23,1,10
8,268,283,13,62,1,10
8,302,292,14,101,1,10
8,324,313,15,109,1,10
8,360,318,16,76,1,10
8,383,338,17,32,1,10
8,236,272,12,19,2,10
8,268,283,13,54,2,10
8,302,292,14,93,2,10
8,324,313,15,104,2,10
8,345,334,16,74,2,10
8,383,338,17,31,2,10
8,268,283,13,13,3,10
8,302,292,14,25,3,10
8,324,313,15,29,3,10
8,345,334,16,21,3,10
8,302,292,14,8,65535,10
8,324,313,15,9,65535,10
8,360,318,16,6,65535,10
9,263,328,14,7,0,10
9,295,340,15,11,0,10
9,330,349,16,15,0,10
9,367,355,17,13,0,10
9,405,357,18,7,0,10
9,263,328,14,17,1,10
9,295,340,15,27,1,10
9,330,349,16,35,1,10
9,367,355,17,31,1,10
9,388,376,18,16,1,10
9,295,340,15,10,2,10
9,330,349,16,14,2,10
9,351,371,17,12,2,10
10,263,328,14,7,0,10
10,295,340,15,11,0,10
10,330,349,16,15,0,10
10,367,355,17,13,0,10
10,405,357,18,7,0,10
10,263,328,14,17,1,10
10,295,340,15,27,1,10
10,330,349,16,35,1,10
10,367,355,17,31,1,10
10,388,376,18,16,1,10
10,295,340,15,10,2,10
10,330,349,16,14,2,10
10,351,371,17,12,2,10
