frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65319,249,11,10,0,10
0,65311,281,12,10,0,10
0,65322,290,12,11,65534,10
0,65319,249,11,20,65535,10
0,65311,281,12,18,65535,10
1,65319,249,11,10,0,10
1,65311,281,12,10,0,10
1,65322,290,12,11,65534,10
1,65319,249,11,20,65535,10
1,65311,281,12,18,65535,10
2,65426,247,9,42,65533,10
2,65414,274,10,55,65533,10
2,65402,302,11,40,65533,10
2,65401,334,12,16,65533,10
2,65426,247,9,47,65534,10
2,65414,274,10,59,65534,10
2,65412,306,11,42,65534,10
2,65412,338,12,19,65534,10
3,65426,247,9,42,65533,10
3,65414,274,10,55,65533,10
3,65402,302,11,40,65533,10
3,65401,334,12,16,65533,10
3,65426,247,9,47,65534,10
3,65414,274,10,59,65534,10
3,65412,306,11,42,65534,10
3,65412,338,12,19,65534,10
4,51,265,9,11,0,10
4,66,293,10,11,0,10
4,30,238,8,23,1,10
4,34,268,9,31,1,10
4,38,298,10,29,1,10
4,8,270,9,13,65535,10
4,0,300,10,16,65535,10
4,65526,330,11,13,65535,10
5,51,265,9,11,0,10
5,66,293,10,11,0,10
5,30,238,8,23,1,10
5,34,268,9,31,1,10
5,38,298,10,29,1,10
5,8,270,9,13,65535,10
5,0,300,10,16,65535,10
5,65526,330,11,13,65535,10
6,236,272,12,8,0,10
6,256,294,13,7,0,10
6,1576,1968,84,54,0,10
6,1595,1992,85,47,0,10
6,203,298,12,14,1,10
6,1497,2029,84,102,1,10
6,186,273,11,38,2,10
6,203,298,12,47,2,10
6,232,314,13,36,2,10
6,263,328,14,17,2,10
6,1497,2029,84,67,2,10
6,1515,2053,85,58,2,10
6,203,298,12,45,3,10
6,232,314,13,38,3,10
6,263,328,14,20,3,10
7,236,272,12,8,0,10
7,256,294,13,7,0,10
7,1576,1968,84,54,0,10
7,1595,1992,85,47,0,10
7,203,298,12,14,1,10
7,1497,2029,84,102,1,10
7,186,273,11,38,2,10
7,203,298,12,47,2,10
7,232,314,13,36,2,10
7,263,328,14,17,2,10
7,1497,2029,84,67,2,10
7,1515,2053,85,58,2,10
7,203,298,12,45,3,10
7,232,314,13,38,3,10
7,263,328,14,20,3,10
8,302,292,14,16,2,10
8,324,313,15,19,2,10
8,360,318,16,16,2,10
8,324,313,15,12,3,10
8,360,318,16,10,3,10
9,338,298,15,6,0,10
9,324,313,15,13,1,10
9,360,318,16,12,1,10
10,338,298,15,6,0,10
10,324,313,15,13,1,10
10,360,318,16,12,1,10
