frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65320,209,10,15,0,10
0,65299,230,11,16,0,10
0,65277,250,12,9,0,10
0,65309,240,11,14,65534,10
0,65320,209,10,29,65535,10
0,65299,230,11,30,65535,10
0,65277,250,12,18,65535,10
1,65320,209,10,15,0,10
1,65299,230,11,16,0,10
1,65277,250,12,9,0,10
1,65309,240,11,14,65534,10
1,65320,209,10,29,65535,10
1,65299,230,11,30,65535,10
1,65277,250,12,18,65535,10
2,65411,169,7,20,0,10
2,65393,193,8,34,0,10
2,65376,217,9,37,0,10
2,65358,242,10,26,0,10
2,65340,266,11,12,0,10
2,65386,187,8,7,1,10
2,65367,211,9,8,1,10
2,8965,12150,503,5,1,10
2,8983,12174,504,4,1,10
2,8965,12150,503,5,2,10
2,65393,193,8,27,65533,10
2,65376,217,9,32,65533,10
2,65358,242,10,24,65533,10
2,65411,169,7,47,65534,10
2,65393,193,8,87,65534,10
2,65376,217,9,101,65534,10
2,65358,242,10,74,65534,10
2,65340,266,11,34,65534,10
2,65405,164,7,49,65535,10
2,65386,187,8,89,65535,10
2,65367,211,9,99,65535,10
2,65348,234,10,72,65535,10
2,65330,258,11,33,65535,10
3,65411,169,7,20,0,10
3,65393,193,8,34,0,10
3,65376,217,9,37,0,10
3,65358,242,10,26,0,10
3,65340,266,11,12,0,10
3,65386,187,8,7,1,10
3,65367,211,9,8,1,10
3,8965,12150,503,5,1,10
3,8983,12174,504,4,1,10
3,8965,12150,503,5,2,10
3,65393,193,8,27,65533,10
3,65376,217,9,32,65533,10
3,65358,242,10,24,65533,10
3,65411,169,7,47,65534,10
3,65393,193,8,87,65534,10
3,65376,217,9,101,65534,10
3,65358,242,10,74,65534,10
3,65340,266,11,34,65534,10
3,65405,164,7,49,65535,10
3,65386,187,8,89,65535,10
3,65367,211,9,99,65535,10
3,65348,234,10,72,65535,10
3,65330,258,11,33,65535,10
4,65502,177,6,23,0,10
4,65497,206,7,30,0,10
4,65498,237,8,21,0,10
4,65508,178,6,20,65534,10
4,65503,208,7,25,65534,10
4,65498,237,8,16,65534,10
4,65502,177,6,48,65535,10
4,65497,206,7,63,65535,10
4,65491,236,8,43,65535,10
4,65502,268,9,14,65535,10
4,65416,208,8,13,65534,10
4,65401,234,9,12,65535,10
5,65502,177,6,23,0,10
5,65497,206,7,30,0,10
5,65498,237,8,21,0,10
5,65508,178,6,20,65534,10
5,65503,208,7,25,65534,10
5,65498,237,8,16,65534,10
5,65502,177,6,48,65535,10
5,65497,206,7,63,65535,10
5,65491,236,8,43,65535,10
5,65502,268,9,14,65535,10
5,65416,208,8,13,65534,10
5,65401,234,9,12,65535,10
6,65502,177,6,23,0,10
6,65497,206,7,30,0,10
6,65498,237,8,21,0,10
6,65508,178,6,20,65534,10
6,65503,208,7,25,65534,10
6,65498,237,8,16,65534,10
6,65502,177,6,48,65535,10
6,65497,206,7,63,65535,10
6,65491,236,8,43,65535,10
6,65502,268,9,14,65535,10
6,65416,208,8,13,65534,10
6,65401,234,9,12,65535,10
7,85,192,7,14,0,10
7,90,223,8,13,0,10
7,158,2517,84,42,0,10
7,73,165,6,18,1,10
7,85,192,7,27,1,10
7,90,223,8,23,1,10
7,156,2487,83,97,1,10
7,158,2517,84,97,1,10
7,80,2550,85,63,1,10
7,127,239,9,9,3,10
7,131,270,10,7,3,10
7,1261,2184,84,37,0,10
7,1168,2201,83,84,1,10
7,1182,2227,84,92,1,10
7,1196,2254,85,63,1,10
8,203,179,9,12,1,10
8,216,209,10,15,1,10
8,237,230,11,13,1,10
9,203,179,9,12,1,10
9,216,209,10,15,1,10
9,237,230,11,13,1,10
