frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,66,415,14,14,1,10
0,70,445,15,20,1,10
0,75,474,16,20,1,10
0,66,415,14,8,65535,10
0,70,445,15,11,65535,10
0,75,474,16,11,65535,10
1,79,413,14,12,0,10
1,70,445,15,21,0,10
1,75,474,16,23,0,10
1,64,506,17,17,0,10
1,79,413,14,31,1,10
1,70,445,15,49,1,10
1,75,474,16,53,1,10
1,64,506,17,38,1,10
1,66,415,14,12,2,10
1,70,445,15,19,2,10
1,60,477,16,21,2,10
1,64,506,17,15,2,10
2,79,413,14,12,0,10
2,70,445,15,21,0,10
2,75,474,16,23,0,10
2,64,506,17,17,0,10
2,79,413,14,31,1,10
2,70,445,15,49,1,10
2,75,474,16,53,1,10
2,64,506,17,38,1,10
2,66,415,14,12,2,10
2,70,445,15,19,2,10
2,60,477,16,21,2,10
2,64,506,17,15,2,10
3,42,448,15,14,0,10
3,45,478,16,28,0,10
3,48,508,17,34,0,10
3,51,538,18,28,0,10
3,28,449,15,23,1,10
3,45,478,16,47,1,10
3,48,508,17,59,1,10
3,51,538,18,48,1,10
3,42,448,15,17,2,10
3,45,478,16,28,2,10
3,48,508,17,29,2,10
3,51,538,18,20,2,10
4,42,448,15,14,0,10
4,45,478,16,28,0,10
4,48,508,17,34,0,10
4,51,538,18,28,0,10
4,28,449,15,23,1,10
4,45,478,16,47,1,10
4,48,508,17,59,1,10
4,51,538,18,48,1,10
4,42,448,15,17,2,10
4,45,478,16,28,2,10
4,48,508,17,29,2,10
4,51,538,18,20,2,10
5,73,383,13,23,0,10
5,79,413,14,52,0,10
5,84,442,15,64,0,10
5,90,472,16,48,0,10
5,96,501,17,21,0,10
5,79,413,14,11,1,10
5,84,442,15,13,1,10
5,90,472,16,10,1,10
5,62739,14654,497,5,1,10
5,184,820,28,9,65532,10
5,79,413,14,22,65533,10
5,84,442,15,28,65533,10
5,90,472,16,21,65533,10
5,85,381,13,43,65534,10
5,92,410,14,94,65534,10
5,98,439,15,117,65534,10
5,105,469,16,88,65534,10
5,96,501,17,40,65534,10
5,73,383,13,52,65535,10
5,79,413,14,113,65535,10
5,84,442,15,140,65535,10
5,90,472,16,104,65535,10
5,80,504,17,45,65535,10
6,73,383,13,23,0,10
6,79,413,14,52,0,10
6,84,442,15,64,0,10
6,90,472,16,48,0,10
6,96,501,17,21,0,10
6,79,413,14,11,1,10
6,84,442,15,13,1,10
6,90,472,16,10,1,10
6,62739,14654,497,5,1,10
6,184,820,28,9,65532,10
6,79,413,14,22,65533,10
6,84,442,15,28,65533,10
6,90,472,16,21,65533,10
6,85,381,13,43,65534,10
6,92,410,14,94,65534,10
6,98,439,15,117,65534,10
6,105,469,16,88,65534,10
6,96,501,17,40,65534,10
6,73,383,13,52,65535,10
6,79,413,14,113,65535,10
6,84,442,15,140,65535,10
6,90,472,16,104,65535,10
6,80,504,17,45,65535,10
7,60387,14066,499,5,3,10
7,59930,13858,498,4,4,10
7,59919,13886,499,4,4,10
7,135,334,12,21,65531,10
7,146,362,13,39,65531,10
7,158,390,14,45,65531,10
7,169,417,15,33,65531,10
7,135,334,12,79,65532,10
7,146,362,13,119,65532,10
7,158,390,14,119,65532,10
7,169,417,15,78,65532,10
7,180,445,16,33,65532,10
7,113,342,12,94,65533,10
7,134,366,13,118,65533,10
7,144,395,14,101,65533,10
7,155,423,15,58,65533,10
7,124,338,12,36,65534,10
7,134,366,13,37,65534,10
7,144,395,14,24,65534,10
8,60356,14151,502,6,3,10
8,60818,14343,503,6,3,10
8,93,254,9,78,65532,10
8,103,282,10,92,65532,10
8,114,310,11,65,65532,10
8,124,338,12,27,65532,10
8,68,230,8,64,65533,10
8,84,257,9,114,65533,10
8,94,285,10,121,65533,10
8,103,314,11,78,65533,10
8,101,346,12,29,65533,10
8,93,254,9,70,65534,10
8,103,282,10,69,65534,10
8,114,310,11,42,65534,10
9,60356,14151,502,6,3,10
9,60818,14343,503,6,3,10
9,93,254,9,78,65532,10
9,103,282,10,92,65532,10
9,114,310,11,65,65532,10
9,124,338,12,27,65532,10
9,68,230,8,64,65533,10
9,84,257,9,114,65533,10
9,94,285,10,121,65533,10
