frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,68,536,18,10,1,10
0,53,568,19,11,1,10
1,68,536,18,10,1,10
1,53,568,19,11,1,10
2,48,508,17,13,1,10
2,51,538,18,23,1,10
2,53,568,19,24,1,10
2,56,598,20,17,1,10
2,34,539,18,12,65535,10
2,36,569,19,12,65535,10
3,48,508,17,13,1,10
3,51,538,18,23,1,10
3,53,568,19,24,1,10
3,56,598,20,17,1,10
3,34,539,18,12,65535,10
3,36,569,19,12,65535,10
4,0,510,17,9,0,10
4,0,540,18,10,0,10
4,0,480,16,8,1,10
4,0,510,17,12,1,10
4,0,540,18,13,1,10
4,0,570,19,9,1,10
4,0,480,16,17,65535,10
4,0,510,17,28,65535,10
4,0,540,18,30,65535,10
4,0,570,19,21,65535,10
5,14,450,15,20,0,10
5,0,480,16,47,0,10
5,0,510,17,72,0,10
5,0,540,18,72,0,10
5,0,570,19,50,0,10
5,65517,600,20,22,0,10
5,0,480,16,6,1,10
5,0,14829,494,4,1,10
5,0,14859,495,5,1,10
5,28,449,15,19,65534,10
5,15,480,16,46,65534,10
5,16,510,17,72,65534,10
5,17,540,18,74,65534,10
5,0,570,19,53,65534,10
5,0,600,20,25,65534,10
5,14,450,15,42,65535,10
5,0,480,16,92,65535,10
5,0,510,17,137,65535,10
5,0,540,18,136,65535,10
5,65518,570,19,93,65535,10
5,65517,600,20,43,65535,10
6,14,450,15,20,0,10
6,0,480,16,47,0,10
6,0,510,17,72,0,10
6,0,540,18,72,0,10
6,0,570,19,50,0,10
6,65517,600,20,22,0,10
6,0,480,16,6,1,10
6,0,14829,494,4,1,10
6,0,14859,495,5,1,10
6,28,449,15,19,65534,10
6,15,480,16,46,65534,10
6,16,510,17,72,65534,10
6,17,540,18,74,65534,10
6,0,570,19,53,65534,10
6,0,600,20,25,65534,10
6,14,450,15,42,65535,10
6,0,480,16,92,65535,10
6,0,510,17,137,65535,10
6,0,540,18,136,65535,10
6,65518,570,19,93,65535,10
6,65517,600,20,43,65535,10
7,0,390,13,15,0,10
7,0,420,14,50,0,10
7,0,450,15,91,0,10
7,0,480,16,101,0,10
7,0,510,17,72,0,10
7,0,540,18,32,0,10
7,14,450,15,13,1,10
7,15,480,16,15,1,10
7,16,510,17,10,1,10
7,0,14859,495,4,1,10
7,0,14889,496,7,1,10
7,0,14919,497,6,1,10
7,12,390,13,15,65534,10
7,13,420,14,49,65534,10
7,14,450,15,90,65534,10
7,15,480,16,102,65534,10
7,16,510,17,74,65534,10
7,17,540,18,33,65534,10
7,0,390,13,28,65535,10
7,0,420,14,89,65535,10
7,0,450,15,161,65535,10
7,0,480,16,180,65535,10
7,0,510,17,129,65535,10
7,0,540,18,58,65535,10
8,0,390,13,15,0,10
8,0,420,14,50,0,10
8,0,450,15,91,0,10
8,0,480,16,101,0,10
8,0,510,17,72,0,10
8,0,540,18,32,0,10
8,14,450,15,13,1,10
8,15,480,16,15,1,10
8,16,510,17,10,1,10
8,0,14859,495,4,1,10
8,0,14889,496,7,1,10
8,0,14919,497,6,1,10
8,12,390,13,15,65534,10
8,13,420,14,49,65534,10
8,14,450,15,90,65534,10
8,15,480,16,102,65534,10
8,16,510,17,74,65534,10
8,17,540,18,33,65534,10
8,0,390,13,28,65535,10
8,0,420,14,89,65535,10
8,0,450,15,161,65535,10
8,0,480,16,180,65535,10
8,0,510,17,129,65535,10
8,0,540,18,58,65535,10
9,66,415,14,49,0,10
9,70,445,15,85,0,10
9,75,474,16,86,0,10
9,80,504,17,52,0,10
9,68,536,18,20,0,10
9,61,385,13,28,1,10
9,66,415,14,93,1,10
9,70,445,15,160,1,10
9,75,474,16,163,1,10
9,64,506,17,100,1,10
9,68,536,18,38,1,10
9,53,417,14,52,2,10
9,56,447,15,90,2,10
9,60,477,16,92,2,10
9,64,506,17,57,2,10
9,63210,14706,496,6,65535,10
9,63205,14736,497,6,65535,10
10,84,442,15,12,0,10
10,90,472,16,26,0,10
10,96,501,17,33,0,10
10,84,534,18,25,0,10
10,89,563,19,12,0,10
10,84,442,15,29,1,10
10,90,472,16,67,1,10
10,96,501,17,94,1,10
10,84,534,18,87,1,10
10,89,563,19,57,1,10
10,94,593,20,28,1,10
10,84,442,15,25,2,10
10,90,472,16,64,2,10
10,80,504,17,103,2,10
10,84,534,18,111,2,10
10,89,563,19,87,2,10
10,94,593,20,54,2,10
10,118,619,21,26,2,10
10,75,474,16,21,3,10
10,80,504,17,38,3,10
10,84,534,18,48,3,10
10,89,563,19,45,3,10
10,94,593,20,33,3,10
10,98,623,21,17,3,10
11,84,442,15,12,0,10
11,90,472,16,26,0,10
11,96,501,17,33,0,10
11,84,534,18,25,0,10
11,89,563,19,12,0,10
11,84,442,15,29,1,10
11,90,472,16,67,1,10
11,96,501,17,94,1,10
11,84,534,18,87,1,10
11,89,563,19,57,1,10
11,94,593,20,28,1,10
11,84,442,15,25,2,10
11,90,472,16,64,2,10
11,80,504,17,103,2,10
11,84,534,18,111,2,10
11,89,563,19,87,2,10
11,94,593,20,54,2,10
11,118,619,21,26,2,10
11,75,474,16,21,3,10
11,80,504,17,38,3,10
11,84,534,18,48,3,10
11,89,563,19,45,3,10
11,94,593,20,33,3,10
11,98,623,21,17,3,10
12,84,442,15,12,0,10
12,90,472,16,26,0,10
12,96,501,17,33,0,10
12,84,534,18,25,0,10
12,89,563,19,12,0,10
12,84,442,15,29,1,10
12,90,472,16,67,1,10
12,96,501,17,94,1,10
12,84,534,18,87,1,10
12,89,563,19,57,1,10
12,94,593,20,28,1,10
12,84,442,15,25,2,10
12,90,472,16,64,2,10
12,80,504,17,103,2,10
12,84,534,18,111,2,10
