frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,41,328,11,48,0,10
0,45,357,12,58,0,10
0,49,387,13,42,0,10
0,39,418,14,18,0,10
0,31,329,11,97,1,10
0,34,359,12,116,1,10
0,37,389,13,84,1,10
0,39,418,14,37,1,10
0,34,359,12,51,2,10
0,37,389,13,37,2,10
0,394,1757,60,21,65534,10
0,343,1799,61,22,65534,10
0,41,328,11,10,65535,10
0,45,357,12,12,65535,10
0,37,389,13,9,65535,10
0,281,1779,60,52,65535,10
0,286,1809,61,56,65535,10
0,63660,14891,500,5,65535,10
0,973,1551,61,40,65535,10
1,41,328,11,48,0,10
1,45,357,12,58,0,10
1,49,387,13,42,0,10
1,39,418,14,18,0,10
1,31,329,11,97,1,10
1,34,359,12,116,1,10
1,37,389,13,84,1,10
1,39,418,14,37,1,10
1,34,359,12,51,2,10
1,37,389,13,37,2,10
1,394,1757,60,21,65534,10
1,343,1799,61,22,65534,10
1,41,328,11,10,65535,10
1,45,357,12,12,65535,10
1,37,389,13,9,65535,10
1,281,1779,60,52,65535,10
1,286,1809,61,56,65535,10
1,63660,14891,500,5,65535,10
1,973,1551,61,40,65535,10
2,92,410,14,12,1,10
2,79,351,12,42,2,10
2,85,381,13,83,2,10
2,92,410,14,94,2,10
2,98,439,15,64,2,10
2,105,469,16,24,2,10
2,68,354,12,44,3,10
2,85,381,13,90,3,10
2,92,410,14,101,3,10
2,98,439,15,68,3,10
2,105,469,16,25,3,10
2,92,410,14,21,4,10
2,98,439,15,18,4,10
2,180,312,12,26,5,10
2,195,338,13,30,5,10
2,210,364,14,25,5,10
2,79,413,14,21,5,10
3,343,1799,61,31,0,10
3,349,1828,62,31,0,10
3,56,447,15,27,1,10
3,60,477,16,32,1,10
3,80,504,17,21,1,10
3,989,1577,62,64,1,10
3,56,447,15,30,2,10
3,60,477,16,35,2,10
3,64,506,17,23,2,10
3,150,456,16,19,3,10
3,144,490,17,33,3,10
3,152,519,18,34,3,10
3,143,552,19,21,3,10
3,135,461,16,46,4,10
3,144,490,17,71,4,10
3,135,523,18,67,4,10
3,143,552,19,38,4,10
3,135,461,16,31,5,10
3,144,490,17,46,5,10
3,135,523,18,40,5,10
3,143,552,19,20,5,10
3,973,1551,61,28,0,10
3,989,1577,62,30,0,10
3,291,1838,62,58,1,10
3,65521,480,16,14,3,10
4,343,1799,61,31,0,10
4,349,1828,62,31,0,10
4,56,447,15,27,1,10
4,60,477,16,32,1,10
4,80,504,17,21,1,10
4,989,1577,62,64,1,10
4,56,447,15,30,2,10
4,60,477,16,35,2,10
4,64,506,17,23,2,10
4,150,456,16,19,3,10
4,144,490,17,33,3,10
