frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,0,750,25,12,1,10
0,65512,780,26,19,1,10
0,65511,810,27,19,1,10
0,65510,840,28,11,1,10
1,0,750,25,12,1,10
1,65512,780,26,19,1,10
1,65511,810,27,19,1,10
1,65510,840,28,11,1,10
2,65512,780,26,14,0,10
2,65511,810,27,23,0,10
2,65510,840,28,23,0,10
2,65509,870,29,14,0,10
2,65512,780,26,28,1,10
2,65511,810,27,45,1,10
2,65510,840,28,44,1,10
2,65482,869,29,27,1,10
2,65512,780,26,12,2,10
2,65485,809,27,20,2,10
2,65483,839,28,20,2,10
2,65482,869,29,12,2,10
3,65512,780,26,14,0,10
3,65511,810,27,23,0,10
3,65510,840,28,23,0,10
3,65509,870,29,14,0,10
3,65512,780,26,28,1,10
3,65511,810,27,45,1,10
3,65510,840,28,44,1,10
3,65482,869,29,27,1,10
3,65512,780,26,12,2,10
3,65485,809,27,20,2,10
3,65483,839,28,20,2,10
3,65482,869,29,12,2,10
4,65463,777,26,16,0,10
4,65487,779,26,19,65534,10
4,65485,809,27,18,65534,10
4,65463,777,26,31,65535,10
4,65460,807,27,29,65535,10
5,65463,777,26,16,0,10
5,65487,779,26,19,65534,10
5,65485,809,27,18,65534,10
5,65463,777,26,31,65535,10
5,65460,807,27,29,65535,10
6,20,630,21,37,0,10
6,21,660,22,50,0,10
6,22,690,23,40,0,10
6,0,720,24,20,0,10
6,65407,678,23,29,65532,10
6,65378,703,24,47,65532,10
6,65372,732,25,46,65532,10
6,65365,762,26,25,65532,10
6,20,630,21,23,65533,10
6,0,660,22,32,65533,10
6,65428,682,23,38,65533,10
6,65401,708,24,56,65533,10
6,65372,732,25,51,65533,10
6,65365,762,26,27,65533,10
6,38,599,20,32,65534,10
6,39,629,21,82,65534,10
6,41,659,22,112,65534,10
6,22,690,23,90,65534,10
6,23,720,24,45,65534,10
6,19,600,20,36,65535,10
6,20,630,21,89,65535,10
6,21,660,22,121,65535,10
6,0,690,23,97,65535,10
6,0,720,24,48,65535,10
7,65427,3480,116,31,3,10
7,65426,3510,117,31,3,10
7,65518,570,19,34,65532,10
7,0,600,20,45,65532,10
7,65359,605,21,57,65532,10
7,65350,634,22,43,65532,10
7,65502,539,18,36,65533,10
7,65500,569,19,96,65533,10
7,65498,599,20,136,65533,10
7,65497,629,21,111,65533,10
7,65495,659,22,51,65533,10
7,65519,540,18,27,65534,10
7,65518,570,19,72,65534,10
7,65498,599,20,104,65534,10
7,65497,629,21,86,65534,10
7,65495,659,22,41,65534,10
7,65517,600,20,16,65535,10
7,65367,576,20,45,65532,10
8,65427,3480,116,31,3,10
8,65426,3510,117,31,3,10
8,65518,570,19,34,65532,10
8,0,600,20,45,65532,10
8,65359,605,21,57,65532,10
8,65350,634,22,43,65532,10
8,65502,539,18,36,65533,10
8,65500,569,19,96,65533,10
8,65498,599,20,136,65533,10
8,65497,629,21,111,65533,10
8,65495,659,22,51,65533,10
8,65519,540,18,27,65534,10
8,65518,570,19,72,65534,10
8,65498,599,20,104,65534,10
8,65497,629,21,86,65534,10
8,65495,659,22,41,65534,10
8,65517,600,20,16,65535,10
8,65367,576,20,45,65532,10
9,65483,417,14,11,65532,10
9,65480,447,15,13,65532,10
9,65461,474,16,10,65532,10
9,65440,501,17,11,65532,10
9,65470,415,14,33,65533,10
9,65466,445,15,42,65533,10
9,65446,472,16,31,65533,10
9,65424,498,17,19,65533,10
9,65470,415,14,24,65534,10
9,65466,445,15,30,65534,10
10,65483,417,14,11,65532,10
10,65480,447,15,13,65532,10
10,65461,474,16,10,65532,10
10,65440,501,17,11,65532,10
10,65470,415,14,33,65533,10
10,65466,445,15,42,65533,10
10,65446,472,16,31,65533,10
10,65424,498,17,19,65533,10
10,65470,415,14,24,65534,10
10,65466,445,15,30,65534,10
11,98,439,15,29,1,10
11,90,472,16,27,1,10
11,1073,770,44,11,65534,10
11,64463,770,44,9,65534,10
12,175,479,17,20,2,10
12,186,507,18,42,2,10
12,196,536,19,48,2,10
12,206,564,20,31,2,10
12,191,473,17,43,3,10
12,186,507,18,85,3,10
12,196,536,19,97,3,10
12,206,564,20,65,3,10
12,195,439,16,22,4,10
12,207,466,17,49,4,10
12,220,494,18,70,4,10
12,214,529,19,66,4,10
12,206,564,20,40,4,10
12,2191,8487,292,26,4,10
12,2474,8440,293,30,4,10
12,195,439,16,11,5,10
12,207,466,17,26,5,10
12,220,494,18,37,5,10
12,232,521,19,30,5,10
12,244,549,20,15,5,10
12,2191,8487,292,19,5,10
12,2199,8516,293,23,5,10
12,2206,8545,294,15,5,10
13,175,479,17,20,2,10
13,186,507,18,42,2,10
13,196,536,19,48,2,10
13,206,564,20,31,2,10
13,191,473,17,43,3,10
