frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65325,398,15,26,0,10
0,65311,424,16,32,0,10
0,65297,451,17,26,0,10
0,65266,468,18,17,0,10
0,65339,405,15,27,65534,10
0,65326,432,16,33,65534,10
0,65313,459,17,27,65534,10
0,65352,378,14,28,65535,10
0,65325,398,15,52,65535,10
0,65311,424,16,62,65535,10
0,65297,451,17,50,65535,10
0,65266,468,18,32,65535,10
1,6073,13660,498,5,3,10
1,6085,13687,499,5,3,10
1,65286,338,14,26,65531,10
1,65269,362,15,34,65531,10
1,65236,375,16,29,65531,10
1,64675,1373,54,9,65531,10
1,1732,1242,71,32,65531,10
1,1756,1260,72,38,65531,10
1,1780,1277,73,32,65531,10
1,65365,351,13,40,65532,10
1,65339,371,14,51,65532,10
1,65297,381,15,46,65532,10
1,65266,397,16,32,65532,10
1,1732,1242,71,40,65532,10
1,1756,1260,72,45,65532,10
1,65378,324,12,57,65533,10
1,65365,351,13,117,65533,10
1,65352,378,14,135,65533,10
1,65339,405,15,92,65533,10
1,65326,432,16,34,65533,10
1,65390,329,12,51,65534,10
1,65377,357,13,102,65534,10
1,65365,384,14,117,65534,10
1,65353,411,15,79,65534,10
1,65341,439,16,30,65534,10
1,932,1917,71,28,65531,10
1,946,1943,72,32,65531,10
1,959,1970,73,26,65531,10
1,932,1917,71,33,65532,10
1,878,1975,72,36,65532,10
2,6073,13660,498,5,3,10
2,6085,13687,499,5,3,10
2,65286,338,14,26,65531,10
2,65269,362,15,34,65531,10
2,65236,375,16,29,65531,10
2,64675,1373,54,9,65531,10
2,1732,1242,71,32,65531,10
2,1756,1260,72,38,65531,10
2,1780,1277,73,32,65531,10
2,65365,351,13,40,65532,10
2,65339,371,14,51,65532,10
2,65297,381,15,46,65532,10
2,65266,397,16,32,65532,10
2,1732,1242,71,40,65532,10
2,1756,1260,72,45,65532,10
2,65378,324,12,57,65533,10
2,65365,351,13,117,65533,10
2,65352,378,14,135,65533,10
2,65339,405,15,92,65533,10
2,65326,432,16,34,65533,10
2,65390,329,12,51,65534,10
2,65377,357,13,102,65534,10
2,65365,384,14,117,65534,10
2,65353,411,15,79,65534,10
2,65341,439,16,30,65534,10
2,932,1917,71,28,65531,10
2,946,1943,72,32,65531,10
2,959,1970,73,26,65531,10
2,932,1917,71,33,65532,10
2,878,1975,72,36,65532,10
3,9418,11763,502,5,5,10
3,8965,12150,503,7,5,10
3,8983,12174,504,6,5,10
3,9418,11763,502,5,6,10
3,9437,11787,503,6,6,10
3,8983,12174,504,5,6,10
3,65386,187,8,30,65529,10
3,65359,204,9,40,65529,10
3,65339,227,10,33,65529,10
3,65319,249,11,16,65529,10
3,854,1755,65,25,65529,10
3,929,1750,66,42,65529,10
3,63839,1079,67,50,65529,10
3,63814,1096,68,36,65529,10
3,65411,169,7,41,65530,10
3,65393,193,8,96,65530,10
3,65367,211,9,127,65530,10
3,65348,234,10,101,65530,10
3,65330,258,11,48,65530,10
3,65300,272,12,14,65530,10
3,915,1724,65,79,65530,10
3,929,1750,66,123,65530,10
3,63839,1079,67,138,65530,10
3,63814,1096,68,97,65530,10
3,65411,169,7,56,65531,10
3,65393,193,8,116,65531,10
3,65367,211,9,140,65531,10
3,65348,234,10,103,65531,10
3,65319,249,11,46,65531,10
3,854,1755,65,61,65531,10
3,63802,959,66,94,65531,10
3,63776,974,67,106,65531,10
3,65424,178,7,34,65532,10
3,65401,199,8,60,65532,10
3,65384,223,9,64,65532,10
3,65367,248,10,41,65532,10
3,65340,266,11,15,65532,10
3,1585,1137,65,25,65529,10
3,63864,1063,66,42,65529,10
3,943,1777,67,39,65529,10
3,64579,1803,68,26,65529,10
3,1646,1047,65,66,65530,10
3,63926,1155,66,120,65530,10
3,943,1777,67,109,65530,10
3,1585,1137,65,60,65531,10
3,867,1782,66,93,65531,10
3,1571,1255,67,82,65531,10
4,65503,146,5,6,65534,10
