frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65408,494,17,29,0,10
0,65401,523,18,44,0,10
0,65393,552,19,41,0,10
0,65386,581,20,23,0,10
0,65431,469,16,15,65534,10
0,65424,498,17,42,65534,10
0,65418,527,18,66,65534,10
0,65411,557,19,62,65534,10
0,65405,586,20,36,65534,10
0,65416,465,16,24,65535,10
0,65408,494,17,61,65535,10
0,65401,523,18,91,65535,10
0,65393,552,19,84,65535,10
0,65386,581,20,48,65535,10
1,65408,494,17,29,0,10
1,65401,523,18,44,0,10
1,65393,552,19,41,0,10
1,65386,581,20,23,0,10
1,65431,469,16,15,65534,10
1,65424,498,17,42,65534,10
1,65418,527,18,66,65534,10
1,65411,557,19,62,65534,10
1,65405,586,20,36,65534,10
1,65416,465,16,24,65535,10
1,65408,494,17,61,65535,10
1,65401,523,18,91,65535,10
1,65393,552,19,84,65535,10
1,65386,581,20,48,65535,10
2,65378,390,14,21,65530,10
2,65367,417,15,37,65530,10
2,65341,439,16,46,65530,10
2,65329,466,17,40,65530,10
2,65316,494,18,24,65530,10
2,65405,399,14,37,65531,10
2,65395,428,15,61,65531,10
2,65371,451,16,63,65531,10
2,65313,459,17,51,65531,10
2,65300,486,18,31,65531,10
2,65444,410,14,60,65532,10
2,65438,439,15,98,65532,10
2,65416,465,16,95,65532,10
2,65408,494,17,56,65532,10
2,65451,381,13,25,65533,10
2,65444,410,14,72,65533,10
2,65438,439,15,112,65533,10
2,65431,469,16,100,65533,10
2,65424,498,17,51,65533,10
2,65444,410,14,36,65534,10
2,65438,439,15,57,65534,10
2,65446,472,16,51,65534,10
2,65440,501,17,26,65534,10
3,65435,250,9,13,65528,10
3,65423,278,10,12,65528,10
3,65409,239,9,18,65529,10
3,65395,265,10,21,65529,10
4,65435,250,9,13,65528,10
4,65423,278,10,12,65528,10
4,65409,239,9,18,65529,10
4,65395,265,10,21,65529,10
5,None, None, None, None, None
6,None, None, None, None, None
7,207,331,13,15,5,10
7,210,364,14,16,5,10
7,211,398,15,12,5,10
7,183,345,13,15,6,10
7,184,378,14,18,6,10
7,183,411,15,14,6,10
7,315,362,16,12,6,10
7,324,313,15,13,6,10
8,84,442,15,22,1,10
8,90,472,16,70,1,10
8,96,501,17,111,1,10
8,118,527,18,103,1,10
8,125,557,19,56,1,10
8,131,586,20,17,1,10
8,84,442,15,27,2,10
8,90,472,16,84,2,10
8,96,501,17,133,2,10
8,101,531,18,123,2,10
8,107,560,19,65,2,10
8,131,586,20,19,2,10
8,75,474,16,29,3,10
8,80,504,17,43,3,10
8,68,536,18,37,3,10
8,71,566,19,17,3,10
8,159,485,17,30,4,10
8,169,513,18,51,4,10
8,178,542,19,54,4,10
8,188,570,20,38,4,10
8,197,599,21,18,4,10
8,175,479,17,22,5,10
8,186,507,18,40,5,10
8,178,542,19,47,5,10
8,206,564,20,39,5,10
8,217,592,21,24,5,10
8,62756,14566,494,4,65534,10
8,62750,14596,495,5,65534,10
8,214,529,19,14,3,10
9,84,442,15,22,1,10
9,90,472,16,70,1,10
9,96,501,17,111,1,10
9,118,527,18,103,1,10
9,125,557,19,56,1,10
9,131,586,20,17,1,10
9,84,442,15,27,2,10
9,90,472,16,84,2,10
9,96,501,17,133,2,10
9,101,531,18,123,2,10
9,107,560,19,65,2,10
9,131,586,20,19,2,10
9,75,474,16,29,3,10
9,80,504,17,43,3,10
9,68,536,18,37,3,10
9,71,566,19,17,3,10
9,159,485,17,30,4,10
9,169,513,18,51,4,10
9,178,542,19,54,4,10
9,188,570,20,38,4,10
9,197,599,21,18,4,10
9,175,479,17,22,5,10
9,186,507,18,40,5,10
9,178,542,19,47,5,10
9,206,564,20,39,5,10
9,217,592,21,24,5,10
9,62756,14566,494,4,65534,10
9,62750,14596,495,5,65534,10
9,214,529,19,14,3,10
10,34,539,18,13,0,10
10,32,509,17,27,1,10
10,34,539,18,39,1,10
10,36,569,19,32,1,10
10,79,625,21,22,2,10
10,59,628,21,16,3,10
10,62,657,22,16,3,10
10,22,690,23,13,3,10
10,34,539,18,16,65535,10
10,36,569,19,13,65535,10
11,34,539,18,13,0,10
11,32,509,17,27,1,10
11,34,539,18,39,1,10
11,36,569,19,32,1,10
11,79,625,21,22,2,10
11,59,628,21,16,3,10
11,62,657,22,16,3,10
11,22,690,23,13,3,10
11,34,539,18,16,65535,10
11,36,569,19,13,65535,10
12,None, None, None, None, None
13,65494,448,15,20,0,10
13,65491,478,16,52,0,10
13,65504,509,17,73,0,10
13,65502,539,18,59,0,10
13,65483,568,19,26,0,10
13,65411,557,19,19,65532,10
13,65405,586,20,27,65532,10
13,65438,623,21,19,65532,10
13,65268,603,22,19,65532,10
13,65277,640,23,20,65532,10
13,65376,547,19,33,65533,10
13,65386,581,20,51,65533,10
13,65398,615,21,39,65533,10
13,65506,479,16,57,65534,10
13,65504,509,17,81,65534,10
13,65502,539,18,65,65534,10
13,65518,570,19,28,65534,10
13,65367,576,20,27,65534,10
13,65494,448,15,38,65535,10
13,65491,478,16,99,65535,10
13,65488,508,17,138,65535,10
13,65485,538,18,112,65535,10
13,65483,568,19,51,65535,10
13,65322,529,19,25,65534,10
14,65494,448,15,20,0,10
14,65491,478,16,52,0,10
14,65504,509,17,73,0,10
14,65502,539,18,59,0,10
14,65483,568,19,26,0,10
14,65411,557,19,19,65532,10
14,65405,586,20,27,65532,10
14,65438,623,21,19,65532,10
14,65268,603,22,19,65532,10
14,65277,640,23,20,65532,10
14,65376,547,19,33,65533,10
14,65386,581,20,51,65533,10
14,65398,615,21,39,65533,10
14,65506,479,16,57,65534,10
14,65504,509,17,81,65534,10
14,65502,539,18,65,65534,10
14,65518,570,19,28,65534,10
14,65367,576,20,27,65534,10
14,65494,448,15,38,65535,10
14,65491,478,16,99,65535,10
14,65488,508,17,138,65535,10
14,65485,538,18,112,65535,10
14,65483,568,19,51,65535,10
14,65322,529,19,25,65534,10
15,65341,439,16,26,65531,10
15,65313,459,17,33,65531,10
15,65300,486,18,28,65531,10
15,65356,445,16,33,65532,10
15,65345,473,17,47,65532,10
15,65333,501,18,42,65532,10
15,65304,521,19,25,65532,10
15,65371,451,16,22,65533,10
15,65345,473,17,30,65533,10
15,65316,494,18,28,65533,10
15,65452,442,15,25,65534,10
15,65446,472,16,28,65534,10
15,65438,439,15,19,65535,10
15,65431,469,16,21,65535,10
15,65424,498,17,13,65535,10
16,65341,439,16,26,65531,10
16,65313,459,17,33,65531,10
16,65300,486,18,28,65531,10
16,65356,445,16,33,65532,10
16,65345,473,17,47,65532,10
16,65333,501,18,42,65532,10
16,65304,521,19,25,65532,10
16,65371,451,16,22,65533,10
16,65345,473,17,30,65533,10
16,65316,494,18,28,65533,10
16,65452,442,15,25,65534,10
16,65446,472,16,28,65534,10
16,65438,439,15,19,65535,10
16,65431,469,16,21,65535,10
16,65424,498,17,13,65535,10
17,65390,362,13,16,0,10
17,65392,395,14,22,0,10
17,65381,423,15,17,0,10
17,65405,399,14,28,65533,10
17,65414,371,13,55,65534,10
17,65405,399,14,77,65534,10
17,65381,423,15,62,65534,10
17,65371,451,16,29,65534,10
17,65412,338,12,19,65535,10
17,65390,362,13,50,65535,10
17,65378,390,14,68,65535,10
17,65367,417,15,54,65535,10
17,65356,445,16,26,65535,10
18,65345,305,12,21,0,10
18,65345,305,12,27,65534,10
18,65316,323,13,17,65534,10
18,65333,298,12,41,65535,10
18,65304,314,13,24,65535,10
19,65345,305,12,21,0,10
19,65345,305,12,27,65534,10
19,65316,323,13,17,65534,10
19,65333,298,12,41,65535,10
19,65304,314,13,24,65535,10
