frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,225,424,16,10,0,10
0,239,451,17,16,0,10
0,253,477,18,13,0,10
0,267,504,19,7,0,10
0,225,424,16,9,65534,10
0,255,442,17,14,65534,10
0,270,468,18,11,65534,10
0,210,432,16,23,65535,10
0,239,451,17,34,65535,10
0,253,477,18,28,65535,10
0,267,504,19,12,65535,10
1,225,424,16,10,0,10
1,239,451,17,16,0,10
1,253,477,18,13,0,10
1,267,504,19,7,0,10
1,225,424,16,9,65534,10
1,255,442,17,14,65534,10
1,270,468,18,11,65534,10
1,210,432,16,23,65535,10
1,239,451,17,34,65535,10
1,253,477,18,28,65535,10
1,267,504,19,12,65535,10
2,240,416,16,30,0,10
2,255,442,17,47,0,10
2,270,468,18,42,0,10
2,285,494,19,23,0,10
2,0,2071,69,43,0,10
2,65470,2100,70,44,0,10
2,141,428,15,22,65534,10
2,270,397,16,31,65534,10
2,271,432,17,53,65534,10
2,287,458,18,50,65534,10
2,285,494,19,29,65534,10
2,113,436,15,21,65535,10
2,255,407,16,55,65535,10
2,255,442,17,86,65535,10
2,253,477,18,80,65535,10
2,267,504,19,48,65535,10
2,0,2071,69,87,65535,10
2,65470,2100,70,90,65535,10
2,120,465,16,23,65534,10
2,267,362,15,19,65535,10
2,906,1863,69,69,65535,10
3,240,416,16,30,0,10
3,255,442,17,47,0,10
3,270,468,18,42,0,10
3,285,494,19,23,0,10
3,0,2071,69,43,0,10
3,65470,2100,70,44,0,10
3,141,428,15,22,65534,10
3,270,397,16,31,65534,10
3,271,432,17,53,65534,10
3,287,458,18,50,65534,10
3,285,494,19,29,65534,10
3,113,436,15,21,65535,10
3,255,407,16,55,65535,10
3,255,442,17,86,65535,10
3,253,477,18,80,65535,10
3,267,504,19,48,65535,10
3,0,2071,69,87,65535,10
3,65470,2100,70,90,65535,10
3,120,465,16,23,65534,10
3,267,362,15,19,65535,10
3,906,1863,69,69,65535,10
4,240,416,16,30,0,10
4,255,442,17,47,0,10
4,270,468,18,42,0,10
4,285,494,19,23,0,10
4,0,2071,69,43,0,10
4,65470,2100,70,44,0,10
4,141,428,15,22,65534,10
4,270,397,16,31,65534,10
4,271,432,17,53,65534,10
4,287,458,18,50,65534,10
4,285,494,19,29,65534,10
4,113,436,15,21,65535,10
4,255,407,16,55,65535,10
4,255,442,17,86,65535,10
4,253,477,18,80,65535,10
4,267,504,19,48,65535,10
4,0,2071,69,87,65535,10
4,65470,2100,70,90,65535,10
4,120,465,16,23,65534,10
4,267,362,15,19,65535,10
4,906,1863,69,69,65535,10
5,85,381,13,19,0,10
5,92,410,14,45,0,10
5,113,436,15,65,0,10
5,135,461,16,68,0,10
5,144,490,17,56,0,10
5,169,513,18,39,0,10
5,178,542,19,25,0,10
5,120,465,16,7,1,10
5,105,407,14,46,65534,10
5,127,432,15,70,65534,10
5,135,461,16,77,65534,10
5,159,485,17,63,65534,10
5,169,513,18,42,65534,10
5,73,383,13,37,65535,10
5,92,410,14,84,65535,10
5,98,439,15,121,65535,10
5,120,465,16,128,65535,10
5,144,490,17,106,65535,10
5,152,519,18,73,65535,10
5,160,547,19,47,65535,10
6,65497,418,14,9,0,10
6,65494,448,15,12,0,10
6,65476,477,16,11,0,10
6,65512,389,13,12,1,10
6,65497,418,14,25,1,10
6,65494,448,15,31,1,10
6,65476,477,16,27,1,10
6,65472,506,17,16,1,10
6,65497,418,14,9,2,10
6,65480,447,15,12,2,10
6,65476,477,16,11,2,10
7,65457,413,14,14,0,10
7,65452,442,15,15,0,10
7,65341,439,16,11,0,10
7,65313,459,17,12,0,10
7,65463,383,13,18,1,10
7,65457,413,14,36,1,10
7,65452,442,15,42,1,10
7,65416,465,16,33,1,10
7,65392,490,17,23,1,10
7,65269,362,15,21,65535,10
7,65251,386,16,31,65535,10
7,65233,411,17,29,65535,10
7,65215,435,18,17,65535,10
7,65438,439,15,15,65535,10
8,65457,413,14,14,0,10
8,65452,442,15,15,0,10
8,65341,439,16,11,0,10
8,65313,459,17,12,0,10
8,65463,383,13,18,1,10
8,65457,413,14,36,1,10
8,65452,442,15,42,1,10
8,65416,465,16,33,1,10
8,65392,490,17,23,1,10
8,65269,362,15,21,65535,10
8,65251,386,16,31,65535,10
8,65233,411,17,29,65535,10
8,65215,435,18,17,65535,10
8,65438,439,15,15,65535,10
9,65236,375,16,9,0,10
9,65201,385,17,12,0,10
9,65181,408,18,10,0,10
9,65255,351,15,11,1,10
9,65236,375,16,22,1,10
9,65201,385,17,28,1,10
9,65181,408,18,25,1,10
9,65144,414,19,14,1,10
10,65236,375,16,9,0,10
10,65201,385,17,12,0,10
10,65181,408,18,10,0,10
10,65255,351,15,11,1,10
10,65236,375,16,22,1,10
10,65201,385,17,28,1,10
10,65181,408,18,25,1,10
10,65144,414,19,14,1,10
11,65236,375,16,10,1,10
11,65201,385,17,12,1,10
11,65181,408,18,9,1,10
11,65255,351,15,10,65535,10
11,65221,362,16,21,65535,10
11,65201,385,17,26,65535,10
11,65181,408,18,19,65535,10
11,65144,414,19,9,65535,10
12,65236,375,16,10,1,10
12,65201,385,17,12,1,10
12,65181,408,18,9,1,10
12,65255,351,15,10,65535,10
12,65221,362,16,21,65535,10
12,65201,385,17,26,65535,10
12,65181,408,18,19,65535,10
12,65144,414,19,9,65535,10
