frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,608,1503,54,9,0,10
0,619,1531,55,14,0,10
0,630,1558,56,12,0,10
0,619,1531,55,13,65534,10
0,630,1558,56,11,65534,10
0,568,1550,55,26,65535,10
0,578,1579,56,24,65535,10
1,608,1503,54,9,0,10
1,619,1531,55,14,0,10
1,630,1558,56,12,0,10
1,619,1531,55,13,65534,10
1,630,1558,56,11,65534,10
1,568,1550,55,26,65535,10
1,578,1579,56,24,65535,10
2,141,428,15,15,0,10
2,150,456,16,19,0,10
2,159,485,17,16,0,10
2,155,423,15,14,65534,10
2,165,451,16,18,65534,10
2,175,479,17,16,65534,10
2,141,428,15,29,65535,10
2,150,456,16,35,65535,10
2,159,485,17,30,65535,10
2,169,513,18,21,65535,10
3,53,417,14,24,0,10
3,56,447,15,43,0,10
3,60,477,16,42,0,10
3,80,504,17,24,0,10
3,66,415,14,24,65534,10
3,70,445,15,43,65534,10
3,75,474,16,43,65534,10
3,80,504,17,25,65534,10
3,53,417,14,45,65535,10
3,56,447,15,79,65535,10
3,60,477,16,79,65535,10
3,64,506,17,44,65535,10
4,53,417,14,24,0,10
4,56,447,15,43,0,10
4,60,477,16,42,0,10
4,80,504,17,24,0,10
4,66,415,14,24,65534,10
4,70,445,15,43,65534,10
4,75,474,16,43,65534,10
4,80,504,17,25,65534,10
4,53,417,14,45,65535,10
4,56,447,15,79,65535,10
4,60,477,16,79,65535,10
4,64,506,17,44,65535,10
5,None, None, None, None, None
6,None, None, None, None, None
7,65378,390,14,15,0,10
7,65367,417,15,22,0,10
7,65356,445,16,19,0,10
7,65345,473,17,9,0,10
7,65365,384,14,34,1,10
7,65353,411,15,50,1,10
7,65341,439,16,43,1,10
7,65329,466,17,22,1,10
7,65365,384,14,14,2,10
7,65353,411,15,20,2,10
7,65341,439,16,17,2,10
7,65329,466,17,8,2,10
8,65313,356,14,7,0,10
8,65297,381,15,15,0,10
8,65281,407,16,17,0,10
8,65265,432,17,11,0,10
8,65313,356,14,18,1,10
8,65297,381,15,35,1,10
8,65281,407,16,39,1,10
8,65265,432,17,26,1,10
8,65232,447,18,10,1,10
8,65300,347,14,7,2,10
8,65283,372,15,14,2,10
8,65266,397,16,16,2,10
8,65249,422,17,10,2,10
9,65313,356,14,7,0,10
9,65297,381,15,15,0,10
9,65281,407,16,17,0,10
9,65265,432,17,11,0,10
9,65313,356,14,18,1,10
9,65297,381,15,35,1,10
9,65281,407,16,39,1,10
9,65265,432,17,26,1,10
9,65232,447,18,10,1,10
9,65300,347,14,7,2,10
9,65283,372,15,14,2,10
9,65266,397,16,16,2,10
9,65249,422,17,10,2,10
10,65313,356,14,7,0,10
10,65297,381,15,15,0,10
10,65281,407,16,17,0,10
10,65265,432,17,11,0,10
10,65313,356,14,18,1,10
10,65297,381,15,35,1,10
10,65281,407,16,39,1,10
10,65265,432,17,26,1,10
10,65232,447,18,10,1,10
10,65300,347,14,7,2,10
10,65283,372,15,14,2,10
10,65266,397,16,16,2,10
10,65249,422,17,10,2,10
