frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,96,501,17,16,0,10
0,84,534,18,15,0,10
0,96,501,17,9,1,10
0,65461,596,20,18,65533,10
0,65457,625,21,29,65533,10
0,65453,655,22,29,65533,10
0,65450,685,23,17,65533,10
0,65480,598,20,36,65534,10
0,65477,628,21,56,65534,10
0,65453,655,22,55,65534,10
0,65450,685,23,33,65534,10
0,80,504,17,37,65535,10
0,84,534,18,34,65535,10
1,96,501,17,16,0,10
1,84,534,18,15,0,10
1,96,501,17,9,1,10
1,65461,596,20,18,65533,10
1,65457,625,21,29,65533,10
1,65453,655,22,29,65533,10
1,65450,685,23,17,65533,10
1,65480,598,20,36,65534,10
1,65477,628,21,56,65534,10
1,65453,655,22,55,65534,10
1,65450,685,23,33,65534,10
1,80,504,17,37,65535,10
1,84,534,18,34,65535,10
2,96,501,17,16,0,10
2,84,534,18,15,0,10
2,96,501,17,9,1,10
2,65461,596,20,18,65533,10
2,65457,625,21,29,65533,10
2,65453,655,22,29,65533,10
2,65450,685,23,17,65533,10
2,65480,598,20,36,65534,10
2,65477,628,21,56,65534,10
2,65453,655,22,55,65534,10
2,65450,685,23,33,65534,10
2,80,504,17,37,65535,10
2,84,534,18,34,65535,10
3,42,448,15,23,0,10
3,45,478,16,42,0,10
3,48,508,17,44,0,10
3,51,538,18,27,0,10
3,65401,523,18,19,65532,10
3,65393,552,19,22,65532,10
3,65386,581,20,15,65532,10
3,65392,490,17,21,65533,10
3,65384,519,18,44,65533,10
3,65376,547,19,52,65533,10
3,65367,576,20,36,65533,10
3,56,447,15,23,65534,10
3,60,477,16,41,65534,10
3,64,506,17,43,65534,10
3,65401,523,18,33,65534,10
3,65393,552,19,37,65534,10
3,42,448,15,43,65535,10
3,45,478,16,79,65535,10
3,48,508,17,81,65535,10
3,51,538,18,49,65535,10
3,68,536,18,25,65534,10
4,13,420,14,42,0,10
4,14,450,15,71,0,10
4,15,480,16,69,0,10
4,16,510,17,37,0,10
4,14,450,15,11,1,10
4,15,480,16,10,1,10
4,65071,14882,496,5,1,10
4,65070,14912,497,6,1,10
4,65409,432,15,29,65532,10
4,65386,456,16,54,65532,10
4,65361,479,17,74,65532,10
4,65350,507,18,69,65532,10
4,65340,536,19,42,65532,10
4,65438,439,15,40,65533,10
4,65401,461,16,61,65533,10
4,65361,479,17,65,65533,10
4,65316,494,18,57,65533,10
4,65304,521,19,38,65533,10
4,13,420,14,59,65534,10
4,14,450,15,101,65534,10
4,15,480,16,99,65534,10
4,0,510,17,56,65534,10
4,0,420,14,85,65535,10
4,0,450,15,144,65535,10
4,0,480,16,140,65535,10
4,0,510,17,80,65535,10
5,13,420,14,42,0,10
5,14,450,15,71,0,10
5,15,480,16,69,0,10
5,16,510,17,37,0,10
5,14,450,15,11,1,10
5,15,480,16,10,1,10
5,65071,14882,496,5,1,10
5,65070,14912,497,6,1,10
5,65409,432,15,29,65532,10
5,65386,456,16,54,65532,10
5,65361,479,17,74,65532,10
5,65350,507,18,69,65532,10
5,65340,536,19,42,65532,10
5,65438,439,15,40,65533,10
5,65401,461,16,61,65533,10
5,65361,479,17,65,65533,10
5,65316,494,18,57,65533,10
5,65304,521,19,38,65533,10
5,13,420,14,59,65534,10
5,14,450,15,101,65534,10
5,15,480,16,99,65534,10
5,0,510,17,56,65534,10
5,0,420,14,85,65535,10
5,0,450,15,144,65535,10
5,0,480,16,140,65535,10
5,0,510,17,80,65535,10
6,65499,389,13,18,0,10
6,65497,418,14,28,0,10
6,65494,448,15,24,0,10
6,65475,385,13,30,65533,10
6,65470,415,14,37,65533,10
6,65480,447,15,27,65533,10
6,65491,357,12,31,65534,10
6,65487,387,13,71,65534,10
6,65483,417,14,92,65534,10
6,65480,447,15,71,65534,10
6,65491,478,16,32,65534,10
6,65475,385,13,58,65535,10
6,65470,415,14,78,65535,10
6,65480,447,15,64,65535,10
6,65476,477,16,29,65535,10
7,65499,389,13,18,0,10
7,65497,418,14,28,0,10
7,65494,448,15,24,0,10
7,65475,385,13,30,65533,10
7,65470,415,14,37,65533,10
7,65480,447,15,27,65533,10
7,65491,357,12,31,65534,10
7,65487,387,13,71,65534,10
7,65483,417,14,92,65534,10
7,65480,447,15,71,65534,10
7,65491,478,16,32,65534,10
7,65475,385,13,58,65535,10
7,65470,415,14,78,65535,10
7,65480,447,15,64,65535,10
7,65476,477,16,29,65535,10
8,None, None, None, None, None
9,180,312,12,24,0,10
9,183,345,13,49,0,10
9,197,371,14,61,0,10
9,211,398,15,48,0,10
9,210,432,16,22,0,10
9,180,312,12,48,1,10
9,183,345,13,95,1,10
9,197,371,14,117,1,10
9,197,405,15,92,1,10
9,210,432,16,43,1,10
9,169,318,12,32,2,10
9,183,345,13,62,2,10
9,184,378,14,75,2,10
9,197,405,15,59,2,10
9,195,439,16,27,2,10
10,180,312,12,24,0,10
10,183,345,13,49,0,10
10,197,371,14,61,0,10
10,211,398,15,48,0,10
10,210,432,16,22,0,10
10,180,312,12,48,1,10
10,183,345,13,95,1,10
10,197,371,14,117,1,10
10,197,405,15,92,1,10
10,210,432,16,43,1,10
10,169,318,12,32,2,10
10,183,345,13,62,2,10
10,184,378,14,75,2,10
10,197,405,15,59,2,10
10,195,439,16,27,2,10
11,236,347,14,13,0,10
11,267,362,15,20,0,10
11,285,386,16,21,0,10
11,303,411,17,14,0,10
11,236,347,14,27,1,10
11,253,372,15,41,1,10
11,270,397,16,42,1,10
11,303,411,17,28,1,10
11,223,356,14,12,2,10
11,253,372,15,19,2,10
11,270,397,16,20,2,10
11,303,411,17,14,2,10
12,236,347,14,13,0,10
12,267,362,15,20,0,10
12,285,386,16,21,0,10
12,303,411,17,14,0,10
12,236,347,14,27,1,10
12,253,372,15,41,1,10
12,270,397,16,42,1,10
12,303,411,17,28,1,10
12,223,356,14,12,2,10
12,253,372,15,19,2,10
12,270,397,16,20,2,10
12,303,411,17,14,2,10
13,None, None, None, None, None
14,259,250,12,29,65533,10
14,280,271,13,37,65533,10
14,315,278,14,34,65533,10
14,338,298,15,21,65533,10
14,270,238,12,30,65534,10
14,293,258,13,37,65534,10
14,315,278,14,33,65534,10
14,338,298,15,20,65534,10
15,259,250,12,29,65533,10
15,280,271,13,37,65533,10
15,315,278,14,34,65533,10
15,338,298,15,21,65533,10
15,270,238,12,30,65534,10
15,293,258,13,37,65534,10
15,315,278,14,33,65534,10
15,338,298,15,20,65534,10
16,216,209,10,48,65532,10
16,248,218,11,53,65532,10
16,270,238,12,37,65532,10
16,293,258,13,15,65532,10
16,177,204,9,45,65533,10
16,206,218,10,61,65533,10
16,227,240,11,57,65533,10
16,259,250,12,35,65533,10
16,177,204,9,26,65534,10
16,197,227,10,28,65534,10
16,227,240,11,20,65534,10
17,216,209,10,48,65532,10
17,248,218,11,53,65532,10
17,270,238,12,37,65532,10
17,293,258,13,15,65532,10
17,177,204,9,45,65533,10
17,206,218,10,61,65533,10
17,227,240,11,57,65533,10
17,259,250,12,35,65533,10
17,177,204,9,26,65534,10
17,197,227,10,28,65534,10
17,227,240,11,20,65534,10
18,53,234,8,16,0,10
18,68,262,9,20,0,10
18,75,291,10,15,0,10
18,68,262,9,19,65534,10
18,75,291,10,15,65534,10
18,45,236,8,29,65535,10
18,59,264,9,36,65535,10
18,75,291,10,28,65535,10
19,3850,2449,152,38,3,10
19,64538,4452,152,28,3,10
20,3850,2449,152,38,3,10
20,64538,4452,152,28,3,10
21,65435,250,9,18,0,10
21,65414,274,10,17,0,10
21,65438,219,8,26,1,10
21,65426,247,9,43,1,10
21,65414,274,10,41,1,10
21,65402,302,11,22,1,10
21,65431,216,8,24,2,10
21,65418,243,9,40,2,10
21,65405,270,10,39,2,10
21,65392,297,11,22,2,10
22,65435,250,9,18,0,10
22,65414,274,10,17,0,10
22,65438,219,8,26,1,10
22,65426,247,9,43,1,10
22,65414,274,10,41,1,10
22,65402,302,11,22,1,10
22,65431,216,8,24,2,10
22,65418,243,9,40,2,10
22,65405,270,10,39,2,10
22,65392,297,11,22,2,10
23,65392,229,9,14,0,10
23,65377,254,10,23,0,10
23,65361,280,11,22,0,10
23,65333,298,12,12,0,10
23,65392,229,9,29,1,10
23,65377,254,10,48,1,10
23,65350,273,11,46,1,10
23,65333,298,12,25,1,10
23,65384,223,9,13,2,10
23,65367,248,10,21,2,10
23,65350,273,11,20,2,10
23,65333,298,12,11,2,10
