frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,30,479,16,16,0,10
0,32,509,17,29,0,10
0,34,539,18,29,0,10
0,36,569,19,16,0,10
0,48,508,17,25,65534,10
0,51,538,18,25,65534,10
0,30,479,16,33,65535,10
0,32,509,17,57,65535,10
0,34,539,18,57,65535,10
0,36,569,19,32,65535,10
1,30,479,16,16,0,10
1,32,509,17,29,0,10
1,34,539,18,29,0,10
1,36,569,19,16,0,10
1,48,508,17,25,65534,10
1,51,538,18,25,65534,10
1,30,479,16,33,65535,10
1,32,509,17,57,65535,10
1,34,539,18,57,65535,10
1,36,569,19,32,65535,10
2,30,479,16,16,0,10
2,32,509,17,29,0,10
2,34,539,18,29,0,10
2,36,569,19,16,0,10
2,48,508,17,25,65534,10
2,51,538,18,25,65534,10
2,30,479,16,33,65535,10
2,32,509,17,57,65535,10
2,34,539,18,57,65535,10
2,36,569,19,32,65535,10
3,65377,485,17,26,65528,10
3,65384,519,18,38,65528,10
3,65376,547,19,37,65528,10
3,65367,576,20,22,65528,10
3,65491,478,16,28,65529,10
3,65504,509,17,31,65529,10
3,65333,501,18,35,65529,10
3,65340,536,19,32,65529,10
3,26,419,14,37,65532,10
3,28,449,15,82,65532,10
3,30,479,16,98,65532,10
3,32,509,17,69,65532,10
3,34,539,18,27,65532,10
3,13,420,14,45,65533,10
3,14,450,15,98,65533,10
3,15,480,16,119,65533,10
3,16,510,17,85,65533,10
3,17,540,18,35,65533,10
3,65329,466,17,27,65529,10
4,None, None, None, None, None
5,None, None, None, None, None
6,None, None, None, None, None
7,None, None, None, None, None
8,1446,1398,67,48,65535,10
9,1446,1398,67,48,65535,10
10,169,417,15,65,5,10
10,180,445,16,127,5,10
10,191,473,17,141,5,10
10,203,501,18,95,5,10
10,214,529,19,38,5,10
10,1244,1984,78,49,5,10
10,155,423,15,58,6,10
10,165,451,16,114,6,10
10,175,479,17,129,6,10
10,186,507,18,87,6,10
10,214,529,19,35,6,10
10,2049,1134,78,43,5,10
11,196,536,19,17,0,10
11,206,564,20,21,0,10
11,186,507,18,21,1,10
11,196,536,19,48,1,10
11,206,564,20,58,1,10
11,217,592,21,40,1,10
11,169,513,18,24,2,10
11,178,542,19,55,2,10
11,188,570,20,67,2,10
11,197,599,21,47,2,10
11,178,542,19,25,3,10
11,169,576,20,32,3,10
11,177,605,21,24,3,10
11,144,644,22,32,6,10
11,151,674,23,53,6,10
11,158,703,24,52,6,10
11,164,732,25,31,6,10
11,124,649,22,21,7,10
11,129,678,23,33,7,10
11,135,708,24,31,7,10
11,164,732,25,19,7,10
12,196,536,19,17,0,10
12,206,564,20,21,0,10
12,186,507,18,21,1,10
12,196,536,19,48,1,10
12,206,564,20,58,1,10
12,217,592,21,40,1,10
12,169,513,18,24,2,10
12,178,542,19,55,2,10
12,188,570,20,67,2,10
12,197,599,21,47,2,10
12,178,542,19,25,3,10
12,169,576,20,32,3,10
12,177,605,21,24,3,10
12,144,644,22,32,6,10
12,151,674,23,53,6,10
12,158,703,24,52,6,10
12,164,732,25,31,6,10
12,124,649,22,21,7,10
12,129,678,23,33,7,10
12,135,708,24,31,7,10
12,164,732,25,19,7,10
13,None, None, None, None, None
14,None, None, None, None, None
15,158,610,21,26,65535,10
16,118,527,18,22,65533,10
16,125,557,19,28,65533,10
17,118,527,18,22,65533,10
17,125,557,19,28,65533,10
18,65508,449,15,28,65529,10
18,65506,479,16,59,65529,10
18,65504,509,17,70,65529,10
18,65502,539,18,49,65529,10
18,65500,569,19,20,65529,10
18,26,419,14,27,65531,10
18,28,449,15,61,65531,10
18,30,479,16,75,65531,10
18,32,509,17,54,65531,10
18,51,538,18,22,65531,10
18,39,418,14,31,65532,10
18,42,448,15,73,65532,10
18,45,478,16,92,65532,10
18,48,508,17,69,65532,10
18,51,538,18,30,65532,10
19,65378,324,12,10,0,10
19,65365,351,13,7,0,10
19,7036,13258,500,4,2,10
19,65392,297,11,67,65533,10
19,65367,318,12,77,65533,10
19,65365,351,13,57,65533,10
19,65352,378,14,30,65533,10
19,65395,265,10,40,65534,10
19,65381,292,11,81,65534,10
19,65367,318,12,95,65534,10
19,65353,345,13,69,65534,10
19,65352,378,14,31,65534,10
19,65361,280,11,28,65535,10
19,65345,305,12,33,65535,10
19,65329,331,13,23,65535,10
20,65378,324,12,10,0,10
20,65365,351,13,7,0,10
20,7036,13258,500,4,2,10
20,65392,297,11,67,65533,10
20,65367,318,12,77,65533,10
20,65365,351,13,57,65533,10
20,65352,378,14,30,65533,10
20,65395,265,10,40,65534,10
20,65381,292,11,81,65534,10
20,65367,318,12,95,65534,10
20,65353,345,13,69,65534,10
20,65352,378,14,31,65534,10
20,65361,280,11,28,65535,10
20,65345,305,12,33,65535,10
20,65329,331,13,23,65535,10
21,65339,879,30,9,65535,10
22,65339,879,30,9,65535,10
