frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,169,576,20,21,65533,10
0,177,605,21,32,65533,10
0,165,639,22,32,65533,10
0,173,668,23,23,65533,10
0,178,542,19,22,65534,10
0,169,576,20,44,65534,10
0,177,605,21,66,65534,10
0,186,634,22,70,65534,10
0,194,663,23,51,65534,10
0,150,581,20,30,65535,10
0,158,610,21,44,65535,10
0,165,639,22,46,65535,10
1,169,576,20,21,65533,10
1,177,605,21,32,65533,10
1,165,639,22,32,65533,10
1,173,668,23,23,65533,10
1,178,542,19,22,65534,10
1,169,576,20,44,65534,10
1,177,605,21,66,65534,10
1,186,634,22,70,65534,10
1,194,663,23,51,65534,10
1,150,581,20,30,65535,10
1,158,610,21,44,65535,10
1,165,639,22,46,65535,10
2,150,456,16,17,65531,10
2,144,490,17,29,65531,10
2,152,519,18,34,65531,10
2,143,552,19,27,65531,10
2,150,581,20,16,65531,10
2,152,519,18,20,65532,10
2,143,552,19,21,65532,10
2,127,432,15,26,65533,10
2,135,461,16,37,65533,10
2,144,490,17,29,65533,10
2,141,428,15,15,65534,10
2,150,456,16,22,65534,10
2,159,485,17,19,65534,10
3,150,456,16,17,65531,10
3,144,490,17,29,65531,10
3,152,519,18,34,65531,10
3,143,552,19,27,65531,10
3,150,581,20,16,65531,10
3,152,519,18,20,65532,10
3,143,552,19,21,65532,10
3,127,432,15,26,65533,10
3,135,461,16,37,65533,10
3,144,490,17,29,65533,10
3,141,428,15,15,65534,10
3,150,456,16,22,65534,10
3,159,485,17,19,65534,10
4,103,314,11,28,65529,10
4,113,342,12,34,65529,10
4,134,366,13,25,65529,10
4,26,419,14,13,65529,10
4,103,314,11,42,65530,10
4,113,342,12,51,65530,10
4,134,366,13,36,65530,10
4,158,390,14,15,65530,10
4,68,354,12,34,65531,10
4,61,385,13,30,65531,10
4,65264,827,29,12,65535,10
4,65255,855,30,19,65535,10
4,65216,874,31,19,65535,10
4,144,395,14,12,65529,10
4,13,420,14,13,65530,10
4,136,860,29,11,65535,10
4,113,893,30,15,65535,10
4,87,926,31,14,65535,10
5,64954,1768,62,159,1,10
5,64945,1796,63,207,1,10
5,0,1861,62,91,2,10
5,65477,1890,63,119,2,10
5,65416,1917,64,103,2,10
5,65483,234,8,18,65532,10
5,65477,264,9,15,65532,10
5,65438,219,8,23,65533,10
5,65435,250,9,20,65533,10
5,65444,189,7,23,65534,10
5,65431,216,8,26,65534,10
5,65418,243,9,21,65534,10
5,58,1860,62,135,1,10
5,59,1890,63,177,1,10
5,64954,1768,62,88,2,10
5,64945,1796,63,112,2,10
6,64954,1768,62,159,1,10
6,64945,1796,63,207,1,10
6,0,1861,62,91,2,10
6,65477,1890,63,119,2,10
6,65416,1917,64,103,2,10
6,65483,234,8,18,65532,10
6,65477,264,9,15,65532,10
6,65438,219,8,23,65533,10
6,65435,250,9,20,65533,10
6,65444,189,7,23,65534,10
6,65431,216,8,26,65534,10
6,65418,243,9,21,65534,10
6,58,1860,62,135,1,10
6,59,1890,63,177,1,10
6,64954,1768,62,88,2,10
6,64945,1796,63,112,2,10
7,64954,1768,62,159,1,10
7,64945,1796,63,207,1,10
7,0,1861,62,91,2,10
7,65477,1890,63,119,2,10
7,65416,1917,64,103,2,10
7,65483,234,8,18,65532,10
7,65477,264,9,15,65532,10
7,65438,219,8,23,65533,10
7,65435,250,9,20,65533,10
7,65444,189,7,23,65534,10
7,65431,216,8,26,65534,10
7,65418,243,9,21,65534,10
7,58,1860,62,135,1,10
7,59,1890,63,177,1,10
7,64954,1768,62,88,2,10
7,64945,1796,63,112,2,10
8,65384,97,6,7,1,10
8,65359,113,7,6,1,10
8,65497,176,6,5,1,10
9,None, None, None, None, None
10,None, None, None, None, None
11,65350,196,9,22,2,10
11,65325,169,9,19,3,10
11,65292,175,10,17,3,10
12,65350,196,9,22,2,10
12,65325,169,9,19,3,10
12,65292,175,10,17,3,10
13,65412,338,12,26,2,10
13,65402,366,13,23,2,10
13,65401,334,12,43,3,10
13,65390,362,13,40,3,10
13,65378,390,14,25,3,10
13,65378,324,12,20,4,10
13,65365,351,13,20,4,10
13,65255,225,12,16,5,10
13,65266,238,12,18,4,10
14,65412,338,12,26,2,10
14,65402,366,13,23,2,10
14,65401,334,12,43,3,10
