frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65104,539,23,8,0,10
0,65086,562,24,7,0,10
0,65123,516,22,13,65535,10
0,65104,539,23,18,65535,10
0,65063,544,24,17,65535,10
1,65104,539,23,8,0,10
1,65086,562,24,7,0,10
1,65123,516,22,13,65535,10
1,65104,539,23,18,65535,10
1,65063,544,24,17,65535,10
2,65456,504,17,15,0,10
2,65452,534,18,14,0,10
2,65446,472,16,25,1,10
2,65456,504,17,42,1,10
2,65452,534,18,39,1,10
2,65429,560,19,21,1,10
2,65217,509,20,13,65533,10
2,65201,534,21,26,65533,10
2,65185,560,22,33,65533,10
2,65169,585,23,25,65533,10
2,65217,509,20,26,65534,10
2,65201,534,21,51,65534,10
2,65185,560,22,63,65534,10
2,65169,585,23,49,65534,10
2,65217,509,20,20,65535,10
2,65181,521,21,32,65535,10
2,65165,546,22,38,65535,10
3,65456,504,17,15,0,10
3,65452,534,18,14,0,10
3,65446,472,16,25,1,10
3,65456,504,17,42,1,10
3,65452,534,18,39,1,10
3,65429,560,19,21,1,10
3,65217,509,20,13,65533,10
3,65201,534,21,26,65533,10
3,65185,560,22,33,65533,10
3,65169,585,23,25,65533,10
3,65217,509,20,26,65534,10
3,65201,534,21,51,65534,10
3,65185,560,22,63,65534,10
3,65169,585,23,49,65534,10
3,65217,509,20,20,65535,10
3,65181,521,21,32,65535,10
3,65165,546,22,38,65535,10
4,65456,504,17,33,0,10
4,65435,531,18,54,0,10
4,65411,557,19,55,0,10
4,65386,581,20,35,0,10
4,65491,478,16,20,1,10
4,65488,508,17,45,1,10
4,65485,538,18,57,1,10
4,65465,566,19,42,1,10
4,65488,508,17,16,2,10
4,65485,538,18,20,2,10
4,65440,501,17,30,65534,10
4,65435,531,18,53,65534,10
4,65429,560,19,55,65534,10
4,65423,590,20,34,65534,10
4,65438,623,21,13,65534,10
4,65392,490,17,41,65535,10
4,65384,519,18,76,65535,10
4,65393,552,19,84,65535,10
4,65386,581,20,56,65535,10
4,65359,605,21,23,65535,10
4,65221,546,21,10,65534,10
5,48,508,17,21,0,10
5,51,538,18,25,0,10
5,53,568,19,18,0,10
5,48,508,17,41,1,10
5,51,538,18,50,1,10
5,53,568,19,38,1,10
5,65,2070,69,99,1,10
5,48,508,17,27,2,10
5,51,538,18,34,2,10
5,89,563,19,31,2,10
5,113,590,20,23,2,10
6,48,508,17,21,0,10
6,51,538,18,25,0,10
6,53,568,19,18,0,10
6,48,508,17,41,1,10
6,51,538,18,50,1,10
6,53,568,19,38,1,10
6,65,2070,69,99,1,10
6,48,508,17,27,2,10
6,51,538,18,34,2,10
6,89,563,19,31,2,10
6,113,590,20,23,2,10
7,196,536,19,25,0,10
7,206,564,20,50,0,10
7,217,592,21,58,0,10
7,227,620,22,41,0,10
7,259,640,23,17,0,10
7,160,547,19,43,1,10
7,169,576,20,81,1,10
7,177,605,21,87,1,10
7,186,634,22,56,1,10
7,125,557,19,31,2,10
7,131,586,20,58,2,10
7,295,557,21,74,2,10
7,289,594,22,70,2,10
7,302,621,23,39,2,10
7,285,494,19,22,3,10
7,263,540,20,49,3,10
7,276,567,21,69,3,10
7,268,603,22,59,3,10
7,259,640,23,29,3,10
7,428,1057,38,21,3,10
7,206,564,20,12,65535,10
7,217,592,21,15,65535,10
7,248,612,22,11,65535,10
7,300,520,20,47,2,10
7,138,615,21,61,2,10
8,196,536,19,25,0,10
8,206,564,20,50,0,10
8,217,592,21,58,0,10
8,227,620,22,41,0,10
8,259,640,23,17,0,10
8,160,547,19,43,1,10
8,169,576,20,81,1,10
8,177,605,21,87,1,10
8,186,634,22,56,1,10
8,125,557,19,31,2,10
8,131,586,20,58,2,10
8,295,557,21,74,2,10
8,289,594,22,70,2,10
8,302,621,23,39,2,10
8,285,494,19,22,3,10
8,263,540,20,49,3,10
8,276,567,21,69,3,10
8,268,603,22,59,3,10
8,259,640,23,29,3,10
8,428,1057,38,21,3,10
8,206,564,20,12,65535,10
8,217,592,21,15,65535,10
8,248,612,22,11,65535,10
8,300,520,20,47,2,10
8,138,615,21,61,2,10
9,196,536,19,21,0,10
9,225,557,20,61,0,10
9,236,584,21,96,0,10
9,268,603,22,91,0,10
9,280,631,23,53,0,10
9,293,658,24,16,0,10
9,214,529,19,21,65534,10
9,244,549,20,60,65534,10
9,256,576,21,96,65534,10
9,289,594,22,93,65534,10
9,302,621,23,54,65534,10
9,196,536,19,40,65535,10
9,206,564,20,113,65535,10
9,236,584,21,177,65535,10
9,248,612,22,169,65535,10
9,280,631,23,97,65535,10
9,270,668,24,30,65535,10
10,196,536,19,21,0,10
10,225,557,20,61,0,10
10,236,584,21,96,0,10
10,268,603,22,91,0,10
10,280,631,23,53,0,10
10,293,658,24,16,0,10
