frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65208,675,25,14,0,10
0,65231,686,25,13,65534,10
0,65243,658,24,22,65535,10
0,65208,675,25,28,65535,10
0,65170,689,26,22,65535,10
1,65208,675,25,14,0,10
1,65231,686,25,13,65534,10
1,65243,658,24,22,65535,10
1,65208,675,25,28,65535,10
1,65170,689,26,22,65535,10
2,65299,648,23,23,0,10
2,65266,668,24,26,0,10
2,63704,8172,279,23,3,10
2,65320,656,23,32,65534,10
2,65288,677,24,44,65534,10
2,65278,705,25,36,65534,10
2,65309,620,22,21,65535,10
2,65299,648,23,49,65535,10
2,65266,668,24,63,65535,10
2,65255,696,25,49,65535,10
3,65299,648,23,23,0,10
3,65266,668,24,26,0,10
3,63704,8172,279,23,3,10
3,65320,656,23,32,65534,10
3,65288,677,24,44,65534,10
3,65278,705,25,36,65534,10
3,65309,620,22,21,65535,10
3,65299,648,23,49,65535,10
3,65266,668,24,63,65535,10
3,65255,696,25,49,65535,10
4,53,568,19,42,0,10
4,56,598,20,73,0,10
4,59,628,21,72,0,10
4,62,657,22,39,0,10
4,53,568,19,78,1,10
4,56,598,20,136,1,10
4,59,628,21,133,1,10
4,62,657,22,71,1,10
4,36,569,19,46,2,10
4,38,599,20,80,2,10
4,39,629,21,79,2,10
4,62,657,22,44,2,10
4,65493,689,23,18,65535,10
5,53,568,19,42,0,10
5,56,598,20,73,0,10
5,59,628,21,72,0,10
5,62,657,22,39,0,10
5,53,568,19,78,1,10
5,56,598,20,136,1,10
5,59,628,21,133,1,10
5,62,657,22,71,1,10
5,36,569,19,46,2,10
5,38,599,20,80,2,10
5,39,629,21,79,2,10
5,62,657,22,44,2,10
5,65493,689,23,18,65535,10
6,94,593,20,59,0,10
6,98,623,21,102,0,10
6,103,652,22,92,0,10
6,129,678,23,51,0,10
6,135,708,24,53,0,10
6,141,737,25,44,0,10
6,94,593,20,111,1,10
6,98,623,21,190,1,10
6,103,652,22,173,1,10
6,108,682,23,96,1,10
6,135,708,24,104,1,10
6,141,737,25,87,1,10
6,75,596,20,55,2,10
6,79,625,21,94,2,10
6,83,655,22,86,2,10
6,108,682,23,47,2,10
6,135,708,24,47,2,10
6,117,741,25,39,2,10
6,63238,14528,490,4,65535,10
6,63233,14558,491,5,65535,10
7,124,649,22,15,1,10
7,151,674,23,15,1,10
7,180,698,24,13,1,10
7,118,619,21,15,65535,10
7,144,644,22,22,65535,10
7,151,674,23,26,65535,10
7,180,698,24,27,65535,10
7,211,720,25,21,65535,10
8,124,649,22,15,1,10
8,151,674,23,15,1,10
8,180,698,24,13,1,10
8,118,619,21,15,65535,10
8,144,644,22,22,65535,10
8,151,674,23,26,65535,10
8,180,698,24,27,65535,10
8,211,720,25,21,65535,10
9,131,586,20,22,0,10
9,138,615,21,32,0,10
9,144,644,22,26,0,10
9,206,627,22,24,65533,10
9,216,656,23,36,65533,10
9,225,684,24,37,65533,10
9,258,705,25,28,65533,10
9,268,733,26,18,65533,10
9,158,610,21,44,65534,10
9,186,634,22,60,65534,10
9,216,656,23,74,65534,10
9,248,677,24,70,65534,10
9,258,705,25,51,65534,10
9,131,586,20,42,65535,10
9,138,615,21,64,65535,10
9,144,644,22,62,65535,10
9,194,663,23,50,65535,10
9,225,684,24,42,65535,10
10,131,586,20,22,0,10
10,138,615,21,32,0,10
10,144,644,22,26,0,10
10,206,627,22,24,65533,10
10,216,656,23,36,65533,10
10,225,684,24,37,65533,10
10,258,705,25,28,65533,10
10,268,733,26,18,65533,10
10,158,610,21,44,65534,10
10,186,634,22,60,65534,10
10,216,656,23,74,65534,10
10,248,677,24,70,65534,10
10,258,705,25,51,65534,10
10,131,586,20,42,65535,10
10,138,615,21,64,65535,10
10,144,644,22,62,65535,10
10,194,663,23,50,65535,10
10,225,684,24,42,65535,10
11,160,547,19,48,65532,10
11,188,570,20,71,65532,10
11,197,599,21,60,65532,10
11,186,634,22,26,65532,10
11,118,527,18,49,65533,10
11,143,552,19,107,65533,10
11,150,581,20,137,65533,10
11,158,610,21,107,65533,10
11,165,639,22,49,65533,10
11,135,523,18,46,65534,10
11,143,552,19,87,65534,10
11,150,581,20,98,65534,10
11,158,610,21,67,65534,10
11,186,634,22,28,65534,10
12,160,547,19,48,65532,10
12,188,570,20,71,65532,10
12,197,599,21,60,65532,10
12,186,634,22,26,65532,10
12,118,527,18,49,65533,10
12,143,552,19,107,65533,10
12,150,581,20,137,65533,10
12,158,610,21,107,65533,10
12,165,639,22,49,65533,10
12,135,523,18,46,65534,10
12,143,552,19,87,65534,10
12,150,581,20,98,65534,10
12,158,610,21,67,65534,10
12,186,634,22,28,65534,10
13,98,439,15,39,65530,10
13,105,469,16,66,65530,10
13,112,498,17,73,65530,10
13,101,531,18,53,65530,10
13,107,560,19,26,65530,10
13,84,442,15,55,65531,10
13,90,472,16,84,65531,10
13,96,501,17,84,65531,10
13,101,531,18,56,65531,10
13,84,442,15,31,65532,10
13,90,472,16,42,65532,10
13,112,498,17,35,65532,10
13,60,477,16,30,65533,10
13,64,506,17,28,65533,10
14,98,439,15,39,65530,10
14,105,469,16,66,65530,10
14,112,498,17,73,65530,10
14,101,531,18,53,65530,10
14,107,560,19,26,65530,10
14,84,442,15,55,65531,10
14,90,472,16,84,65531,10
14,96,501,17,84,65531,10
14,101,531,18,56,65531,10
14,84,442,15,31,65532,10
14,90,472,16,42,65532,10
14,112,498,17,35,65532,10
14,60,477,16,30,65533,10
14,64,506,17,28,65533,10
15,65423,342,12,26,0,10
15,65414,371,13,30,0,10
15,65405,399,14,20,0,10
15,65468,354,12,14,65533,10
15,65453,320,11,29,65534,10
15,65446,349,12,43,65534,10
15,65426,374,13,43,65534,10
15,65418,403,14,28,65534,10
15,65433,314,11,33,65535,10
15,65423,342,12,57,65535,10
15,65414,371,13,62,65535,10
15,65405,399,14,42,65535,10
16,65423,342,12,26,0,10
16,65414,371,13,30,0,10
16,65405,399,14,20,0,10
16,65468,354,12,14,65533,10
16,65453,320,11,29,65534,10
16,65446,349,12,43,65534,10
16,65426,374,13,43,65534,10
16,65418,403,14,28,65534,10
16,65433,314,11,33,65535,10
16,65423,342,12,57,65535,10
16,65414,371,13,62,65535,10
16,65405,399,14,42,65535,10
17,65280,294,13,7,0,10
17,65309,240,11,11,1,10
17,65300,272,12,17,1,10
17,65280,294,13,20,1,10
17,65247,305,14,15,1,10
17,65288,262,12,19,2,10
17,65268,283,13,22,2,10
17,65247,305,14,16,2,10
18,65280,294,13,7,0,10
18,65309,240,11,11,1,10
18,65300,272,12,17,1,10
18,65280,294,13,20,1,10
18,65247,305,14,15,1,10
18,65288,262,12,19,2,10
18,65268,283,13,22,2,10
18,65247,305,14,16,2,10
19,65266,238,12,22,0,10
19,65231,244,13,31,0,10
19,65208,262,14,26,0,10
19,65184,281,15,12,0,10
19,65266,238,12,28,65534,10
19,65243,258,13,39,65534,10
19,65221,278,14,32,65534,10
19,65198,298,15,15,65534,10
19,65255,225,12,44,65535,10
19,65231,244,13,60,65535,10
19,65208,262,14,50,65535,10
19,65184,281,15,24,65535,10
20,64312,2307,87,68,1,10
20,65386,260,10,21,65533,10
20,65361,280,11,23,65533,10
20,65345,305,12,19,65533,10
20,65395,265,10,17,65534,10
20,65381,292,11,15,65534,10
20,65356,312,12,11,65534,10
21,64312,2307,87,68,1,10
21,65386,260,10,21,65533,10
21,65361,280,11,23,65533,10
21,65345,305,12,19,65533,10
21,65395,265,10,17,65534,10
21,65381,292,11,15,65534,10
21,65356,312,12,11,65534,10
22,51,265,9,28,0,10
22,56,295,10,53,0,10
22,62,324,11,59,0,10
22,56,356,12,40,0,10
22,51,265,9,58,1,10
22,47,296,10,106,1,10
22,52,326,11,116,1,10
22,56,356,12,79,1,10
22,68,262,9,56,2,10
22,66,293,10,75,2,10
22,62,324,11,74,2,10
22,56,356,12,48,2,10
22,62716,14772,501,5,65535,10
22,62711,14802,502,5,65535,10
23,51,265,9,28,0,10
23,56,295,10,53,0,10
23,62,324,11,59,0,10
23,56,356,12,40,0,10
23,51,265,9,58,1,10
23,47,296,10,106,1,10
23,52,326,11,116,1,10
23,56,356,12,79,1,10
23,68,262,9,56,2,10
23,66,293,10,75,2,10
23,62,324,11,74,2,10
23,56,356,12,48,2,10
23,62716,14772,501,5,65535,10
23,62711,14802,502,5,65535,10
24,217,249,11,43,3,10
24,225,281,12,44,3,10
