frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65412,338,12,24,1,10
0,65402,366,13,40,1,10
0,65392,395,14,43,1,10
0,65395,428,15,32,1,10
0,65386,456,16,17,1,10
0,65412,338,12,34,2,10
0,65402,366,13,61,2,10
0,65392,395,14,68,2,10
0,65381,423,15,50,2,10
0,65386,456,16,25,2,10
0,65401,334,12,15,3,10
0,65390,362,13,28,3,10
0,65392,395,14,32,3,10
0,65381,423,15,24,3,10
1,65412,338,12,24,1,10
1,65402,366,13,40,1,10
1,65392,395,14,43,1,10
1,65395,428,15,32,1,10
1,65386,456,16,17,1,10
1,65412,338,12,34,2,10
1,65402,366,13,61,2,10
1,65392,395,14,68,2,10
1,65381,423,15,50,2,10
1,65386,456,16,25,2,10
1,65401,334,12,15,3,10
1,65390,362,13,28,3,10
1,65392,395,14,32,3,10
1,65381,423,15,24,3,10
2,65431,469,16,13,1,10
2,65438,439,15,17,2,10
2,65416,465,16,22,2,10
2,65408,494,17,19,2,10
2,65381,423,15,26,3,10
2,65371,451,16,58,3,10
2,65361,479,17,71,3,10
2,65350,507,18,52,3,10
2,65340,536,19,24,3,10
2,65381,423,15,35,4,10
2,65371,451,16,71,4,10
2,65361,479,17,82,4,10
2,65333,501,18,57,4,10
2,65304,521,19,29,4,10
2,65386,456,16,24,5,10
2,65297,451,17,41,5,10
2,65283,477,18,61,5,10
2,65269,504,19,51,5,10
2,65255,530,20,23,5,10
2,65296,416,16,12,6,10
2,65297,451,17,29,6,10
2,65283,477,18,39,6,10
2,65269,504,19,30,6,10
2,65255,530,20,14,6,10
3,65488,508,17,23,1,10
3,65485,538,18,29,1,10
3,65483,568,19,20,1,10
3,65461,474,16,19,2,10
3,65456,504,17,48,2,10
3,65452,534,18,64,2,10
3,65465,566,19,49,2,10
3,65461,596,20,21,2,10
3,65456,504,17,36,3,10
3,65452,534,18,48,3,10
3,65447,563,19,37,3,10
3,65442,593,20,16,3,10
3,65330,564,20,27,5,10
3,65319,592,21,49,5,10
3,65288,612,22,50,5,10
3,65277,640,23,31,5,10
3,65330,564,20,21,6,10
3,65300,584,21,39,6,10
3,65288,612,22,41,6,10
3,65256,631,23,25,6,10
4,65488,508,17,23,1,10
4,65485,538,18,29,1,10
4,65483,568,19,20,1,10
4,65461,474,16,19,2,10
4,65456,504,17,48,2,10
4,65452,534,18,64,2,10
4,65465,566,19,49,2,10
4,65461,596,20,21,2,10
4,65456,504,17,36,3,10
4,65452,534,18,48,3,10
4,65447,563,19,37,3,10
4,65442,593,20,16,3,10
4,65330,564,20,27,5,10
4,65319,592,21,49,5,10
4,65288,612,22,50,5,10
