frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,101,346,12,18,1,10
0,110,374,13,25,1,10
0,118,403,14,21,1,10
0,127,432,15,12,1,10
0,101,346,12,11,65535,10
0,110,374,13,15,65535,10
0,118,403,14,13,65535,10
0,113,436,15,7,65535,10
1,101,346,12,18,1,10
1,110,374,13,25,1,10
1,118,403,14,21,1,10
1,127,432,15,12,1,10
1,101,346,12,11,65535,10
1,110,374,13,15,65535,10
1,118,403,14,13,65535,10
1,113,436,15,7,65535,10
2,122,371,13,23,1,10
2,105,407,14,25,1,10
2,98,439,15,18,1,10
3,122,371,13,23,1,10
3,105,407,14,25,1,10
3,98,439,15,18,1,10
4,122,371,13,36,0,10
4,118,403,14,52,0,10
4,113,436,15,54,0,10
4,120,465,16,45,0,10
4,112,498,17,29,0,10
4,101,346,12,32,1,10
4,110,374,13,71,1,10
4,118,403,14,100,1,10
4,113,436,15,103,1,10
4,105,469,16,86,1,10
4,112,498,17,55,1,10
4,110,374,13,33,2,10
4,105,407,14,47,2,10
4,98,439,15,49,2,10
4,105,469,16,42,2,10
4,112,498,17,27,2,10
5,122,371,13,36,0,10
5,118,403,14,52,0,10
5,113,436,15,54,0,10
5,120,465,16,45,0,10
5,112,498,17,29,0,10
5,101,346,12,32,1,10
5,110,374,13,71,1,10
5,118,403,14,100,1,10
5,113,436,15,103,1,10
5,105,469,16,86,1,10
5,112,498,17,55,1,10
5,110,374,13,33,2,10
5,105,407,14,47,2,10
5,98,439,15,49,2,10
5,105,469,16,42,2,10
5,112,498,17,27,2,10
6,61,385,13,15,0,10
6,66,415,14,32,0,10
6,70,445,15,36,0,10
6,90,472,16,23,0,10
6,112,498,17,21,0,10
6,101,531,18,19,0,10
6,61,385,13,38,1,10
6,66,415,14,77,1,10
6,70,445,15,85,1,10
6,75,474,16,52,1,10
6,96,501,17,38,1,10
6,101,531,18,34,1,10
6,49,387,13,15,2,10
6,53,417,14,30,2,10
6,56,447,15,33,2,10
6,75,474,16,22,2,10
6,96,501,17,20,2,10
6,84,534,18,17,2,10
6,61,385,13,10,65535,10
6,66,415,14,21,65535,10
6,70,445,15,24,65535,10
6,60,477,16,15,65535,10
7,61,385,13,15,0,10
7,66,415,14,32,0,10
7,70,445,15,36,0,10
7,90,472,16,23,0,10
7,112,498,17,21,0,10
7,101,531,18,19,0,10
7,61,385,13,38,1,10
7,66,415,14,77,1,10
7,70,445,15,85,1,10
7,75,474,16,52,1,10
7,96,501,17,38,1,10
7,101,531,18,34,1,10
7,49,387,13,15,2,10
7,53,417,14,30,2,10
7,56,447,15,33,2,10
7,75,474,16,22,2,10
7,96,501,17,20,2,10
7,84,534,18,17,2,10
7,61,385,13,10,65535,10
7,66,415,14,21,65535,10
7,70,445,15,24,65535,10
7,60,477,16,15,65535,10
8,12,390,13,26,0,10
8,13,420,14,52,0,10
8,14,450,15,57,0,10
8,15,480,16,36,0,10
8,13,420,14,15,1,10
8,14,450,15,16,1,10
8,15,480,16,10,1,10
8,64604,14890,497,5,1,10
8,0,1591,53,15,65533,10
8,0,1621,54,27,65533,10
8,0,1651,55,28,65533,10
8,0,1681,56,17,65533,10
8,26,419,14,44,65534,10
8,28,449,15,48,65534,10
8,30,479,16,30,65534,10
8,0,1591,53,23,65534,10
8,0,1621,54,40,65534,10
8,0,1651,55,40,65534,10
8,12,390,13,53,65535,10
8,13,420,14,107,65535,10
8,14,450,15,118,65535,10
8,15,480,16,75,65535,10
8,0,510,17,35,65535,10
9,65525,360,12,45,65532,10
9,65524,390,13,42,65532,10
9,65523,420,14,22,65532,10
9,65513,360,12,84,65533,10
9,65512,389,13,78,65533,10
9,65510,419,14,39,65533,10
9,65513,360,12,47,65534,10
9,65524,390,13,44,65534,10
9,65523,420,14,21,65534,10
10,65525,360,12,45,65532,10
10,65524,390,13,42,65532,10
10,65523,420,14,22,65532,10
10,65513,360,12,84,65533,10
10,65512,389,13,78,65533,10
10,65510,419,14,39,65533,10
10,65513,360,12,47,65534,10
10,65524,390,13,44,65534,10
10,65523,420,14,21,65534,10
11,0,270,9,35,65533,10
11,65527,300,10,65,65533,10
11,65515,330,11,76,65533,10
11,65513,360,12,55,65533,10
11,65512,389,13,24,65533,10
11,17,270,9,47,65534,10
11,0,300,10,75,65534,10
11,65526,330,11,81,65534,10
11,65525,360,12,58,65534,10
11,65524,390,13,25,65534,10
12,165,286,11,18,0,10
12,180,312,12,17,0,10
12,195,338,13,9,0,10
12,169,318,12,25,1,10
12,141,265,10,88,2,10
12,155,292,11,130,2,10
12,169,318,12,114,2,10
12,183,345,13,61,2,10
12,131,270,10,85,3,10
12,144,297,11,127,3,10
12,169,318,12,113,3,10
12,183,345,13,62,3,10
12,134,302,11,34,4,10
12,158,324,12,30,4,10
12,4481,7146,281,19,7,10
12,4497,7172,282,21,7,10
12,4513,7197,283,15,7,10
12,58500,13258,500,5,65533,10
12,58486,13285,501,5,65533,10
12,58500,13258,500,5,65534,10
12,58486,13285,501,5,65534,10
13,165,286,11,18,0,10
13,180,312,12,17,0,10
13,195,338,13,9,0,10
13,169,318,12,25,1,10
13,141,265,10,88,2,10
13,155,292,11,130,2,10
13,169,318,12,114,2,10
13,183,345,13,61,2,10
13,131,270,10,85,3,10
13,144,297,11,127,3,10
13,169,318,12,113,3,10
13,183,345,13,62,3,10
13,134,302,11,34,4,10
13,158,324,12,30,4,10
13,4481,7146,281,19,7,10
13,4497,7172,282,21,7,10
