frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,21,330,11,14,1,10
0,23,360,12,20,1,10
0,24,389,13,16,1,10
0,23,360,12,31,65535,10
0,24,389,13,26,65535,10
1,21,330,11,14,1,10
1,23,360,12,20,1,10
1,24,389,13,16,1,10
1,23,360,12,31,65535,10
1,24,389,13,26,65535,10
2,None, None, None, None, None
3,None, None, None, None, None
4,65502,359,12,40,0,10
4,65499,389,13,39,0,10
4,65483,417,14,24,0,10
4,65502,359,12,88,1,10
4,65487,387,13,84,1,10
4,65483,417,14,50,1,10
4,65491,357,12,36,2,10
4,65487,387,13,35,2,10
4,65470,415,14,21,2,10
4,65513,360,12,16,65535,10
4,65499,389,13,14,65535,10
4,938,14980,500,3,65535,10
5,65502,359,12,40,0,10
5,65499,389,13,39,0,10
5,65483,417,14,24,0,10
5,65502,359,12,88,1,10
5,65487,387,13,84,1,10
5,65483,417,14,50,1,10
5,65491,357,12,36,2,10
5,65487,387,13,35,2,10
5,65470,415,14,21,2,10
5,65513,360,12,16,65535,10
5,65499,389,13,14,65535,10
5,938,14980,500,3,65535,10
6,65463,383,13,45,1,10
6,65457,413,14,49,1,10
6,65452,442,15,32,1,10
6,65457,351,12,52,2,10
6,65451,381,13,96,2,10
6,65431,407,14,106,2,10
6,65423,436,15,73,2,10
6,65468,354,12,39,3,10
6,65475,385,13,64,3,10
6,65470,415,14,65,3,10
6,65367,417,15,44,3,10
6,65480,356,12,19,4,10
6,65475,385,13,34,4,10
6,65470,415,14,37,4,10
6,65480,447,15,24,4,10
6,65378,390,14,57,3,10
6,65480,447,15,41,3,10
7,65510,419,14,25,1,10
7,65508,449,15,53,1,10
7,65506,479,16,62,1,10
7,65504,509,17,42,1,10
7,65510,419,14,55,2,10
7,65508,449,15,116,2,10
7,65491,478,16,137,2,10
7,65488,508,17,95,2,10
7,65401,523,18,49,2,10
7,65497,418,14,40,3,10
7,65480,447,15,87,3,10
7,65461,474,16,110,3,10
7,65424,498,17,101,3,10
7,65384,519,18,75,3,10
7,65376,547,19,43,3,10
7,65452,442,15,27,4,10
7,65431,469,16,43,4,10
7,65408,494,17,47,4,10
7,65384,519,18,39,4,10
7,1396,14823,496,5,65534,10
8,65510,419,14,25,1,10
8,65508,449,15,53,1,10
8,65506,479,16,62,1,10
8,65504,509,17,42,1,10
8,65510,419,14,55,2,10
8,65508,449,15,116,2,10
8,65491,478,16,137,2,10
8,65488,508,17,95,2,10
8,65401,523,18,49,2,10
8,65497,418,14,40,3,10
8,65480,447,15,87,3,10
8,65461,474,16,110,3,10
8,65424,498,17,101,3,10
8,65384,519,18,75,3,10
8,65376,547,19,43,3,10
8,65452,442,15,27,4,10
8,65431,469,16,43,4,10
8,65408,494,17,47,4,10
8,65384,519,18,39,4,10
8,1396,14823,496,5,65534,10
9,30,479,16,47,0,10
9,48,508,17,66,0,10
9,51,538,18,55,0,10
9,65429,560,19,40,0,10
9,28,449,15,34,1,10
9,30,479,16,90,1,10
9,32,509,17,127,1,10
9,51,538,18,109,1,10
9,65429,560,19,91,1,10
9,65442,593,20,63,1,10
9,30,479,16,55,2,10
9,32,509,17,80,2,10
9,65418,527,18,77,2,10
9,65447,563,19,84,2,10
9,65461,596,20,65,2,10
9,65435,531,18,19,3,10
9,65465,566,19,26,3,10
9,65480,598,20,25,3,10
9,64143,14794,495,5,65535,10
9,65418,527,18,45,0,10
9,65418,527,18,94,1,10
9,36,569,19,65,1,10
9,34,539,18,74,2,10
9,4179,14259,495,3,65535,10
10,None, None, None, None, None
11,None, None, None, None, None
12,None, None, None, None, None
13,90,472,16,66,0,10
13,96,501,17,114,0,10
13,101,531,18,118,0,10
13,107,560,19,76,0,10
13,113,590,20,30,0,10
13,96,501,17,15,1,10
13,101,531,18,17,1,10
13,107,560,19,12,1,10
13,62761,14537,493,5,1,10
13,62292,14470,494,9,1,10
13,62286,14499,495,9,1,10
13,62279,14528,496,5,1,10
13,62299,14441,493,5,2,10
13,62292,14470,494,7,2,10
13,62286,14499,495,7,2,10
13,90,472,16,21,65533,10
13,96,501,17,49,65533,10
13,101,531,18,63,65533,10
13,107,560,19,50,65533,10
13,131,586,20,28,65533,10
13,105,469,16,88,65534,10
13,112,498,17,178,65534,10
13,118,527,18,215,65534,10
13,125,557,19,160,65534,10
13,131,586,20,78,65534,10
13,84,442,15,39,65535,10
13,90,472,16,127,65535,10
13,96,501,17,230,65535,10
13,101,531,18,253,65535,10
13,107,560,19,174,65535,10
13,113,590,20,75,65535,10
14,197,405,15,35,65532,10
14,195,439,16,77,65532,10
14,191,473,17,102,65532,10
14,203,501,18,84,65532,10
14,196,536,19,43,65532,10
14,197,405,15,38,65533,10
14,210,432,16,58,65533,10
14,175,479,17,76,65533,10
14,169,513,18,72,65533,10
14,178,542,19,41,65533,10
14,131,399,14,26,65534,10
14,155,423,15,45,65534,10
14,165,451,16,41,65534,10
15,197,405,15,35,65532,10
15,195,439,16,77,65532,10
15,191,473,17,102,65532,10
15,203,501,18,84,65532,10
15,196,536,19,43,65532,10
15,197,405,15,38,65533,10
15,210,432,16,58,65533,10
15,175,479,17,76,65533,10
15,169,513,18,72,65533,10
15,178,542,19,41,65533,10
15,131,399,14,26,65534,10
15,155,423,15,45,65534,10
15,165,451,16,41,65534,10
16,158,324,12,56,65531,10
16,159,357,13,75,65531,10
16,171,384,14,64,65531,10
16,183,411,15,34,65531,10
16,158,324,12,51,65532,10
16,159,357,13,77,65532,10
16,158,390,14,75,65532,10
16,169,417,15,45,65532,10
16,85,381,13,32,65533,10
16,92,410,14,44,65533,10
16,113,436,15,31,65533,10
16,113,342,12,26,65534,10
16,134,366,13,25,65534,10
16,131,399,14,18,65534,10
17,65517,300,10,11,0,10
17,65526,330,11,10,0,10
17,65526,330,11,24,65535,10
17,65525,360,12,15,65535,10
18,65517,300,10,11,0,10
18,65526,330,11,10,0,10
18,65526,330,11,24,65535,10
18,65525,360,12,15,65535,10
19,65468,262,9,34,1,10
19,65477,264,9,30,2,10
19,65402,302,11,25,2,10
19,65401,334,12,19,2,10
20,65468,262,9,34,1,10
20,65477,264,9,30,2,10
20,65402,302,11,25,2,10
20,65401,334,12,19,2,10
21,65367,318,12,22,2,10
21,65353,345,13,20,2,10
21,65356,312,12,46,3,10
21,65341,338,13,36,3,10
