frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,0,510,17,16,0,10
0,0,540,18,19,0,10
0,18,570,19,13,0,10
0,16,510,17,14,65534,10
0,17,540,18,17,65534,10
0,18,570,19,12,65534,10
0,0,480,16,18,65535,10
0,0,510,17,39,65535,10
0,0,540,18,47,65535,10
0,0,570,19,33,65535,10
1,45,478,16,18,0,10
1,64,506,17,20,0,10
1,84,534,18,11,0,10
1,36,569,19,15,0,10
1,38,599,20,16,0,10
1,60,477,16,15,65534,10
1,64,506,17,16,65534,10
1,45,478,16,37,65535,10
1,48,508,17,43,65535,10
1,68,536,18,24,65535,10
1,18,570,19,26,65535,10
1,19,600,20,30,65535,10
2,45,478,16,18,0,10
2,64,506,17,20,0,10
2,84,534,18,11,0,10
2,36,569,19,15,0,10
2,38,599,20,16,0,10
2,60,477,16,15,65534,10
2,64,506,17,16,65534,10
2,45,478,16,37,65535,10
2,48,508,17,43,65535,10
2,68,536,18,24,65535,10
2,18,570,19,26,65535,10
2,19,600,20,30,65535,10
3,60,477,16,17,0,10
3,64,506,17,35,0,10
3,68,536,18,47,0,10
3,71,566,19,43,0,10
3,75,596,20,29,0,10
3,60,477,16,31,1,10
3,64,506,17,65,1,10
3,68,536,18,85,1,10
3,53,568,19,79,1,10
3,56,598,20,54,1,10
3,60,477,16,19,2,10
3,48,508,17,37,2,10
3,51,538,18,47,2,10
3,53,568,19,44,2,10
3,56,598,20,32,2,10
4,89,563,19,28,2,10
4,39,629,21,30,2,10
4,107,560,19,10,3,10
4,38,599,20,17,3,10
4,39,629,21,25,3,10
4,62,657,22,22,3,10
5,89,563,19,28,2,10
5,39,629,21,30,2,10
5,107,560,19,10,3,10
5,38,599,20,17,3,10
5,39,629,21,25,3,10
5,62,657,22,22,3,10
6,20,630,21,20,1,10
6,0,660,22,22,1,10
7,20,630,21,20,1,10
7,0,660,22,22,1,10
8,None, None, None, None, None
9,None, None, None, None, None
10,65452,442,15,16,65532,10
10,65431,469,16,41,65532,10
10,65424,498,17,62,65532,10
10,65418,527,18,59,65532,10
10,65411,557,19,39,65532,10
10,65386,581,20,20,65532,10
10,65438,439,15,30,65533,10
10,65431,469,16,78,65533,10
10,65424,498,17,114,65533,10
10,65401,523,18,104,65533,10
10,65393,552,19,63,65533,10
10,65367,576,20,28,65533,10
10,65446,472,16,47,65534,10
10,65424,498,17,66,65534,10
10,65418,527,18,60,65534,10
10,65411,557,19,35,65534,10
10,65491,478,16,29,65535,10
11,65412,338,12,22,65532,10
11,65390,362,13,46,65532,10
11,65378,390,14,56,65532,10
11,65367,417,15,50,65532,10
11,65356,445,16,38,65532,10
11,65345,473,17,22,65532,10
11,65414,371,13,49,65533,10
11,65418,403,14,67,65533,10
11,65409,432,15,55,65533,10
11,65386,456,16,25,65533,10
11,65451,381,13,38,65534,10
11,65444,410,14,61,65534,10
11,65438,439,15,56,65534,10
11,65431,469,16,28,65534,10
11,65431,407,14,15,65535,10
11,65423,436,15,13,65535,10
12,65412,338,12,22,65532,10
12,65390,362,13,46,65532,10
12,65378,390,14,56,65532,10
12,65367,417,15,50,65532,10
12,65356,445,16,38,65532,10
12,65345,473,17,22,65532,10
12,65414,371,13,49,65533,10
12,65418,403,14,67,65533,10
12,65409,432,15,55,65533,10
12,65386,456,16,25,65533,10
12,65451,381,13,38,65534,10
12,65444,410,14,61,65534,10
12,65438,439,15,56,65534,10
12,65431,469,16,28,65534,10
12,65431,407,14,15,65535,10
12,65423,436,15,13,65535,10
13,65442,285,10,28,65533,10
13,65443,317,11,34,65533,10
13,65446,349,12,36,65533,10
13,65451,381,13,29,65533,10
13,65453,320,11,47,65534,10
13,65457,351,12,62,65534,10
13,65451,381,13,54,65534,10
13,65444,410,14,29,65534,10
13,65457,351,12,37,65535,10
13,65438,378,13,34,65535,10
13,65431,407,14,20,65535,10
14,65442,285,10,28,65533,10
14,65443,317,11,34,65533,10
14,65446,349,12,36,65533,10
14,65451,381,13,29,65533,10
14,65453,320,11,47,65534,10
14,65457,351,12,62,65534,10
14,65451,381,13,54,65534,10
14,65444,410,14,29,65534,10
14,65457,351,12,37,65535,10
14,65438,378,13,34,65535,10
14,65431,407,14,20,65535,10
15,25,269,9,29,0,10
15,28,299,10,30,0,10
15,25,269,9,56,1,10
15,28,299,10,58,1,10
15,31,329,11,41,1,10
15,34,359,12,23,1,10
16,25,269,9,29,0,10
16,28,299,10,30,0,10
16,25,269,9,56,1,10
16,28,299,10,58,1,10
16,31,329,11,41,1,10
16,34,359,12,23,1,10
17,159,357,13,37,3,10
17,171,384,14,55,3,10
17,183,411,15,49,3,10
17,195,439,16,27,3,10
17,158,324,12,29,4,10
17,171,351,13,75,4,10
17,184,378,14,115,4,10
17,197,405,15,110,4,10
17,195,439,16,67,4,10
17,207,466,17,26,4,10
17,169,318,12,25,5,10
17,171,351,13,60,5,10
17,184,378,14,96,5,10
17,197,405,15,99,5,10
17,210,432,16,65,5,10
17,223,459,17,27,5,10
17,171,351,13,18,6,10
17,184,378,14,31,6,10
17,197,405,15,34,6,10
17,210,432,16,23,6,10
17,59463,13660,498,4,65532,10
18,159,357,13,37,3,10
18,171,384,14,55,3,10
18,183,411,15,49,3,10
18,195,439,16,27,3,10
18,158,324,12,29,4,10
18,171,351,13,75,4,10
18,184,378,14,115,4,10
18,197,405,15,110,4,10
18,195,439,16,67,4,10
18,207,466,17,26,4,10
18,169,318,12,25,5,10
18,171,351,13,60,5,10
18,184,378,14,96,5,10
18,197,405,15,99,5,10
18,210,432,16,65,5,10
18,223,459,17,27,5,10
18,171,351,13,18,6,10
18,184,378,14,31,6,10
18,197,405,15,34,6,10
18,210,432,16,23,6,10
18,59463,13660,498,4,65532,10
19,175,479,17,31,3,10
19,203,501,18,44,3,10
19,214,529,19,35,3,10
19,225,557,20,15,3,10
19,175,479,17,33,4,10
19,203,501,18,49,4,10
19,214,529,19,41,4,10
19,244,549,20,19,4,10
19,191,473,17,22,5,10
19,203,501,18,37,5,10
19,214,529,19,37,5,10
19,206,564,20,22,5,10
19,186,507,18,24,6,10
19,160,547,19,26,6,10
19,356,483,20,29,6,10
19,335,534,21,29,6,10
19,330,572,22,17,6,10
19,304,447,18,10,7,10
19,303,483,19,25,7,10
19,300,520,20,38,7,10
19,315,546,21,37,7,10
19,330,572,22,22,7,10
19,356,445,19,20,6,10
20,188,570,20,35,2,10
20,197,599,21,51,2,10
20,206,627,22,42,2,10
20,188,570,20,53,3,10
20,197,599,21,76,3,10
20,206,627,22,63,3,10
20,216,656,23,28,3,10
20,169,576,20,24,4,10
20,177,605,21,35,4,10
20,186,634,22,28,4,10
20,293,658,24,24,6,10
20,281,696,25,32,6,10
20,293,724,26,23,6,10
21,188,570,20,35,2,10
21,197,599,21,51,2,10
21,206,627,22,42,2,10
21,188,570,20,53,3,10
21,197,599,21,76,3,10
21,206,627,22,63,3,10
21,216,656,23,28,3,10
21,169,576,20,24,4,10
21,177,605,21,35,4,10
21,186,634,22,28,4,10
21,293,658,24,24,6,10
21,281,696,25,32,6,10
21,293,724,26,23,6,10
22,151,674,23,42,2,10
22,158,703,24,51,2,10
22,164,732,25,35,2,10
22,151,674,23,44,3,10
22,158,703,24,53,3,10
22,164,732,25,37,3,10
23,151,674,23,42,2,10
23,158,703,24,51,2,10
23,164,732,25,35,2,10
23,151,674,23,44,3,10
23,158,703,24,53,3,10
23,164,732,25,37,3,10
24,68,717,24,20,0,10
24,70,747,25,31,0,10
24,73,777,26,26,0,10
24,45,719,24,38,1,10
24,70,747,25,57,1,10
24,73,777,26,49,1,10
24,45,719,24,22,2,10
24,47,749,25,34,2,10
24,49,779,26,28,2,10
25,68,717,24,20,0,10
25,70,747,25,31,0,10
25,73,777,26,26,0,10
25,45,719,24,38,1,10
25,70,747,25,57,1,10
25,73,777,26,49,1,10
25,45,719,24,22,2,10
25,47,749,25,34,2,10
25,49,779,26,28,2,10
26,None, None, None, None, None
27,65513,750,25,24,0,10
27,65512,780,26,29,0,10
27,65511,810,27,19,0,10
27,65333,1061,36,12,65533,10
27,65513,750,25,52,65535,10
27,65512,780,26,62,65535,10
27,65485,809,27,43,65535,10
28,65513,750,25,24,0,10
28,65512,780,26,29,0,10
28,65511,810,27,19,0,10
28,65333,1061,36,12,65533,10
28,65513,750,25,52,65535,10
28,65512,780,26,62,65535,10
28,65485,809,27,43,65535,10
29,65466,747,25,14,0,10
29,65491,719,24,53,65533,10
29,65466,747,25,60,65533,10
29,65463,777,26,40,65533,10
29,65493,689,23,30,65534,10
29,65491,719,24,57,65534,10
29,65489,749,25,63,65534,10
29,65487,779,26,42,65534,10
30,65466,747,25,14,0,10
30,65491,719,24,53,65533,10
30,65466,747,25,60,65533,10
30,65463,777,26,40,65533,10
30,65493,689,23,30,65534,10
30,65491,719,24,57,65534,10
30,65489,749,25,63,65534,10
30,65487,779,26,42,65534,10
31,65457,625,21,54,65532,10
31,65453,655,22,71,65532,10
31,65450,685,23,54,65532,10
31,64185,501,48,19,65532,10
31,64157,512,49,19,65532,10
31,65442,593,20,41,65533,10
31,65438,623,21,97,65533,10
31,65433,652,22,124,65533,10
31,65428,682,23,95,65533,10
31,65423,712,24,43,65533,10
31,65461,596,20,21,65534,10
31,65438,623,21,49,65534,10
31,65433,652,22,62,65534,10
31,65428,682,23,48,65534,10
32,65457,625,21,54,65532,10
32,65453,655,22,71,65532,10
32,65450,685,23,54,65532,10
32,64185,501,48,19,65532,10
32,64157,512,49,19,65532,10
32,65442,593,20,41,65533,10
32,65438,623,21,97,65533,10
32,65433,652,22,124,65533,10
32,65428,682,23,95,65533,10
32,65423,712,24,43,65533,10
32,65461,596,20,21,65534,10
32,65438,623,21,49,65534,10
32,65433,652,22,62,65534,10
32,65428,682,23,48,65534,10
33,65104,539,23,18,65531,10
33,65086,562,24,25,65531,10
33,65067,586,25,21,65531,10
33,65024,589,26,15,65531,10
33,65126,556,23,39,65532,10
33,65108,580,24,51,65532,10
33,65067,586,25,44,65532,10
33,65024,589,26,32,65532,10
33,65104,539,23,26,65533,10
33,65086,562,24,34,65533,10
33,65435,531,18,19,65534,10
33,65429,560,19,28,65534,10
33,65405,586,20,29,65534,10
33,65398,615,21,20,65534,10
33,65411,557,19,16,65535,10
33,65405,586,20,14,65535,10
34,65104,539,23,18,65531,10
34,65086,562,24,25,65531,10
34,65067,586,25,21,65531,10
34,65024,589,26,15,65531,10
34,65126,556,23,39,65532,10
34,65108,580,24,51,65532,10
34,65067,586,25,44,65532,10
34,65024,589,26,32,65532,10
34,65104,539,23,26,65533,10
34,65086,562,24,34,65533,10
34,65435,531,18,19,65534,10
34,65429,560,19,28,65534,10
34,65405,586,20,29,65534,10
34,65398,615,21,20,65534,10
34,65411,557,19,16,65535,10
34,65405,586,20,14,65535,10
35,65361,479,17,11,0,10
35,65350,507,18,16,0,10
35,65340,536,19,13,0,10
35,65082,480,22,11,65533,10
35,65122,476,21,24,65534,10
35,65082,480,22,24,65534,10
35,65361,479,17,23,65535,10
35,65350,507,18,33,65535,10
35,65340,536,19,27,65535,10
36,65126,397,19,9,0,10
36,65104,417,20,10,0,10
36,65361,479,17,8,1,10
36,65350,507,18,9,1,10
36,65361,479,17,14,65535,10
36,65350,507,18,17,65535,10
36,65126,397,19,23,65535,10
36,65104,417,20,24,65535,10
36,65148,376,18,14,65535,10
37,65126,397,19,9,0,10
37,65104,417,20,10,0,10
37,65361,479,17,8,1,10
37,65350,507,18,9,1,10
37,65361,479,17,14,65535,10
37,65350,507,18,17,65535,10
37,65126,397,19,23,65535,10
37,65104,417,20,24,65535,10
37,65148,376,18,14,65535,10
38,None, None, None, None, None
39,None, None, None, None, None
40,57634,5027,312,18,65534,10
40,57341,4534,312,21,65535,10
40,57315,4549,313,18,65535,10
41,57634,5027,312,18,65534,10
41,57341,4534,312,21,65535,10
41,57315,4549,313,18,65535,10
