frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,177,605,21,28,65535,10
0,186,634,22,24,65535,10
0,324,2046,69,65,65535,10
0,394,2064,70,60,65535,10
1,177,605,21,28,65535,10
1,186,634,22,24,65535,10
1,324,2046,69,65,65535,10
1,394,2064,70,60,65535,10
2,150,581,20,16,0,10
2,138,615,21,18,0,10
2,124,649,22,15,0,10
2,108,682,23,18,0,10
2,113,712,24,19,0,10
2,158,610,21,16,65534,10
2,129,678,23,19,65534,10
2,131,586,20,36,65535,10
2,138,615,21,40,65535,10
2,124,649,22,30,65535,10
2,108,682,23,34,65535,10
2,113,712,24,34,65535,10
3,150,581,20,16,0,10
3,138,615,21,18,0,10
3,124,649,22,15,0,10
3,108,682,23,18,0,10
3,113,712,24,19,0,10
3,158,610,21,16,65534,10
3,129,678,23,19,65534,10
3,131,586,20,36,65535,10
3,138,615,21,40,65535,10
3,124,649,22,30,65535,10
3,108,682,23,34,65535,10
3,113,712,24,34,65535,10
4,71,566,19,15,1,10
4,75,596,20,23,1,10
4,79,625,21,20,1,10
4,71,566,19,27,65535,10
4,75,596,20,42,65535,10
4,79,625,21,36,65535,10
5,71,566,19,15,1,10
5,75,596,20,23,1,10
5,79,625,21,20,1,10
5,71,566,19,27,65535,10
5,75,596,20,42,65535,10
5,79,625,21,36,65535,10
6,0,600,20,27,1,10
6,0,630,21,25,1,10
6,65320,656,23,17,1,10
6,0,600,20,18,65535,10
6,0,630,21,16,65535,10
7,65221,648,24,12,0,10
7,65234,621,23,18,1,10
7,65198,636,24,26,1,10
7,65184,663,25,20,1,10
7,65198,636,24,11,2,10
8,65221,648,24,12,0,10
8,65234,621,23,18,1,10
8,65198,636,24,26,1,10
8,65184,663,25,20,1,10
8,65198,636,24,11,2,10
