frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,285,386,16,7,0,10
0,319,398,17,15,0,10
0,355,408,18,21,0,10
0,374,430,19,18,0,10
0,394,453,20,9,0,10
0,319,398,17,16,1,10
0,338,422,18,22,1,10
0,356,445,19,18,1,10
0,335,385,17,15,65534,10
0,371,392,18,21,65534,10
0,392,414,19,18,65534,10
0,413,436,20,9,65534,10
0,285,386,16,20,65535,10
0,319,398,17,44,65535,10
0,338,422,18,59,65535,10
0,356,445,19,50,65535,10
0,394,453,20,25,65535,10
1,285,386,16,7,0,10
1,319,398,17,15,0,10
1,355,408,18,21,0,10
1,374,430,19,18,0,10
1,394,453,20,9,0,10
1,319,398,17,16,1,10
1,338,422,18,22,1,10
1,356,445,19,18,1,10
1,335,385,17,15,65534,10
1,371,392,18,21,65534,10
1,392,414,19,18,65534,10
1,413,436,20,9,65534,10
1,285,386,16,20,65535,10
1,319,398,17,44,65535,10
1,338,422,18,59,65535,10
1,356,445,19,50,65535,10
1,394,453,20,25,65535,10
2,285,386,16,7,0,10
2,319,398,17,15,0,10
2,355,408,18,21,0,10
2,374,430,19,18,0,10
2,394,453,20,9,0,10
2,319,398,17,16,1,10
2,338,422,18,22,1,10
2,356,445,19,18,1,10
2,335,385,17,15,65534,10
2,371,392,18,21,65534,10
2,392,414,19,18,65534,10
2,413,436,20,9,65534,10
2,285,386,16,20,65535,10
2,319,398,17,44,65535,10
2,338,422,18,59,65535,10
2,356,445,19,50,65535,10
2,394,453,20,25,65535,10
3,1034,1401,58,18,1,10
3,225,424,16,17,65535,10
3,371,392,18,21,65535,10
3,392,414,19,18,65535,10
4,197,405,15,46,0,10
4,210,432,16,74,0,10
4,223,459,17,71,0,10
4,253,477,18,42,0,10
4,210,432,16,10,1,10
4,239,451,17,10,1,10
4,58106,12868,495,6,1,10
4,58557,13152,496,6,1,10
4,57642,12589,495,6,2,10
4,57626,12614,496,5,2,10
4,239,381,15,23,65533,10
4,270,397,16,47,65533,10
4,287,422,17,55,65533,10
4,304,447,18,39,65533,10
4,210,364,14,23,65534,10
4,225,390,15,79,65534,10
4,255,407,16,147,65534,10
4,271,432,17,162,65534,10
4,287,458,18,110,65534,10
4,321,472,19,45,65534,10
4,184,378,14,31,65535,10
4,197,405,15,97,65535,10
4,225,424,16,165,65535,10
4,239,451,17,170,65535,10
4,253,477,18,108,65535,10
4,285,494,19,42,65535,10
5,197,405,15,46,0,10
5,210,432,16,74,0,10
5,223,459,17,71,0,10
5,253,477,18,42,0,10
5,210,432,16,10,1,10
5,239,451,17,10,1,10
5,58106,12868,495,6,1,10
5,58557,13152,496,6,1,10
5,57642,12589,495,6,2,10
5,57626,12614,496,5,2,10
5,239,381,15,23,65533,10
5,270,397,16,47,65533,10
5,287,422,17,55,65533,10
5,304,447,18,39,65533,10
5,210,364,14,23,65534,10
5,225,390,15,79,65534,10
5,255,407,16,147,65534,10
5,271,432,17,162,65534,10
5,287,458,18,110,65534,10
5,321,472,19,45,65534,10
5,184,378,14,31,65535,10
5,197,405,15,97,65535,10
5,225,424,16,165,65535,10
5,239,451,17,170,65535,10
5,253,477,18,108,65535,10
5,285,494,19,42,65535,10
6,14,450,15,20,0,10
6,15,480,16,26,0,10
6,16,510,17,20,0,10
6,0,420,14,18,1,10
6,0,450,15,39,1,10
6,65521,480,16,47,1,10
6,65520,510,17,35,1,10
6,65519,540,18,15,1,10
6,0,420,14,7,2,10
