frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,392,531,22,8,0,10
0,999,1883,71,22,1,10
0,1013,1909,72,20,1,10
0,188,570,20,15,65535,10
0,394,492,21,15,65535,10
0,392,531,22,20,65535,10
0,410,556,23,16,65535,10
0,999,1883,71,34,65535,10
0,1013,1909,72,32,65535,10
0,67,2130,71,21,1,10
0,68,2160,72,18,1,10
0,177,605,21,14,65535,10
0,67,2130,71,32,65535,10
0,68,2160,72,28,65535,10
1,392,531,22,8,0,10
1,999,1883,71,22,1,10
1,1013,1909,72,20,1,10
1,188,570,20,15,65535,10
1,394,492,21,15,65535,10
1,392,531,22,20,65535,10
1,410,556,23,16,65535,10
1,999,1883,71,34,65535,10
1,1013,1909,72,32,65535,10
1,67,2130,71,21,1,10
1,68,2160,72,18,1,10
1,177,605,21,14,65535,10
1,67,2130,71,32,65535,10
1,68,2160,72,28,65535,10
2,178,542,19,18,0,10
2,319,509,20,24,0,10
2,335,534,21,35,0,10
2,351,560,22,31,0,10
2,367,585,23,18,0,10
2,65470,2100,70,37,0,10
2,866,1947,71,41,0,10
2,196,536,19,18,65533,10
2,188,570,20,17,65533,10
2,186,507,18,32,65534,10
2,196,536,19,55,65534,10
2,188,570,20,52,65534,10
2,355,521,21,47,65534,10
2,371,546,22,40,65534,10
2,65470,2100,70,36,65534,10
2,0,2131,71,38,65534,10
2,169,513,18,30,65535,10
2,178,542,19,51,65535,10
2,319,509,20,50,65535,10
2,335,534,21,70,65535,10
2,351,560,22,61,65535,10
2,367,585,23,34,65535,10
2,65407,2067,69,46,65535,10
2,65405,2097,70,75,65535,10
2,866,1947,71,87,65535,10
2,919,1890,70,35,0,10
2,65469,2130,71,38,0,10
2,985,1856,70,26,65534,10
2,932,1917,71,32,65534,10
2,169,576,20,47,65535,10
2,971,1830,69,41,65535,10
2,919,1890,70,74,65535,10
2,65469,2130,71,76,65535,10
3,178,542,19,18,0,10
3,319,509,20,24,0,10
3,335,534,21,35,0,10
3,351,560,22,31,0,10
3,367,585,23,18,0,10
3,65470,2100,70,37,0,10
3,866,1947,71,41,0,10
3,196,536,19,18,65533,10
3,188,570,20,17,65533,10
3,186,507,18,32,65534,10
3,196,536,19,55,65534,10
3,188,570,20,52,65534,10
3,355,521,21,47,65534,10
3,371,546,22,40,65534,10
3,65470,2100,70,36,65534,10
3,0,2131,71,38,65534,10
3,169,513,18,30,65535,10
3,178,542,19,51,65535,10
3,319,509,20,50,65535,10
3,335,534,21,70,65535,10
3,351,560,22,61,65535,10
3,367,585,23,34,65535,10
3,65407,2067,69,46,65535,10
3,65405,2097,70,75,65535,10
3,866,1947,71,87,65535,10
3,919,1890,70,35,0,10
3,65469,2130,71,38,0,10
3,985,1856,70,26,65534,10
3,932,1917,71,32,65534,10
3,169,576,20,47,65535,10
3,971,1830,69,41,65535,10
3,919,1890,70,74,65535,10
3,65469,2130,71,76,65535,10
4,105,469,16,14,0,10
4,112,498,17,33,0,10
4,118,527,18,44,0,10
4,125,557,19,36,0,10
4,131,586,20,18,0,10
4,112,498,17,30,65533,10
4,118,527,18,38,65533,10
4,125,557,19,27,65533,10
4,120,465,16,42,65534,10
4,128,494,17,94,65534,10
4,135,523,18,120,65534,10
4,125,557,19,91,65534,10
4,131,586,20,43,65534,10
4,138,615,21,23,65534,10
4,90,472,16,40,65535,10
4,112,498,17,90,65535,10
4,118,527,18,117,65535,10
4,125,557,19,91,65535,10
4,113,590,20,44,65535,10
4,118,619,21,26,65535,10
4,65,2070,69,69,65535,10
4,0,2101,70,69,65535,10
4,788,1948,70,50,65535,10
5,105,469,16,14,0,10
5,112,498,17,33,0,10
5,118,527,18,44,0,10
5,125,557,19,36,0,10
5,131,586,20,18,0,10
5,112,498,17,30,65533,10
5,118,527,18,38,65533,10
5,125,557,19,27,65533,10
5,120,465,16,42,65534,10
5,128,494,17,94,65534,10
5,135,523,18,120,65534,10
5,125,557,19,91,65534,10
5,131,586,20,43,65534,10
5,138,615,21,23,65534,10
5,90,472,16,40,65535,10
5,112,498,17,90,65535,10
5,118,527,18,117,65535,10
5,125,557,19,91,65535,10
5,113,590,20,44,65535,10
5,118,619,21,26,65535,10
5,65,2070,69,69,65535,10
5,0,2101,70,69,65535,10
5,788,1948,70,50,65535,10
6,28,449,15,17,0,10
6,30,479,16,38,0,10
6,32,509,17,46,0,10
6,34,539,18,33,0,10
6,30,479,16,15,1,10
6,32,509,17,18,1,10
6,34,539,18,12,1,10
6,16,510,17,6,2,10
6,45,478,16,32,65534,10
6,48,508,17,39,65534,10
6,51,538,18,28,65534,10
6,28,449,15,38,65535,10
6,30,479,16,82,65535,10
6,32,509,17,99,65535,10
6,34,539,18,70,65535,10
6,36,569,19,27,65535,10
7,28,449,15,17,0,10
7,30,479,16,38,0,10
7,32,509,17,46,0,10
7,34,539,18,33,0,10
7,30,479,16,15,1,10
7,32,509,17,18,1,10
7,34,539,18,12,1,10
7,16,510,17,6,2,10
7,45,478,16,32,65534,10
7,48,508,17,39,65534,10
7,51,538,18,28,65534,10
7,28,449,15,38,65535,10
7,30,479,16,82,65535,10
7,32,509,17,99,65535,10
7,34,539,18,70,65535,10
7,36,569,19,27,65535,10
8,65393,552,19,10,0,10
8,65401,523,18,17,1,10
8,65393,552,19,20,1,10
8,65386,581,20,16,1,10
8,65384,519,18,10,2,10
8,65376,547,19,11,2,10
8,65367,576,20,9,2,10
9,65316,494,18,17,0,10
9,65286,513,19,34,0,10
9,65273,540,20,39,0,10
9,65241,557,21,27,0,10
9,65206,572,22,11,0,10
9,65316,494,18,32,1,10
9,65286,513,19,66,1,10
9,65255,530,20,76,1,10
9,65241,557,21,53,1,10
9,65206,572,22,22,1,10
9,65300,486,18,15,2,10
9,65269,504,19,30,2,10
9,65255,530,20,35,2,10
9,65221,546,21,24,2,10
10,65316,494,18,17,0,10
10,65286,513,19,34,0,10
10,65273,540,20,39,0,10
10,65241,557,21,27,0,10
10,65206,572,22,11,0,10
10,65316,494,18,32,1,10
10,65286,513,19,66,1,10
10,65255,530,20,76,1,10
10,65241,557,21,53,1,10
10,65206,572,22,22,1,10
10,65300,486,18,15,2,10
10,65269,504,19,30,2,10
10,65255,530,20,35,2,10
10,65221,546,21,24,2,10
