frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,214,290,12,38,2,10
0,220,323,13,28,2,10
0,94,285,10,63,3,10
0,93,317,11,63,3,10
0,214,290,12,60,3,10
0,220,323,13,44,3,10
0,214,290,12,27,4,10
0,232,521,19,13,5,10
0,244,549,20,16,5,10
0,256,576,21,12,5,10
0,206,258,11,49,3,10
0,90,349,12,42,3,10
0,90,349,12,20,4,10
1,214,290,12,38,2,10
1,220,323,13,28,2,10
1,94,285,10,63,3,10
1,93,317,11,63,3,10
1,214,290,12,60,3,10
1,220,323,13,44,3,10
1,214,290,12,27,4,10
1,232,521,19,13,5,10
1,244,549,20,16,5,10
1,256,576,21,12,5,10
1,206,258,11,49,3,10
1,90,349,12,42,3,10
1,90,349,12,20,4,10
2,134,366,13,22,3,10
2,144,395,14,52,3,10
2,155,423,15,70,3,10
2,165,451,16,56,3,10
2,175,479,17,25,3,10
2,122,371,13,60,4,10
2,131,399,14,144,4,10
2,141,428,15,194,4,10
2,150,456,16,158,4,10
2,159,485,17,77,4,10
2,122,371,13,41,5,10
2,131,399,14,104,5,10
2,141,428,15,145,5,10
2,150,456,16,120,5,10
2,159,485,17,59,5,10
2,141,428,15,17,6,10
2,150,456,16,15,6,10
2,122,771,26,20,65528,10
2,127,801,27,25,65528,10
2,131,830,28,19,65528,10
2,60418,13982,496,4,65531,10
2,60408,14010,497,5,65531,10
2,60883,14143,496,5,65532,10
2,60874,14172,497,7,65532,10
2,60864,14200,498,6,65532,10
2,415,661,26,15,65528,10
2,431,687,27,20,65528,10
2,420,728,28,15,65528,10
3,134,366,13,22,3,10
3,144,395,14,52,3,10
3,155,423,15,70,3,10
3,165,451,16,56,3,10
3,175,479,17,25,3,10
3,122,371,13,60,4,10
3,131,399,14,144,4,10
3,141,428,15,194,4,10
3,150,456,16,158,4,10
3,159,485,17,77,4,10
3,122,371,13,41,5,10
3,131,399,14,104,5,10
3,141,428,15,145,5,10
3,150,456,16,120,5,10
3,159,485,17,59,5,10
3,141,428,15,17,6,10
3,150,456,16,15,6,10
3,122,771,26,20,65528,10
3,127,801,27,25,65528,10
3,131,830,28,19,65528,10
3,60418,13982,496,4,65531,10
3,60408,14010,497,5,65531,10
3,60883,14143,496,5,65532,10
3,60874,14172,497,7,65532,10
3,60864,14200,498,6,65532,10
3,415,661,26,15,65528,10
3,431,687,27,20,65528,10
3,420,728,28,15,65528,10
4,105,469,16,35,2,10
4,112,498,17,84,2,10
