frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65477,202,7,15,65535,10
1,65477,202,7,15,65535,10
2,65477,202,7,15,65535,10
3,65523,210,7,54,0,10
3,65521,240,8,56,0,10
3,65519,270,9,34,0,10
3,65519,179,6,74,1,10
3,65523,210,7,130,1,10
3,65521,240,8,134,1,10
3,65519,270,9,82,1,10
3,65508,299,10,28,1,10
3,65523,210,7,123,2,10
3,65521,240,8,126,2,10
3,1418,15063,504,7,65534,10
3,1421,15092,505,8,65534,10
3,65516,209,7,11,65535,10
3,65513,239,8,11,65535,10
3,944,15070,503,4,65535,10
3,946,15100,504,8,65535,10
3,947,15130,505,8,65535,10
3,1424,15122,506,5,65535,10
3,65451,192,7,40,0,10
3,65438,219,8,40,0,10
3,65418,243,9,24,0,10
3,39,176,6,59,1,10
3,46,205,7,118,2,10
3,53,234,8,97,2,10
3,62226,14763,504,5,65534,10
3,62220,14792,505,6,65534,10
3,6606,13577,503,3,65535,10
3,6619,13604,504,5,65535,10
4,65523,210,7,54,0,10
4,65521,240,8,56,0,10
4,65519,270,9,34,0,10
4,65519,179,6,74,1,10
4,65523,210,7,130,1,10
4,65521,240,8,134,1,10
4,65519,270,9,82,1,10
4,65508,299,10,28,1,10
4,65523,210,7,123,2,10
4,65521,240,8,126,2,10
4,1418,15063,504,7,65534,10
4,1421,15092,505,8,65534,10
4,65516,209,7,11,65535,10
4,65513,239,8,11,65535,10
4,944,15070,503,4,65535,10
4,946,15100,504,8,65535,10
4,947,15130,505,8,65535,10
4,1424,15122,506,5,65535,10
4,65451,192,7,40,0,10
4,65438,219,8,40,0,10
4,65418,243,9,24,0,10
4,39,176,6,59,1,10
4,46,205,7,118,2,10
4,53,234,8,97,2,10
4,62226,14763,504,5,65534,10
4,62220,14792,505,6,65534,10
4,6606,13577,503,3,65535,10
4,6619,13604,504,5,65535,10
5,65508,299,10,10,0,10
5,65502,268,9,67,3,10
5,65498,298,10,77,3,10
5,65495,328,11,50,3,10
5,68,354,12,23,3,10
5,65502,268,9,54,4,10
5,47,296,10,60,4,10
5,62,324,11,47,4,10
5,68,354,12,24,4,10
5,34,268,9,56,3,10
5,47,296,10,66,3,10
5,52,326,11,48,3,10
5,65378,324,12,17,3,10
5,42,267,9,50,4,10
5,65498,298,10,55,4,10
5,65392,297,11,35,4,10
5,65378,324,12,20,4,10
6,65508,299,10,10,0,10
6,65502,268,9,67,3,10
6,65498,298,10,77,3,10
6,65495,328,11,50,3,10
6,68,354,12,23,3,10
6,65502,268,9,54,4,10
6,47,296,10,60,4,10
6,62,324,11,47,4,10
6,68,354,12,24,4,10
6,34,268,9,56,3,10
6,47,296,10,66,3,10
6,52,326,11,48,3,10
6,65378,324,12,17,3,10
6,42,267,9,50,4,10
6,65498,298,10,55,4,10
6,65392,297,11,35,4,10
6,65378,324,12,20,4,10
7,39,418,14,10,1,10
7,34,359,12,58,3,10
7,37,389,13,102,3,10
7,39,418,14,100,3,10
7,42,448,15,54,3,10
7,11,360,12,30,4,10
7,12,390,13,64,4,10
7,13,420,14,96,4,10
7,14,450,15,94,4,10
7,15,480,16,56,4,10
7,11,360,12,55,5,10
7,12,390,13,138,5,10
7,13,420,14,195,5,10
7,14,450,15,169,5,10
7,0,480,16,93,5,10
7,65504,509,17,39,5,10
7,11,360,12,20,6,10
7,12,390,13,51,6,10
7,0,420,14,76,6,10
7,65522,450,15,75,6,10
7,65506,479,16,58,6,10
7,65488,508,17,34,6,10
7,65070,14912,497,6,65531,10
7,64602,14920,498,7,65531,10
7,64600,14950,499,5,65531,10
8,39,418,14,10,1,10
8,34,359,12,58,3,10
8,37,389,13,102,3,10
8,39,418,14,100,3,10
8,42,448,15,54,3,10
8,11,360,12,30,4,10
8,12,390,13,64,4,10
8,13,420,14,96,4,10
8,14,450,15,94,4,10
8,15,480,16,56,4,10
8,11,360,12,55,5,10
8,12,390,13,138,5,10
8,13,420,14,195,5,10
8,14,450,15,169,5,10
8,0,480,16,93,5,10
8,65504,509,17,39,5,10
8,11,360,12,20,6,10
8,12,390,13,51,6,10
8,0,420,14,76,6,10
8,65522,450,15,75,6,10
8,65506,479,16,58,6,10
8,65488,508,17,34,6,10
8,65070,14912,497,6,65531,10
8,64602,14920,498,7,65531,10
8,64600,14950,499,5,65531,10
9,70,445,15,17,0,10
9,90,472,16,19,0,10
9,80,504,17,13,0,10
9,66,415,14,25,1,10
9,70,445,15,50,1,10
9,75,474,16,57,1,10
9,80,504,17,37,1,10
9,66,415,14,28,2,10
9,70,445,15,55,2,10
9,75,474,16,61,2,10
9,80,504,17,39,2,10
9,56,447,15,17,3,10
9,60,477,16,18,3,10
9,34,539,18,16,4,10
9,36,569,19,18,4,10
9,0,600,20,20,4,10
9,65516,630,21,22,4,10
9,18,570,19,15,5,10
9,65517,600,20,22,5,10
9,65497,629,21,27,5,10
9,65495,659,22,21,5,10
10,65468,717,24,17,3,10
10,65466,747,25,18,3,10
11,65468,717,24,17,3,10
11,65466,747,25,18,3,10
12,65466,747,25,11,0,10
12,65463,777,26,16,0,10
12,65460,807,27,14,0,10
12,65466,747,25,21,1,10
12,65463,777,26,30,1,10
12,65460,807,27,26,1,10
12,65438,774,26,14,2,10
13,65466,747,25,11,0,10
13,65463,777,26,16,0,10
13,65460,807,27,14,0,10
13,65466,747,25,21,1,10
13,65463,777,26,30,1,10
13,65460,807,27,26,1,10
13,65438,774,26,14,2,10
