frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65363,668,23,16,0,10
0,65333,691,24,23,0,10
0,65301,713,25,27,0,10
0,65292,741,26,26,0,10
0,65363,668,23,28,1,10
0,65311,684,24,40,1,10
0,65301,713,25,51,1,10
0,65292,741,26,51,1,10
0,65283,770,27,34,1,10
0,65288,677,24,20,2,10
0,65278,705,25,31,2,10
0,65292,741,26,35,2,10
0,65283,770,27,25,2,10
1,None, None, None, None, None
2,None, None, None, None, None
3,65356,698,24,7,0,10
3,65325,720,25,9,0,10
3,65292,741,26,8,0,10
3,65333,691,24,21,65535,10
3,65301,713,25,26,65535,10
3,65292,741,26,24,65535,10
4,65356,698,24,7,0,10
4,65325,720,25,9,0,10
4,65292,741,26,8,0,10
4,65333,691,24,21,65535,10
4,65301,713,25,26,65535,10
4,65292,741,26,24,65535,10
5,65363,668,23,29,0,10
5,65333,691,24,34,0,10
5,65325,720,25,26,0,10
5,53,568,19,36,1,10
5,56,598,20,29,1,10
5,65385,674,23,26,65534,10
5,65356,698,24,30,65534,10
5,65348,727,25,23,65534,10
5,65371,639,22,38,65535,10
5,65363,668,23,69,65535,10
5,65333,691,24,79,65535,10
5,65325,720,25,59,65535,10
6,65363,668,23,29,0,10
6,65333,691,24,34,0,10
6,65325,720,25,26,0,10
6,53,568,19,36,1,10
6,56,598,20,29,1,10
6,65385,674,23,26,65534,10
6,65356,698,24,30,65534,10
6,65348,727,25,23,65534,10
6,65371,639,22,38,65535,10
6,65363,668,23,69,65535,10
6,65333,691,24,79,65535,10
6,65325,720,25,59,65535,10
7,65333,691,24,16,65534,10
7,65348,727,25,19,65534,10
7,65311,684,24,33,65535,10
7,65301,713,25,38,65535,10
8,89,563,19,29,0,10
8,94,593,20,52,0,10
8,98,623,21,53,0,10
8,65412,649,22,33,0,10
8,71,566,19,54,1,10
8,75,596,20,96,1,10
8,79,625,21,97,1,10
8,83,655,22,56,1,10
8,71,566,19,27,2,10
8,75,596,20,49,2,10
8,79,625,21,50,2,10
8,83,655,22,28,2,10
8,65457,625,21,20,65534,10
8,65453,655,22,29,65534,10
8,65450,685,23,25,65534,10
8,65468,717,24,16,65534,10
8,65438,623,21,40,65535,10
8,65433,652,22,59,65535,10
8,65428,682,23,53,65535,10
8,65446,715,24,38,65535,10
8,65442,745,25,28,65535,10
8,83,655,22,31,0,10
9,89,563,19,29,0,10
9,94,593,20,52,0,10
9,98,623,21,53,0,10
9,65412,649,22,33,0,10
9,71,566,19,54,1,10
9,75,596,20,96,1,10
9,79,625,21,97,1,10
9,83,655,22,56,1,10
9,71,566,19,27,2,10
9,75,596,20,49,2,10
9,79,625,21,50,2,10
