frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65268,603,22,7,0,10
0,65247,594,22,19,65535,10
0,65212,610,23,17,65535,10
1,65268,603,22,7,0,10
1,65247,594,22,19,65535,10
1,65212,610,23,17,65535,10
2,65359,605,21,16,0,10
2,65378,610,21,16,65534,10
2,65288,677,24,19,65534,10
2,65367,576,20,23,65535,10
2,65359,605,21,32,65535,10
3,65359,605,21,16,0,10
3,65378,610,21,16,65534,10
3,65288,677,24,19,65534,10
3,65367,576,20,23,65535,10
3,65359,605,21,32,65535,10
4,65429,560,19,35,0,10
4,65423,590,20,52,0,10
4,65418,619,21,49,0,10
4,65412,649,22,39,0,10
4,32,509,17,24,1,10
4,34,539,18,27,1,10
4,65429,560,19,38,65534,10
4,65423,590,20,58,65534,10
4,65418,619,21,51,65534,10
4,65433,652,22,36,65534,10
4,65428,682,23,27,65534,10
4,65429,560,19,69,65535,10
4,65423,590,20,104,65535,10
4,65418,619,21,98,65535,10
4,65412,649,22,74,65535,10
4,65407,678,23,53,65535,10
5,65429,560,19,35,0,10
5,65423,590,20,52,0,10
5,65418,619,21,49,0,10
5,65412,649,22,39,0,10
5,32,509,17,24,1,10
5,34,539,18,27,1,10
5,65429,560,19,38,65534,10
5,65423,590,20,58,65534,10
5,65418,619,21,51,65534,10
5,65433,652,22,36,65534,10
5,65428,682,23,27,65534,10
5,65429,560,19,69,65535,10
5,65423,590,20,104,65535,10
5,65418,619,21,98,65535,10
5,65412,649,22,74,65535,10
5,65407,678,23,53,65535,10
6,118,527,18,28,0,10
6,125,557,19,41,0,10
6,131,586,20,42,0,10
6,138,615,21,35,0,10
6,144,644,22,27,0,10
6,118,527,18,54,1,10
6,125,557,19,79,1,10
6,131,586,20,82,1,10
6,118,619,21,69,1,10
6,124,649,22,54,1,10
6,118,527,18,27,2,10
6,107,560,19,40,2,10
6,113,590,20,42,2,10
6,118,619,21,38,2,10
7,178,542,19,22,0,10
7,188,570,20,23,0,10
7,295,557,21,13,0,10
7,169,513,18,22,1,10
7,178,542,19,45,1,10
7,169,576,20,48,1,10
7,158,610,21,25,1,10
7,310,583,22,21,1,10
7,160,547,19,18,2,10
7,169,576,20,19,2,10
7,158,610,21,12,0,10
7,295,557,21,24,1,10
8,178,542,19,22,0,10
8,188,570,20,23,0,10
8,295,557,21,13,0,10
8,169,513,18,22,1,10
8,178,542,19,45,1,10
8,169,576,20,48,1,10
8,158,610,21,25,1,10
8,310,583,22,21,1,10
