frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65330,218,10,11,65535,10
0,65309,240,11,15,65535,10
0,65288,262,12,12,65535,10
1,65330,218,10,11,65535,10
1,65309,240,11,15,65535,10
1,65288,262,12,12,65535,10
2,65348,234,10,32,0,10
2,65330,258,11,30,0,10
2,65300,272,12,18,0,10
2,65348,234,10,38,65534,10
2,65330,258,11,35,65534,10
2,65311,281,12,22,65534,10
2,65339,227,10,61,65535,10
2,65319,249,11,56,65535,10
2,65300,272,12,35,65535,10
2,65268,283,13,23,65535,10
3,65418,243,9,53,0,10
3,65395,265,10,88,0,10
3,65381,292,11,95,0,10
3,65367,318,12,66,0,10
3,65353,345,13,29,0,10
3,7050,13285,501,4,0,10
3,7036,13258,500,5,1,10
3,7050,13285,501,8,1,10
3,6593,13550,502,8,1,10
3,65426,247,9,51,65534,10
3,65405,270,10,88,65534,10
3,65392,297,11,96,65534,10
3,65367,318,12,67,65534,10
3,65353,345,13,30,65534,10
3,65418,243,9,102,65535,10
3,65395,265,10,167,65535,10
3,65381,292,11,178,65535,10
3,65367,318,12,123,65535,10
3,65341,338,13,55,65535,10
4,65418,243,9,53,0,10
4,65395,265,10,88,0,10
4,65381,292,11,95,0,10
4,65367,318,12,66,0,10
4,65353,345,13,29,0,10
4,7050,13285,501,4,0,10
4,7036,13258,500,5,1,10
4,7050,13285,501,8,1,10
4,6593,13550,502,8,1,10
4,65426,247,9,51,65534,10
4,65405,270,10,88,65534,10
4,65392,297,11,96,65534,10
4,65367,318,12,67,65534,10
4,65353,345,13,30,65534,10
4,65418,243,9,102,65535,10
4,65395,265,10,167,65535,10
4,65381,292,11,178,65535,10
4,65367,318,12,123,65535,10
4,65341,338,13,55,65535,10
5,65502,268,9,9,65534,10
5,65498,298,10,12,65534,10
5,65505,329,11,9,65534,10
5,65494,267,9,30,65535,10
5,65489,296,10,38,65535,10
5,65495,328,11,30,65535,10
5,65502,359,12,15,65535,10
6,65502,268,9,9,65534,10
6,65498,298,10,12,65534,10
6,65505,329,11,9,65534,10
6,65494,267,9,30,65535,10
6,65489,296,10,38,65535,10
6,65495,328,11,30,65535,10
6,65502,359,12,15,65535,10
7,76,259,9,17,0,10
7,84,288,10,26,0,10
7,93,317,11,25,0,10
7,113,342,12,14,0,10
7,84,288,10,58,1,10
7,93,317,11,45,1,10
7,158,324,12,37,1,10
7,171,351,13,35,1,10
7,134,302,11,75,2,10
7,146,329,12,107,2,10
7,159,357,13,87,2,10
7,135,334,12,77,3,10
7,146,362,13,57,3,10
7,59439,13715,500,4,65534,10
8,76,259,9,17,0,10
8,84,288,10,26,0,10
8,93,317,11,25,0,10
8,113,342,12,14,0,10
8,84,288,10,58,1,10
8,93,317,11,45,1,10
8,158,324,12,37,1,10
8,171,351,13,35,1,10
8,134,302,11,75,2,10
8,146,329,12,107,2,10
8,159,357,13,87,2,10
8,135,334,12,77,3,10
8,146,362,13,57,3,10
8,59439,13715,500,4,65534,10
9,175,280,11,20,0,10
9,203,298,12,30,0,10
9,220,323,13,26,0,10
9,236,347,14,14,0,10
9,175,280,11,53,1,10
9,191,305,12,79,1,10
9,220,323,13,70,1,10
9,236,347,14,37,1,10
9,175,280,11,54,2,10
9,191,305,12,82,2,10
9,207,331,13,73,2,10
9,250,338,14,41,2,10
9,310,327,15,23,2,10
9,165,286,11,16,3,10
9,191,305,12,25,3,10
9,220,323,13,23,3,10
9,263,328,14,17,3,10
9,310,327,15,12,3,10
10,175,280,11,20,0,10
10,203,298,12,30,0,10
10,220,323,13,26,0,10
10,236,347,14,14,0,10
10,175,280,11,53,1,10
10,191,305,12,79,1,10
10,220,323,13,70,1,10
10,236,347,14,37,1,10
10,175,280,11,54,2,10
10,191,305,12,82,2,10
10,207,331,13,73,2,10
10,250,338,14,41,2,10
10,310,327,15,23,2,10
10,165,286,11,16,3,10
10,191,305,12,25,3,10
10,220,323,13,23,3,10
10,263,328,14,17,3,10
10,310,327,15,12,3,10
11,338,298,15,14,0,10
11,345,334,16,18,0,10
11,367,355,17,13,0,10
11,338,298,15,27,1,10
11,345,334,16,37,1,10
11,367,355,17,27,1,10
11,324,313,15,12,2,10
11,345,334,16,16,2,10
12,338,298,15,14,0,10
12,345,334,16,18,0,10
12,367,355,17,13,0,10
12,338,298,15,27,1,10
12,345,334,16,37,1,10
12,367,355,17,27,1,10
12,324,313,15,12,2,10
12,345,334,16,16,2,10
13,None, None, None, None, None
14,324,313,15,7,65535,10
14,345,334,16,9,65535,10
14,367,355,17,6,65535,10
15,324,313,15,7,65535,10
15,345,334,16,9,65535,10
15,367,355,17,6,65535,10
