frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,70,445,15,16,0,10
0,75,474,16,47,0,10
0,80,504,17,70,0,10
0,84,534,18,61,0,10
0,89,563,19,30,0,10
0,63214,14677,495,4,1,10
0,90,472,16,44,65534,10
0,96,501,17,65,65534,10
0,101,531,18,53,65534,10
0,107,560,19,22,65534,10
0,70,445,15,30,65535,10
0,75,474,16,87,65535,10
0,80,504,17,131,65535,10
0,84,534,18,112,65535,10
0,89,563,19,54,65535,10
1,135,461,16,14,65531,10
1,144,490,17,19,65531,10
1,135,523,18,19,65531,10
1,143,552,19,14,65531,10
1,127,432,15,13,65532,10
1,135,461,16,26,65532,10
1,144,490,17,34,65532,10
1,152,519,18,29,65532,10
1,160,547,19,17,65532,10
1,66,415,14,16,65533,10
1,84,442,15,31,65533,10
1,90,472,16,34,65533,10
1,96,501,17,22,65533,10
1,79,413,14,25,65534,10
1,84,442,15,50,65534,10
1,90,472,16,56,65534,10
1,112,498,17,38,65534,10
1,70,445,15,22,65535,10
1,90,472,16,25,65535,10
1,96,501,17,17,65535,10
2,135,461,16,14,65531,10
2,144,490,17,19,65531,10
2,135,523,18,19,65531,10
2,143,552,19,14,65531,10
2,127,432,15,13,65532,10
2,135,461,16,26,65532,10
2,144,490,17,34,65532,10
2,152,519,18,29,65532,10
2,160,547,19,17,65532,10
2,66,415,14,16,65533,10
2,84,442,15,31,65533,10
2,90,472,16,34,65533,10
2,96,501,17,22,65533,10
2,79,413,14,25,65534,10
2,84,442,15,50,65534,10
2,90,472,16,56,65534,10
2,112,498,17,38,65534,10
2,70,445,15,22,65535,10
2,90,472,16,25,65535,10
2,96,501,17,17,65535,10
3,134,302,11,24,65531,10
3,135,334,12,43,65531,10
3,146,362,13,46,65531,10
3,144,395,14,31,65531,10
3,134,302,11,40,65532,10
3,146,329,12,80,65532,10
3,159,357,13,93,65532,10
3,158,390,14,65,65532,10
3,169,417,15,27,65532,10
3,135,334,12,47,65533,10
3,134,366,13,57,65533,10
3,144,395,14,42,65533,10
4,134,302,11,24,65531,10
4,135,334,12,43,65531,10
4,146,362,13,46,65531,10
4,144,395,14,31,65531,10
4,134,302,11,40,65532,10
4,146,329,12,80,65532,10
4,159,357,13,93,65532,10
4,158,390,14,65,65532,10
4,169,417,15,27,65532,10
4,135,334,12,47,65533,10
4,134,366,13,57,65533,10
4,144,395,14,42,65533,10
5,None, None, None, None, None
6,65392,229,9,7,4,10
7,65392,229,9,7,4,10
8,65367,318,12,24,4,10
8,65353,345,13,17,4,10
8,65371,286,11,37,5,10
8,65356,312,12,42,5,10
8,65341,338,13,32,5,10
8,65367,318,12,19,6,10
8,65341,338,13,16,6,10
9,65367,318,12,24,4,10
9,65353,345,13,17,4,10
9,65371,286,11,37,5,10
9,65356,312,12,42,5,10
9,65341,338,13,32,5,10
9,65367,318,12,19,6,10
9,65341,338,13,16,6,10
10,65497,418,14,28,1,10
10,65494,448,15,38,1,10
10,65491,478,16,29,1,10
10,65499,389,13,21,2,10
10,65497,418,14,51,2,10
10,65494,448,15,67,2,10
10,65491,478,16,48,2,10
10,65504,509,17,18,2,10
10,65381,423,15,33,3,10
10,65401,461,16,53,3,10
10,65408,494,17,53,3,10
10,65401,523,18,30,3,10
10,65418,403,14,25,4,10
10,65409,432,15,66,4,10
10,65416,465,16,96,4,10
10,65408,494,17,83,4,10
10,65401,523,18,40,4,10
10,65418,403,14,14,5,10
10,65409,432,15,34,5,10
10,65401,461,16,48,5,10
10,65392,490,17,39,5,10
10,65384,519,18,17,5,10
10,0,450,15,23,3,10
11,65497,418,14,28,1,10
11,65494,448,15,38,1,10
11,65491,478,16,29,1,10
11,65499,389,13,21,2,10
11,65497,418,14,51,2,10
11,65494,448,15,67,2,10
11,65491,478,16,48,2,10
11,65504,509,17,18,2,10
11,65381,423,15,33,3,10
