frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,43,689,23,23,0,10
0,21,660,22,35,65535,10
0,22,690,23,46,65535,10
0,23,720,24,36,65535,10
1,43,689,23,23,0,10
1,21,660,22,35,65535,10
1,22,690,23,46,65535,10
1,23,720,24,36,65535,10
2,39,629,21,21,65533,10
2,41,659,22,23,65533,10
2,43,689,23,14,65533,10
2,56,598,20,24,65534,10
2,59,628,21,48,65534,10
2,62,657,22,53,65534,10
2,65,687,23,32,65534,10
2,39,629,21,35,65535,10
2,41,659,22,38,65535,10
2,43,689,23,21,65535,10
3,51,538,18,10,65532,10
3,53,568,19,22,65532,10
3,56,598,20,25,65532,10
3,59,628,21,17,65532,10
3,34,539,18,36,65533,10
3,18,570,19,75,65533,10
3,19,600,20,88,65533,10
3,39,629,21,60,65533,10
3,41,659,22,25,65533,10
3,34,539,18,33,65534,10
3,36,569,19,67,65534,10
3,38,599,20,78,65534,10
3,39,629,21,54,65534,10
3,41,659,22,22,65534,10
4,51,538,18,10,65532,10
4,53,568,19,22,65532,10
4,56,598,20,25,65532,10
4,59,628,21,17,65532,10
4,34,539,18,36,65533,10
4,18,570,19,75,65533,10
4,19,600,20,88,65533,10
4,39,629,21,60,65533,10
4,41,659,22,25,65533,10
4,34,539,18,33,65534,10
4,36,569,19,67,65534,10
4,38,599,20,78,65534,10
4,39,629,21,54,65534,10
4,41,659,22,22,65534,10
5,65522,450,15,30,65529,10
5,65521,480,16,85,65529,10
5,65520,510,17,133,65529,10
5,65502,539,18,128,65529,10
5,65500,569,19,75,65529,10
5,65498,599,20,25,65529,10
5,0,450,15,32,65530,10
5,0,480,16,78,65530,10
5,65520,510,17,110,65530,10
5,65519,540,18,98,65530,10
5,65518,570,19,54,65530,10
5,0,450,15,62,65531,10
5,0,480,16,116,65531,10
5,0,510,17,124,65531,10
5,0,540,18,78,65531,10
5,0,570,19,27,65531,10
5,0,420,14,21,65532,10
5,0,450,15,84,65532,10
5,15,480,16,158,65532,10
5,16,510,17,171,65532,10
5,17,540,18,110,65532,10
5,18,570,19,40,65532,10
6,65522,450,15,30,65529,10
6,65521,480,16,85,65529,10
6,65520,510,17,133,65529,10
6,65502,539,18,128,65529,10
6,65500,569,19,75,65529,10
6,65498,599,20,25,65529,10
6,0,450,15,32,65530,10
6,0,480,16,78,65530,10
6,65520,510,17,110,65530,10
6,65519,540,18,98,65530,10
6,65518,570,19,54,65530,10
6,0,450,15,62,65531,10
6,0,480,16,116,65531,10
6,0,510,17,124,65531,10
6,0,540,18,78,65531,10
6,0,570,19,27,65531,10
6,0,420,14,21,65532,10
6,0,450,15,84,65532,10
6,15,480,16,158,65532,10
6,16,510,17,171,65532,10
6,17,540,18,110,65532,10
6,18,570,19,40,65532,10
7,65517,300,10,21,65529,10
7,65515,330,11,27,65529,10
7,65513,360,12,21,65529,10
7,65505,329,11,49,65530,10
7,65502,359,12,48,65530,10
7,65499,389,13,31,65530,10
7,65491,357,12,52,65531,10
7,65487,387,13,35,65531,10
7,65521,480,16,20,65532,10
7,65506,479,16,15,65533,10
8,65517,300,10,21,65529,10
8,65515,330,11,27,65529,10
8,65513,360,12,21,65529,10
8,65505,329,11,49,65530,10
8,65502,359,12,48,65530,10
8,65499,389,13,31,65530,10
8,65491,357,12,52,65531,10
8,65487,387,13,35,65531,10
8,65521,480,16,20,65532,10
8,65506,479,16,15,65533,10
