frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,145,919,31,13,65535,10
0,150,949,32,20,65535,10
0,155,978,33,18,65535,10
1,169,885,30,21,0,10
1,145,919,31,36,0,10
1,150,949,32,35,0,10
1,155,978,33,19,0,10
1,169,885,30,25,65534,10
1,174,914,31,42,65534,10
1,180,944,32,42,65534,10
1,186,973,33,24,65534,10
1,141,889,30,40,65535,10
1,145,919,31,68,65535,10
1,150,949,32,67,65535,10
1,155,978,33,37,65535,10
2,169,885,30,21,0,10
2,145,919,31,36,0,10
2,150,949,32,35,0,10
2,155,978,33,19,0,10
2,169,885,30,25,65534,10
2,174,914,31,42,65534,10
2,180,944,32,42,65534,10
2,186,973,33,24,65534,10
2,141,889,30,40,65535,10
2,145,919,31,68,65535,10
2,150,949,32,67,65535,10
2,155,978,33,37,65535,10
3,65,687,23,16,0,10
3,68,717,24,34,0,10
3,70,747,25,37,0,10
3,98,774,26,22,0,10
3,184,820,28,20,65532,10
3,190,849,29,34,65532,10
3,197,879,30,35,65532,10
3,204,908,31,21,65532,10
3,158,826,28,41,65533,10
3,163,855,29,72,65533,10
3,169,885,30,73,65533,10
3,174,914,31,44,65533,10
3,90,715,24,41,65534,10
3,94,745,25,46,65534,10
3,98,774,26,28,65534,10
3,184,820,28,24,65534,10
3,190,849,29,45,65534,10
3,197,879,30,47,65534,10
3,65,687,23,31,65535,10
3,68,717,24,64,65535,10
3,70,747,25,71,65535,10
3,73,777,26,43,65535,10
4,65,687,23,16,0,10
4,68,717,24,34,0,10
4,70,747,25,37,0,10
4,98,774,26,22,0,10
4,184,820,28,20,65532,10
4,190,849,29,34,65532,10
4,197,879,30,35,65532,10
4,204,908,31,21,65532,10
4,158,826,28,41,65533,10
4,163,855,29,72,65533,10
4,169,885,30,73,65533,10
4,174,914,31,44,65533,10
4,90,715,24,41,65534,10
4,94,745,25,46,65534,10
4,98,774,26,28,65534,10
4,184,820,28,24,65534,10
4,190,849,29,45,65534,10
4,197,879,30,47,65534,10
4,65,687,23,31,65535,10
4,68,717,24,64,65535,10
4,70,747,25,71,65535,10
4,73,777,26,43,65535,10
5,188,727,25,23,65531,10
5,195,756,26,25,65531,10
5,203,785,27,18,65531,10
5,236,807,28,13,65531,10
5,194,663,23,17,65532,10
5,211,720,25,14,65532,10
5,220,749,26,16,65532,10
5,165,639,22,21,65533,10
5,173,668,23,30,65533,10
5,180,698,24,25,65533,10
6,186,507,18,14,65531,10
6,196,536,19,33,65531,10
6,206,564,20,47,65531,10
6,217,592,21,43,65531,10
6,248,612,22,27,65531,10
6,186,507,18,37,65532,10
6,196,536,19,84,65532,10
6,206,564,20,109,65532,10
6,217,592,21,86,65532,10
6,227,620,22,42,65532,10
6,169,513,18,26,65533,10
6,178,542,19,58,65533,10
6,188,570,20,73,65533,10
6,197,599,21,55,65533,10
6,206,627,22,26,65533,10
7,186,507,18,14,65531,10
7,196,536,19,33,65531,10
7,206,564,20,47,65531,10
7,217,592,21,43,65531,10
7,248,612,22,27,65531,10
7,186,507,18,37,65532,10
7,196,536,19,84,65532,10
7,206,564,20,109,65532,10
7,217,592,21,86,65532,10
7,227,620,22,42,65532,10
7,169,513,18,26,65533,10
7,178,542,19,58,65533,10
7,188,570,20,73,65533,10
7,197,599,21,55,65533,10
7,206,627,22,26,65533,10
8,236,347,14,13,65530,10
8,253,372,15,26,65530,10
8,270,397,16,32,65530,10
8,303,411,17,28,65530,10
8,321,435,18,19,65530,10
8,223,356,14,44,65531,10
8,239,381,15,79,65531,10
8,255,407,16,91,65531,10
8,287,422,17,74,65531,10
8,304,447,18,46,65531,10
8,321,472,19,20,65531,10
8,223,356,14,39,65532,10
8,239,381,15,66,65532,10
8,270,397,16,70,65532,10
8,287,422,17,54,65532,10
8,321,435,18,32,65532,10
9,236,347,14,13,65530,10
9,253,372,15,26,65530,10
9,270,397,16,32,65530,10
9,303,411,17,28,65530,10
9,321,435,18,19,65530,10
9,223,356,14,44,65531,10
9,239,381,15,79,65531,10
9,255,407,16,91,65531,10
9,287,422,17,74,65531,10
9,304,447,18,46,65531,10
9,321,472,19,20,65531,10
9,223,356,14,39,65532,10
9,239,381,15,66,65532,10
9,270,397,16,70,65532,10
9,287,422,17,54,65532,10
9,321,435,18,32,65532,10
10,293,258,13,19,65534,10
10,328,262,14,26,65534,10
10,352,281,15,20,65534,10
11,293,258,13,19,65534,10
11,328,262,14,26,65534,10
11,352,281,15,20,65534,10
12,258,206,11,10,0,10
12,293,210,12,10,0,10
12,258,206,11,22,65535,10
12,293,210,12,20,65535,10
13,258,206,11,10,0,10
13,293,210,12,10,0,10
13,258,206,11,22,65535,10
13,293,210,12,20,65535,10
