frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,255,407,16,9,1,10
0,239,451,17,15,1,10
0,253,477,18,17,1,10
0,285,494,19,11,1,10
1,255,407,16,9,1,10
1,239,451,17,15,1,10
1,253,477,18,17,1,10
1,285,494,19,11,1,10
2,183,411,15,9,0,10
2,195,439,16,18,0,10
2,207,466,17,19,0,10
2,236,486,18,12,0,10
2,183,411,15,22,1,10
2,195,439,16,42,1,10
2,207,466,17,45,1,10
2,220,494,18,28,1,10
2,267,504,19,13,1,10
2,180,445,16,16,2,10
2,191,473,17,18,2,10
2,220,494,18,11,2,10
2,180,445,16,10,65535,10
2,191,473,17,11,65535,10
2,259,2055,69,57,65535,10
2,263,2085,70,68,65535,10
2,266,2115,71,51,65535,10
3,183,411,15,9,0,10
3,195,439,16,18,0,10
3,207,466,17,19,0,10
3,236,486,18,12,0,10
3,183,411,15,22,1,10
3,195,439,16,42,1,10
3,207,466,17,45,1,10
3,220,494,18,28,1,10
3,267,504,19,13,1,10
3,180,445,16,16,2,10
3,191,473,17,18,2,10
3,220,494,18,11,2,10
3,180,445,16,10,65535,10
3,191,473,17,11,65535,10
3,259,2055,69,57,65535,10
3,263,2085,70,68,65535,10
3,266,2115,71,51,65535,10
4,120,465,16,11,0,10
4,128,494,17,12,0,10
4,98,439,15,15,1,10
4,120,465,16,29,1,10
4,128,494,17,32,1,10
4,135,523,18,17,1,10
4,105,469,16,10,65535,10
4,128,494,17,11,65535,10
4,65148,2035,69,41,65535,10
4,65142,2064,70,41,65535,10
4,453,2021,69,32,65535,10
4,525,2035,70,36,65535,10
5,None, None, None, None, None
6,None, None, None, None, None
7,65452,442,15,20,0,10
7,65446,472,16,40,0,10
7,65440,501,17,49,0,10
7,65418,527,18,38,0,10
7,65358,542,19,23,0,10
7,65466,445,15,18,65534,10
7,65461,474,16,36,65534,10
7,65456,504,17,43,65534,10
7,65418,527,18,34,65534,10
7,65358,542,19,24,65534,10
7,65452,442,15,40,65535,10
7,65446,472,16,79,65535,10
7,65440,501,17,93,65535,10
7,65418,527,18,72,65535,10
7,65358,542,19,44,65535,10
8,65452,442,15,20,0,10
8,65446,472,16,40,0,10
8,65440,501,17,49,0,10
8,65418,527,18,38,0,10
8,65358,542,19,23,0,10
8,65466,445,15,18,65534,10
8,65461,474,16,36,65534,10
8,65456,504,17,43,65534,10
8,65418,527,18,34,65534,10
8,65358,542,19,24,65534,10
8,65452,442,15,40,65535,10
8,65446,472,16,79,65535,10
8,65440,501,17,93,65535,10
8,65418,527,18,72,65535,10
8,65358,542,19,44,65535,10
9,65487,387,13,19,0,10
9,65483,417,14,44,0,10
9,65494,448,15,55,0,10
9,65491,478,16,39,0,10
9,65504,509,17,15,0,10
9,65483,417,14,21,1,10
9,65480,447,15,27,1,10
9,65476,477,16,21,1,10
9,65472,506,17,9,1,10
9,1865,14802,497,5,1,10
9,65381,423,15,18,65533,10
9,65386,456,16,19,65533,10
9,65233,411,17,29,65533,10
9,65232,447,18,29,65533,10
9,65470,415,14,41,65534,10
9,65452,442,15,53,65534,10
9,65431,469,16,40,65534,10
9,65345,473,17,29,65534,10
9,65333,501,18,24,65534,10
9,65487,387,13,43,65535,10
9,65483,417,14,98,65535,10
9,65480,447,15,122,65535,10
9,65476,477,16,85,65535,10
9,65488,508,17,32,65535,10
9,65236,375,16,19,65533,10
10,65487,387,13,19,0,10
10,65483,417,14,44,0,10
10,65494,448,15,55,0,10
10,65491,478,16,39,0,10
10,65504,509,17,15,0,10
10,65483,417,14,21,1,10
10,65480,447,15,27,1,10
10,65476,477,16,21,1,10
10,65472,506,17,9,1,10
10,1865,14802,497,5,1,10
10,65381,423,15,18,65533,10
10,65386,456,16,19,65533,10
10,65233,411,17,29,65533,10
10,65232,447,18,29,65533,10
10,65470,415,14,41,65534,10
10,65452,442,15,53,65534,10
10,65431,469,16,40,65534,10
10,65345,473,17,29,65534,10
10,65333,501,18,24,65534,10
10,65487,387,13,43,65535,10
10,65483,417,14,98,65535,10
10,65480,447,15,122,65535,10
10,65476,477,16,85,65535,10
10,65488,508,17,32,65535,10
10,65236,375,16,19,65533,10
11,65438,378,13,25,0,10
11,65431,407,14,41,0,10
11,65438,439,15,42,0,10
11,65416,465,16,26,0,10
11,65483,417,14,11,1,10
11,65466,445,15,11,1,10
11,65463,383,13,26,65534,10
11,65457,413,14,44,65534,10
11,65423,436,15,47,65534,10
11,65371,451,16,36,65534,10
11,65438,378,13,47,65535,10
11,65444,410,14,80,65535,10
11,65452,442,15,83,65535,10
11,65431,469,16,52,65535,10
12,65438,378,13,25,0,10
12,65431,407,14,41,0,10
12,65438,439,15,42,0,10
12,65416,465,16,26,0,10
12,65483,417,14,11,1,10
12,65466,445,15,11,1,10
12,65463,383,13,26,65534,10
12,65457,413,14,44,65534,10
12,65423,436,15,47,65534,10
12,65371,451,16,36,65534,10
12,65438,378,13,47,65535,10
12,65444,410,14,80,65535,10
12,65452,442,15,83,65535,10
12,65431,469,16,52,65535,10
13,56,447,15,18,0,10
13,39,418,14,24,1,10
13,42,448,15,37,1,10
13,45,478,16,27,1,10
13,65524,390,13,8,65535,10
13,0,420,14,11,65535,10
13,14,450,15,9,65535,10
13,65339,371,14,17,1,10
14,118,403,14,51,0,10
14,127,432,15,97,0,10
14,135,461,16,107,0,10
14,144,490,17,70,0,10
14,152,519,18,26,0,10
14,61348,14288,496,4,0,10
14,122,371,13,23,1,10
14,118,403,14,95,1,10
14,127,432,15,188,1,10
14,135,461,16,211,1,10
14,144,490,17,140,1,10
14,152,519,18,53,1,10
14,144,395,14,76,2,10
14,141,428,15,156,2,10
14,150,456,16,181,2,10
14,159,485,17,126,2,10
14,186,507,18,51,2,10
14,171,384,14,41,3,10
14,169,417,15,84,3,10
14,180,445,16,104,3,10
14,191,473,17,79,3,10
14,203,501,18,37,3,10
14,60893,14115,495,4,65534,10
14,60883,14143,496,6,65534,10
14,60874,14172,497,6,65534,10
14,113,436,15,13,65535,10
14,135,461,16,15,65535,10
14,144,490,17,10,65535,10
14,60893,14115,495,5,65535,10
14,60883,14143,496,8,65535,10
14,60874,14172,497,7,65535,10
15,118,403,14,51,0,10
15,127,432,15,97,0,10
15,135,461,16,107,0,10
15,144,490,17,70,0,10
15,152,519,18,26,0,10
15,61348,14288,496,4,0,10
15,122,371,13,23,1,10
15,118,403,14,95,1,10
15,127,432,15,188,1,10
15,135,461,16,211,1,10
15,144,490,17,140,1,10
15,152,519,18,53,1,10
15,144,395,14,76,2,10
15,141,428,15,156,2,10
15,150,456,16,181,2,10
15,159,485,17,126,2,10
15,186,507,18,51,2,10
15,171,384,14,41,3,10
15,169,417,15,84,3,10
15,180,445,16,104,3,10
15,191,473,17,79,3,10
15,203,501,18,37,3,10
15,60893,14115,495,4,65534,10
15,60883,14143,496,6,65534,10
15,60874,14172,497,6,65534,10
15,113,436,15,13,65535,10
15,135,461,16,15,65535,10
15,144,490,17,10,65535,10
15,60893,14115,495,5,65535,10
15,60883,14143,496,8,65535,10
15,60874,14172,497,7,65535,10
16,197,405,15,18,0,10
16,210,432,16,35,0,10
16,223,459,17,39,0,10
16,253,477,18,26,0,10
16,0,2071,69,29,0,10
16,0,2101,70,31,0,10
16,183,411,15,36,1,10
16,210,432,16,70,1,10
16,223,459,17,78,1,10
16,253,477,18,55,1,10
16,285,494,19,27,1,10
16,0,2071,69,55,1,10
16,183,411,15,17,2,10
16,195,439,16,34,2,10
16,223,459,17,41,2,10
16,253,477,18,34,2,10
16,303,483,19,23,2,10
16,223,459,17,8,65535,10
16,971,1830,69,23,0,10
16,985,1856,70,26,0,10
16,906,1863,69,50,1,10
17,197,405,15,18,0,10
17,210,432,16,35,0,10
17,223,459,17,39,0,10
17,253,477,18,26,0,10
17,0,2071,69,29,0,10
17,0,2101,70,31,0,10
17,183,411,15,36,1,10
17,210,432,16,70,1,10
17,223,459,17,78,1,10
17,253,477,18,55,1,10
17,285,494,19,27,1,10
17,0,2071,69,55,1,10
17,183,411,15,17,2,10
17,195,439,16,34,2,10
17,223,459,17,41,2,10
17,253,477,18,34,2,10
17,303,483,19,23,2,10
17,223,459,17,8,65535,10
17,971,1830,69,23,0,10
17,985,1856,70,26,0,10
17,906,1863,69,50,1,10
18,270,397,16,12,0,10
18,287,422,17,14,0,10
18,304,447,18,10,0,10
18,374,430,19,9,0,10
18,255,407,16,8,1,10
18,271,432,17,9,1,10
18,285,386,16,10,65534,10
18,303,411,17,12,65534,10
18,270,397,16,28,65535,10
18,271,432,17,34,65535,10
18,304,447,18,25,65535,10
18,374,430,19,20,65535,10
19,267,362,15,22,65533,10
19,285,386,16,22,65533,10
19,250,338,14,21,65534,10
19,267,362,15,31,65534,10
19,285,386,16,29,65534,10
20,267,362,15,22,65533,10
20,285,386,16,22,65533,10
20,250,338,14,21,65534,10
20,267,362,15,31,65534,10
20,285,386,16,29,65534,10
21,248,262,12,22,65531,10
