frame,x,y,range_idx,peak_value,doppler_idx,xyz_q_format
0,65454,867,29,14,65535,10
1,65454,867,29,14,65535,10
2,65487,779,26,13,65533,10
2,65485,809,27,15,65533,10
2,65483,839,28,11,65533,10
2,65512,780,26,28,65534,10
2,65511,810,27,34,65534,10
3,65514,690,23,18,65532,10
3,65513,720,24,24,65532,10
3,65513,750,25,23,65532,10
3,65512,780,26,15,65532,10
4,65514,690,23,18,65532,10
4,65513,720,24,24,65532,10
4,65513,750,25,23,65532,10
4,65512,780,26,15,65532,10
5,65514,690,23,18,65532,10
5,65513,720,24,24,65532,10
5,65513,750,25,23,65532,10
5,65512,780,26,15,65532,10
6,15,480,16,14,0,10
6,16,510,17,14,0,10
6,26,419,14,13,65533,10
6,14,450,15,43,65533,10
6,15,480,16,72,65533,10
6,16,510,17,69,65533,10
6,17,540,18,38,65533,10
6,26,419,14,16,65534,10
6,28,449,15,54,65534,10
6,30,479,16,92,65534,10
6,32,509,17,89,65534,10
6,34,539,18,50,65534,10
6,15,480,16,27,65535,10
6,16,510,17,26,65535,10
7,15,480,16,14,0,10
7,16,510,17,14,0,10
7,26,419,14,13,65533,10
7,14,450,15,43,65533,10
7,15,480,16,72,65533,10
7,16,510,17,69,65533,10
7,17,540,18,38,65533,10
7,26,419,14,16,65534,10
7,28,449,15,54,65534,10
7,30,479,16,92,65534,10
7,32,509,17,89,65534,10
7,34,539,18,50,65534,10
7,15,480,16,27,65535,10
7,16,510,17,26,65535,10
8,467,14942,498,6,3,10
8,468,14972,499,5,3,10
8,0,14919,497,6,4,10
8,0,14949,498,9,4,10
8,0,14979,499,8,4,10
8,0,750,25,20,65528,10
8,0,780,26,17,65528,10
8,65511,810,27,11,65528,10
8,0,360,12,64,65531,10
8,0,390,13,113,65531,10
8,0,420,14,120,65531,10
8,0,450,15,79,65531,10
8,65521,480,16,32,65531,10
8,0,360,12,108,65532,10
8,0,390,13,205,65532,10
8,0,420,14,227,65532,10
8,0,450,15,151,65532,10
8,0,480,16,60,65532,10
8,65525,360,12,72,65533,10
8,65524,390,13,141,65533,10
8,65523,420,14,158,65533,10
8,65522,450,15,107,65533,10
8,65521,480,16,42,65533,10
9,None, None, None, None, None
10,None, None, None, None, None
11,65508,147,5,7,0,10
11,65502,177,6,7,0,10
11,64927,1663,59,27,0,10
11,1295,1252,60,47,0,10
11,1259,1330,61,51,0,10
11,1221,1404,62,34,0,10
11,65508,147,5,13,1,10
11,65502,177,6,14,1,10
11,65497,206,7,9,1,10
11,1218,1286,59,54,1,10
11,1238,1308,60,98,1,10
11,1259,1330,61,104,1,10
11,65503,146,5,9,2,10
11,65502,177,6,9,2,10
11,65490,205,7,6,2,10
11,1107,1383,59,45,2,10
11,1238,1308,60,73,2,10
11,1259,1330,61,76,2,10
11,64780,1701,62,50,2,10
11,64761,1593,59,18,3,10
11,64748,1620,60,28,3,10
11,64735,1647,61,30,3,10
11,64722,1674,62,23,3,10
11,1328,1171,59,24,0,10
11,64917,1691,60,46,0,10
11,64907,1720,61,47,0,10
11,64896,1748,62,28,0,10
11,64872,1642,59,52,1,10
11,64861,1670,60,91,1,10
11,64849,1697,61,95,1,10
11,64761,1593,59,42,2,10
11,64804,1646,60,70,2,10
11,64792,1673,61,74,2,10
11,1280,1352,62,46,2,10
11,886,1534,59,18,3,10
11,788,1620,60,26,3,10
11,801,1647,61,25,3,10
12,65508,147,5,7,0,10
12,65502,177,6,7,0,10
12,64927,1663,59,27,0,10
12,1295,1252,60,47,0,10
12,1259,1330,61,51,0,10
12,1221,1404,62,34,0,10
12,65508,147,5,13,1,10
12,65502,177,6,14,1,10
12,65497,206,7,9,1,10
12,1218,1286,59,54,1,10
12,1238,1308,60,98,1,10
12,1259,1330,61,104,1,10
12,65503,146,5,9,2,10
12,65502,177,6,9,2,10
12,65490,205,7,6,2,10
12,1107,1383,59,45,2,10
12,1238,1308,60,73,2,10
12,1259,1330,61,76,2,10
12,64780,1701,62,50,2,10
12,64761,1593,59,18,3,10
12,64748,1620,60,28,3,10
12,64735,1647,61,30,3,10
12,64722,1674,62,23,3,10
12,1328,1171,59,24,0,10
12,64917,1691,60,46,0,10
12,64907,1720,61,47,0,10
12,64896,1748,62,28,0,10
12,64872,1642,59,52,1,10
12,64861,1670,60,91,1,10
12,64849,1697,61,95,1,10
12,64761,1593,59,42,2,10
12,64804,1646,60,70,2,10
12,64792,1673,61,74,2,10
12,1280,1352,62,46,2,10
12,886,1534,59,18,3,10
12,788,1620,60,26,3,10
12,801,1647,61,25,3,10
